,session_id,trial_num,category,age,submit_time,submit_date,num_strokes,draw_duration,filename
16,stationPilot1_1524767406267,2,this circle,age8,1524767459770.0,2018-04-26T18:30:59.770Z,4,0.591,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age8_stationPilot1_1524767406267.png
17,stationPilot1_1524767460609,0,square,age9,1524767503009.0,2018-04-26T18:31:43.009Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age9_stationPilot1_1524767460609.png
18,stationPilot1_1524767460609,1,shape,age9,1524767516629.0,2018-04-26T18:31:56.629Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age9_stationPilot1_1524767460609.png
19,stationPilot1_1524767460609,2,this circle,age9,1524767527943.0,2018-04-26T18:32:07.943Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age9_stationPilot1_1524767460609.png
20,stationPilot1_1524767460609,3,a fish,age9,1524767542336.0,2018-04-26T18:32:22.336Z,3,2.739,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a fish_sketch_age9_stationPilot1_1524767460609.png
21,stationPilot1_1524767460609,4,a tree,age9,1524767560466.0,2018-04-26T18:32:40.466Z,13,8.564,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a tree_sketch_age9_stationPilot1_1524767460609.png
22,stationPilot1_1524767460609,5,a boat,age9,1524767573502.0,2018-04-26T18:32:53.502Z,3,3.058,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a boat_sketch_age9_stationPilot1_1524767460609.png
23,stationPilot1_1524767460609,6,a dog,age9,1524767590815.0,2018-04-26T18:33:10.815Z,11,7.936,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a dog_sketch_age9_stationPilot1_1524767460609.png
24,stationPilot1_1524767460609,7,a cup,age9,1524767605526.0,2018-04-26T18:33:25.526Z,11,8.287,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a cup_sketch_age9_stationPilot1_1524767460609.png
25,stationPilot1_1524767460609,8,a person,age9,1524767619572.0,2018-04-26T18:33:39.572Z,9,6.189,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a person_sketch_age9_stationPilot1_1524767460609.png
26,stationPilot1_1524767460609,9,a car,age9,1524767636224.0,2018-04-26T18:33:56.224Z,4,5.057,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a car_sketch_age9_stationPilot1_1524767460609.png
27,stationPilot1_1524767460609,10,a house,age9,1524767661976.0,2018-04-26T18:34:21.976Z,13,15.269,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a house_sketch_age9_stationPilot1_1524767460609.png
28,stationPilot1_1524767460609,11,something you love,age9,1524767674888.0,2018-04-26T18:34:34.888Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/something you love_sketch_age9_stationPilot1_1524767460609.png
29,stationPilot1_1524767677268,0,square,age9,1524767711560.0,2018-04-26T18:35:11.560Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age9_stationPilot1_1524767677268.png
30,stationPilot1_1524767677268,1,shape,age9,1524767727321.0,2018-04-26T18:35:27.321Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age9_stationPilot1_1524767677268.png
31,cdm_run_test1524767999442,0,square,age8,1524768030873.0,2018-04-26T18:40:30.873Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age8_cdm_run_test1524767999442.png
32,stationPilot1_1524768031714,0,square,age10,1524768065915.0,2018-04-26T18:41:05.915Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age10_stationPilot1_1524768031714.png
33,stationPilot1_1524768031714,1,shape,age10,1524768083256.0,2018-04-26T18:41:23.256Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age10_stationPilot1_1524768031714.png
34,stationPilot1_1524768031714,2,this circle,age10,1524768094174.0,2018-04-26T18:41:34.174Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age10_stationPilot1_1524768031714.png
35,stationPilot1_1524768031714,3,a boat,age10,1524768107055.0,2018-04-26T18:41:47.055Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a boat_sketch_age10_stationPilot1_1524768031714.png
36,stationPilot1_1524768031714,4,a house,age10,1524768141657.0,2018-04-26T18:42:21.657Z,20,23.068,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a house_sketch_age10_stationPilot1_1524768031714.png
37,stationPilot1_1524768031714,5,a person,age10,1524768157122.0,2018-04-26T18:42:37.122Z,14,8.183,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a person_sketch_age10_stationPilot1_1524768031714.png
38,stationPilot1_1524768031714,6,a tree,age10,1524768164791.0,2018-04-26T18:42:44.791Z,169,0.659,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a tree_sketch_age10_stationPilot1_1524768031714.png
39,stationPilot1_1524768165944,0,square,age9,1524768198263.0,2018-04-26T18:43:18.263Z,9,11.481,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age9_stationPilot1_1524768165944.png
40,stationPilot1_1524768583158,0,square,age3,1524768645246.0,2018-04-26T18:50:45.246Z,20,13.906,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age3_stationPilot1_1524768583158.png
41,stationPilot1_1524768583158,1,shape,age3,1524768674572.0,2018-04-26T18:51:14.572Z,8,20.454,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age3_stationPilot1_1524768583158.png
42,stationPilot1_1524768583158,2,this circle,age3,1524768690426.0,2018-04-26T18:51:30.426Z,5,5.883,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age3_stationPilot1_1524768583158.png
43,stationPilot1_1524768691693,0,square,age3,1524768753077.0,2018-04-26T18:52:33.077Z,10,8.461,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age3_stationPilot1_1524768691693.png
44,stationPilot1_1524768691693,1,shape,age3,1524768772902.0,2018-04-26T18:52:52.902Z,23,10.108,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age3_stationPilot1_1524768691693.png
45,stationPilot1_1524768691693,3,a person,age3,1524768818550.0,2018-04-26T18:53:38.550Z,54,16.09,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a person_sketch_age3_stationPilot1_1524768691693.png
46,stationPilot1_1524768691693,4,a dog,age3,1524768847257.0,2018-04-26T18:54:07.257Z,127,20.085,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a dog_sketch_age3_stationPilot1_1524768691693.png
47,stationPilot1_1524768885837,2,this circle,age3,1524768922310.0,2018-04-26T18:55:22.309Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age3_stationPilot1_1524768885837.png
48,stationPilot1_1524768885837,3,a person,age3,1524768952156.0,2018-04-26T18:55:52.156Z,65,14.866,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a person_sketch_age3_stationPilot1_1524768885837.png
49,stationPilot1_1524768885837,4,a dog,age3,1524768988558.0,2018-04-26T18:56:28.558Z,79,24.004,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a dog_sketch_age3_stationPilot1_1524768885837.png
50,stationPilot1_1524768885837,5,a house,age3,1524769025680.0,2018-04-26T18:57:05.680Z,14,26.237,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a house_sketch_age3_stationPilot1_1524768885837.png
51,stationPilot1_1524768885837,6,a cup,age3,1524769037603.0,2018-04-26T18:57:17.602Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a cup_sketch_age3_stationPilot1_1524768885837.png
52,stationPilot1_1524768885837,7,a tree,age3,1524769066810.0,2018-04-26T18:57:46.810Z,40,18.151,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a tree_sketch_age3_stationPilot1_1524768885837.png
53,stationPilot1_1524768885837,8,a fish,age3,1524769086537.0,2018-04-26T18:58:06.537Z,6,5.8,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a fish_sketch_age3_stationPilot1_1524768885837.png
54,stationPilot1_1524768885837,9,a boat,age3,1524769122455.0,2018-04-26T18:58:42.455Z,31,24.483,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a boat_sketch_age3_stationPilot1_1524768885837.png
55,stationPilot1_1524768885837,10,a car,age3,1524769160552.0,2018-04-26T18:59:20.552Z,27,24.247,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a car_sketch_age3_stationPilot1_1524768885837.png
56,stationPilot1_1524768885837,11,something you love,age3,1524769200584.0,2018-04-26T19:00:00.584Z,33,20.311,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/something you love_sketch_age3_stationPilot1_1524768885837.png
57,cdm_run_test1524769263535,0,square,age5,1524769437261.0,2018-04-26T19:03:57.261Z,2,4.799,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age5_cdm_run_test1524769263535.png
58,cdm_run_test1524769263535,1,shape,age5,1524769459091.0,2018-04-26T19:04:19.091Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age5_cdm_run_test1524769263535.png
59,cdm_run_test1524769263535,2,this circle,age5,1524769473141.0,2018-04-26T19:04:33.141Z,2,3.474,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age5_cdm_run_test1524769263535.png
60,cdm_run_test1524769263535,3,a dog,age5,1524769503137.0,2018-04-26T19:05:03.137Z,7,16.261,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a dog_sketch_age5_cdm_run_test1524769263535.png
61,cdm_run_test1524769263535,4,a fish,age5,1524769524761.0,2018-04-26T19:05:24.761Z,4,10.109,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a fish_sketch_age5_cdm_run_test1524769263535.png
62,cdm_run_test1524769263535,5,a house,age5,1524769545973.0,2018-04-26T19:05:45.973Z,9,12.009,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a house_sketch_age5_cdm_run_test1524769263535.png
63,cdm_run_test1524769263535,6,a boat,age5,1524769562098.0,2018-04-26T19:06:02.098Z,5,5.024,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a boat_sketch_age5_cdm_run_test1524769263535.png
64,cdm_run_test1524769263535,7,a tree,age5,1524769578252.0,2018-04-26T19:06:18.252Z,4,4.982,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a tree_sketch_age5_cdm_run_test1524769263535.png
65,cdm_run_test1524769263535,8,a cup,age5,1524769597698.0,2018-04-26T19:06:37.698Z,6,10.342,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a cup_sketch_age5_cdm_run_test1524769263535.png
66,cdm_run_test1524769263535,9,a car,age5,1524769625643.0,2018-04-26T19:07:05.643Z,15,10.272,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a car_sketch_age5_cdm_run_test1524769263535.png
67,cdm_run_test1524769263535,10,a person,age5,1524769646406.0,2018-04-26T19:07:26.406Z,11,12.109,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a person_sketch_age5_cdm_run_test1524769263535.png
68,cdm_run_test1524769263535,11,something you love,age5,1524769666963.0,2018-04-26T19:07:46.963Z,5,5.401,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/something you love_sketch_age5_cdm_run_test1524769263535.png
69,cdm_run_test1524772855773,0,square,age2,1524772980000.0,2018-04-26T20:03:00.000Z,2,9.839,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age2_cdm_run_test1524772855773.png
70,cdm_run_test1524772855773,1,shape,age2,1524773014366.0,2018-04-26T20:03:34.366Z,54,22.108,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age2_cdm_run_test1524772855773.png
71,cdm_run_test1524772855773,2,this circle,age2,1524773034046.0,2018-04-26T20:03:54.046Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age2_cdm_run_test1524772855773.png
72,cdm_run_test1524772855773,3,a car,age2,1524773061753.0,2018-04-26T20:04:21.753Z,24,12.487,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a car_sketch_age2_cdm_run_test1524772855773.png
73,cdm_run_test1524772855773,4,a boat,age2,1524773083733.0,2018-04-26T20:04:43.733Z,6,4.717,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a boat_sketch_age2_cdm_run_test1524772855773.png
74,cdm_run_test1524772855773,5,a fish,age2,1524773105946.0,2018-04-26T20:05:05.946Z,13,7.724,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a fish_sketch_age2_cdm_run_test1524772855773.png
75,cdm_run_test1524772855773,6,a cup,age2,1524773133431.0,2018-04-26T20:05:33.431Z,15,13.51,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a cup_sketch_age2_cdm_run_test1524772855773.png
76,cdm_run_test1524772855773,7,a person,age2,1524773149194.0,2018-04-26T20:05:49.194Z,4,1.793,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a person_sketch_age2_cdm_run_test1524772855773.png
77,cdm_run_test1524772855773,8,a house,age2,1524773180582.0,2018-04-26T20:06:20.582Z,17,16.994,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a house_sketch_age2_cdm_run_test1524772855773.png
78,cdm_run_test1524772855773,9,a tree,age2,1524773212283.0,2018-04-26T20:06:52.283Z,10,7.587,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a tree_sketch_age2_cdm_run_test1524772855773.png
79,cdm_run_test1524772855773,10,a dog,age2,1524773234024.0,2018-04-26T20:07:14.024Z,11,4.386,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a dog_sketch_age2_cdm_run_test1524772855773.png
80,cdm_run_test1524772855773,11,something you love,age2,1524773260311.0,2018-04-26T20:07:40.311Z,10,4.978,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/something you love_sketch_age2_cdm_run_test1524772855773.png
81,stationPilot1_1524773265153,0,square,age2,1524773291735.0,2018-04-26T20:08:11.735Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age2_stationPilot1_1524773265153.png
82,stationPilot1_1524773265153,1,shape,age2,1524773304827.0,2018-04-26T20:08:24.827Z,4,2.349,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age2_stationPilot1_1524773265153.png
83,stationPilot1_1524774211399,0,square,age4,1524774282535.0,2018-04-26T20:24:42.535Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age4_stationPilot1_1524774211399.png
84,stationPilot1_1524774211399,1,shape,age4,1524774317745.0,2018-04-26T20:25:17.745Z,70,17.124,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age4_stationPilot1_1524774211399.png
85,stationPilot1_1524774211399,2,this circle,age4,1524774343189.0,2018-04-26T20:25:43.189Z,5,5.208,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age4_stationPilot1_1524774211399.png
86,stationPilot1_1524774211399,3,a car,age4,1524774375522.0,2018-04-26T20:26:15.522Z,6,14.862,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a car_sketch_age4_stationPilot1_1524774211399.png
87,stationPilot1_1524774211399,5,a fish,age4,1524774438524.0,2018-04-26T20:27:18.524Z,4,13.465,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a fish_sketch_age4_stationPilot1_1524774211399.png
88,stationPilot1_1524774211399,6,a cup,age4,1524774450920.0,2018-04-26T20:27:30.920Z,2,2.15,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a cup_sketch_age4_stationPilot1_1524774211399.png
89,stationPilot1_1524774211399,7,a person,age4,1524774486825.0,2018-04-26T20:28:06.825Z,19,23.2,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a person_sketch_age4_stationPilot1_1524774211399.png
90,cdm_run_test1524776059907,0,square,age3,1524776884997.0,2018-04-26T21:08:04.997Z,7,10.619,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age3_cdm_run_test1524776059907.png
91,cdm_run_test1524776059907,1,shape,age3,1524776920234.0,2018-04-26T21:08:40.234Z,25,22.805,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age3_cdm_run_test1524776059907.png
92,cdm_run_test1524776059907,2,this circle,age3,1524776945593.0,2018-04-26T21:09:05.593Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age3_cdm_run_test1524776059907.png
93,cdm_run_test1524776059907,3,a person,age3,1524776981496.0,2018-04-26T21:09:41.496Z,4,17.601,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a person_sketch_age3_cdm_run_test1524776059907.png
94,cdm_run_test1524776059907,4,a boat,age3,1524777020490.0,2018-04-26T21:10:20.490Z,22,19.39,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a boat_sketch_age3_cdm_run_test1524776059907.png
95,cdm_run_test1524776059907,5,a tree,age3,1524777059242.0,2018-04-26T21:10:59.242Z,12,15.425,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a tree_sketch_age3_cdm_run_test1524776059907.png
96,cdm_run_test1524776059907,6,a cup,age3,1524777098037.0,2018-04-26T21:11:38.037Z,5,17.649,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a cup_sketch_age3_cdm_run_test1524776059907.png
97,cdm_run_test1524776059907,7,a car,age3,1524777136911.0,2018-04-26T21:12:16.911Z,5,21.412,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a car_sketch_age3_cdm_run_test1524776059907.png
98,cdm_run_test1524776059907,8,a house,age3,1524777175589.0,2018-04-26T21:12:55.589Z,12,20.14,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a house_sketch_age3_cdm_run_test1524776059907.png
99,cdm_run_test1524776059907,9,a fish,age3,1524777213972.0,2018-04-26T21:13:33.972Z,11,23.43,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a fish_sketch_age3_cdm_run_test1524776059907.png
100,cdm_run_test1524776059907,10,a dog,age3,1524777253008.0,2018-04-26T21:14:13.008Z,5,23.919,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a dog_sketch_age3_cdm_run_test1524776059907.png
101,cdm_run_test1524776059907,11,something you love,age3,1524777284491.0,2018-04-26T21:14:44.491Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/something you love_sketch_age3_cdm_run_test1524776059907.png
102,stationPilot1_1524777289150,1,shape,age2,1524777431529.0,2018-04-26T21:17:11.529Z,21,23.483,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age2_stationPilot1_1524777289150.png
103,stationPilot1_1524777289150,2,this circle,age2,1524777464092.0,2018-04-26T21:17:44.092Z,3,7.492,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age2_stationPilot1_1524777289150.png
104,stationPilot1_1524777289150,3,a person,age2,1524777500047.0,2018-04-26T21:18:20.047Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a person_sketch_age2_stationPilot1_1524777289150.png
105,stationPilot1_1524777289150,4,a boat,age2,1524777532791.0,2018-04-26T21:18:52.791Z,4,8.903,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a boat_sketch_age2_stationPilot1_1524777289150.png
106,stationPilot1_1524777289150,5,a tree,age2,1524777568623.0,2018-04-26T21:19:28.623Z,20,27.839,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a tree_sketch_age2_stationPilot1_1524777289150.png
107,stationPilot1_1524777289150,6,a cup,age2,1524777591583.0,2018-04-26T21:19:51.583Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a cup_sketch_age2_stationPilot1_1524777289150.png
108,stationPilot1_1524777289150,7,a car,age2,1524777627556.0,2018-04-26T21:20:27.556Z,5,17.502,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a car_sketch_age2_stationPilot1_1524777289150.png
109,stationPilot1_1524777289150,8,a house,age2,1524777665333.0,2018-04-26T21:21:05.333Z,5,5.66,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a house_sketch_age2_stationPilot1_1524777289150.png
110,stationPilot1_1524777289150,9,a fish,age2,1524777686050.0,2018-04-26T21:21:26.050Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a fish_sketch_age2_stationPilot1_1524777289150.png
111,stationPilot1_1524777289150,10,a dog,age2,1524777706253.0,2018-04-26T21:21:46.253Z,2,3.873,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a dog_sketch_age2_stationPilot1_1524777289150.png
112,stationPilot1_1524777289150,11,something you love,age2,1524777729275.0,2018-04-26T21:22:09.275Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/something you love_sketch_age2_stationPilot1_1524777289150.png
113,cdm_run_v21524845953055,0,square,age2,1524848914707.0,2018-04-27T17:08:34.707Z,13,8.795,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age2_cdm_run_v21524845953055.png
114,cdm_run_v21524845953055,1,shape,age2,1524848933292.0,2018-04-27T17:08:53.292Z,13,9.556,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age2_cdm_run_v21524845953055.png
115,cdm_run_v21524845953055,2,this circle,age2,1524848950939.0,2018-04-27T17:09:10.939Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age2_cdm_run_v21524845953055.png
116,cdm_run_v21524845953055,3,a car,age2,1524848986933.0,2018-04-27T17:09:46.933Z,13,11.256,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a car_sketch_age2_cdm_run_v21524845953055.png
117,cdm_run_v21524845953055,4,a fish,age2,1524849004161.0,2018-04-27T17:10:04.161Z,25,4.516,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a fish_sketch_age2_cdm_run_v21524845953055.png
