session_id,category,age,num_strokes,draw_duration_old,draw_duration_new,mean_intensity,age_numeric,filename
cdm_run_v71572375206463,a bee,age2,14,10.071,0,0.0500438456632653,2,bee_sketch_age2_cdm_run_v71572375206463.png
cdm_run_v71572376007982,a bee,age2,19,23.979,0,0.0679807079081633,2,bee_sketch_age2_cdm_run_v71572376007982.png
cdm_run_v71572376286448,a bee,age2,18,17.038,0,0.103734853316327,2,bee_sketch_age2_cdm_run_v71572376286448.png
cdm_run_v71572376586020,a bee,age2,9,9.076,0,0.0495655293367347,2,bee_sketch_age2_cdm_run_v71572376586020.png
cdm_run_v71572382910543,a bee,age2,15,15.844,0,0.036312181122449,2,bee_sketch_age2_cdm_run_v71572382910543.png
cdm_run_v71572560990455,a bee,age2,9,8.612,0,0.0504424426020408,2,bee_sketch_age2_cdm_run_v71572560990455.png
cdm_run_v71572632123826,a bee,age2,6,4.402,0,0.028938137755102,2,bee_sketch_age2_cdm_run_v71572632123826.png
cdm_run_v71572633549798,a bee,age2,2,6.017,0,0.0105229591836735,2,bee_sketch_age2_cdm_run_v71572633549798.png
cdm_run_v71572635136580,a bee,age2,11,9.343,0,0.0881098533163265,2,bee_sketch_age2_cdm_run_v71572635136580.png
cdm_run_v71572823591655,a bee,age2,5,7.377,0,0.0415537308673469,2,bee_sketch_age2_cdm_run_v71572823591655.png
cdm_run_v71572983343321,a bee,age2,11,6.855,0,0.0526546556122449,2,bee_sketch_age2_cdm_run_v71572983343321.png
cdm_run_v71573158392919,a bee,age2,11,13.922,0,0.0278220663265306,2,bee_sketch_age2_cdm_run_v71573158392919.png
cdm_run_v71573162913565,a bee,age2,22,19.812,0,0.0737802933673469,2,bee_sketch_age2_cdm_run_v71573162913565.png
cdm_run_v71573165775531,a bee,age2,27,25.541,0,0.0837651466836735,2,bee_sketch_age2_cdm_run_v71573165775531.png
cdm_run_v71573323510690,a bee,age2,12,11.37,0,0.0515186543367347,2,bee_sketch_age2_cdm_run_v71573323510690.png
cdm_run_v71573330858205,a bee,age2,5,2.636,0,0.0413345025510204,2,bee_sketch_age2_cdm_run_v71573330858205.png
cdm_run_v71573332825748,a bee,age2,10,5.535,0,0.046875,2,bee_sketch_age2_cdm_run_v71573332825748.png
cdm_run_v71573339622641,a bee,age2,6,7.902,0,0.0382453762755102,2,bee_sketch_age2_cdm_run_v71573339622641.png
cdm_run_v71573851486702,a bee,age2,15,13.309,0,0.0583944515306122,2,bee_sketch_age2_cdm_run_v71573851486702.png
cdm_run_v71573938503834,a bee,age2,6,4.473,0,0.058235012755102,2,bee_sketch_age2_cdm_run_v71573938503834.png
cdm_run_v71574021155118,a bee,age2,1,0,0,0.0152861926020408,2,bee_sketch_age2_cdm_run_v71574021155118.png
cdm_run_v71574026152813,a bee,age2,5,1.467,0,0.0125358737244898,2,bee_sketch_age2_cdm_run_v71574026152813.png
cdm_run_v71574027871751,a bee,age2,13,7.94,0,0.026725924744898,2,bee_sketch_age2_cdm_run_v71574027871751.png
cdm_run_v71574202267393,a bee,age2,2,0.97,0,0.0266462053571429,2,bee_sketch_age2_cdm_run_v71574202267393.png
cdm_run_v71574204143906,a bee,age2,11,5.24,0,0.0492267219387755,2,bee_sketch_age2_cdm_run_v71574204143906.png
cdm_run_v71574277211398,a bee,age2,6,25.647,0,0.102618781887755,2,bee_sketch_age2_cdm_run_v71574277211398.png
cdm_run_v71574281346720,a bee,age2,18,7.239,0,0.0229591836734694,2,bee_sketch_age2_cdm_run_v71574281346720.png
cdm_run_v71574457474880,a bee,age2,18,15.629,0,0.113002232142857,2,bee_sketch_age2_cdm_run_v71574457474880.png
cdm_run_v71574463310714,a bee,age2,7,9.12,0,0.0174984056122449,2,bee_sketch_age2_cdm_run_v71574463310714.png
cdm_run_v71574536916891,a bee,age2,13,6.556,0,0.0883490114795918,2,bee_sketch_age2_cdm_run_v71574536916891.png
cdm_run_v71574640528975,a bee,age2,5,8.222,0,0.0481903698979592,2,bee_sketch_age2_cdm_run_v71574640528975.png
cdm_run_v71574716292643,a bee,age2,3,0.986,0,0.0533920599489796,2,bee_sketch_age2_cdm_run_v71574716292643.png
cdm_run_v71574716600636,a bee,age2,8,14.359,0,0.0421914859693878,2,bee_sketch_age2_cdm_run_v71574716600636.png
cdm_run_v71574726753984,a bee,age2,10,14.863,0,0.0490872130102041,2,bee_sketch_age2_cdm_run_v71574726753984.png
cdm_run_v71574802267988,a bee,age2,1,0,0,0.0282007334183673,2,bee_sketch_age2_cdm_run_v71574802267988.png
cdm_run_v71574888511112,a bee,age2,7,7.911,0,0.037986288265306097,2,bee_sketch_age2_cdm_run_v71574888511112.png
cdm_run_v71574891758443,a bee,age2,12,14.986,0,0.0407366071428571,2,bee_sketch_age2_cdm_run_v71574891758443.png
cdm_run_v71574892812761,a bee,age2,3,2.314,0,0.0268455038265306,2,bee_sketch_age2_cdm_run_v71574892812761.png
cdm_run_v71574899544786,a bee,age2,2,1.779,0,0.00972576530612245,2,bee_sketch_age2_cdm_run_v71574899544786.png
cdm_run_v71575059865349,a bee,age2,13,10.074,0,0.124820631377551,2,bee_sketch_age2_cdm_run_v71575059865349.png
cdm_run_v71575139213422,a bee,age2,7,4.792,0,0.0524154974489796,2,bee_sketch_age2_cdm_run_v71575139213422.png
cdm_run_v71575159978985,a bee,age2,2,9.144,0,0.0149872448979592,2,bee_sketch_age2_cdm_run_v71575159978985.png
cdm_run_v71575161427883,a bee,age2,12,10.208,0,0.0345982142857143,2,bee_sketch_age2_cdm_run_v71575161427883.png
cdm_run_v71575232310061,a bee,age2,5,14.292,0,0.0452407525510204,2,bee_sketch_age2_cdm_run_v71575232310061.png
cdm_run_v71575401497624,a bee,age2,15,20.053,0,0.0498844068877551,2,bee_sketch_age2_cdm_run_v71575401497624.png
cdm_run_v71575501506422,a bee,age2,6,4.998,0,0.013492506377551,2,bee_sketch_age2_cdm_run_v71575501506422.png
cdm_run_v71575571351637,a bee,age2,17,15.228,0,0.0414540816326531,2,bee_sketch_age2_cdm_run_v71575571351637.png
cdm_run_v71575572873864,a bee,age2,8,6.625,0,0.0646723533163265,2,bee_sketch_age2_cdm_run_v71575572873864.png
cdm_run_v71575744235295,a bee,age2,5,2.307,0,0.0289182079081633,2,bee_sketch_age2_cdm_run_v71575744235295.png
cdm_run_v71575757455077,a bee,age2,5,3.028,0,0.0223812181122449,2,bee_sketch_age2_cdm_run_v71575757455077.png
cdm_run_v71575841723627,a bee,age2,10,17.311,0,0.0329838966836735,2,bee_sketch_age2_cdm_run_v71575841723627.png
cdm_run_v71575852785254,a bee,age2,5,8.251,0,0.0239158163265306,2,bee_sketch_age2_cdm_run_v71575852785254.png
cdm_run_v71576356204372,a bee,age2,13,11.305,0,0.0405373086734694,2,bee_sketch_age2_cdm_run_v71576356204372.png
cdm_run_v71576445753541,a bee,age2,8,18.911,0,0.0436862244897959,2,bee_sketch_age2_cdm_run_v71576445753541.png
cdm_run_v71576608270507,a bee,age2,12,14.28,0,0.0372688137755102,2,bee_sketch_age2_cdm_run_v71576608270507.png
cdm_run_v71576610320697,a bee,age2,3,8.273,0,0.0076530612244898,2,bee_sketch_age2_cdm_run_v71576610320697.png
cdm_run_v71576694645531,a bee,age2,21,15.151,0,0.066206951530612193,2,bee_sketch_age2_cdm_run_v71576694645531.png
cdm_run_v71577052265232,a bee,age2,6,27.176,0,0.0388233418367347,2,bee_sketch_age2_cdm_run_v71577052265232.png
cdm_run_v71571434087794,a bee,age3,11,10.934,0,0.0338010204081633,3,bee_sketch_age3_cdm_run_v71571434087794.png
cdm_run_v71571438577229,a bee,age3,13,17.363,0,0.0726044323979592,3,bee_sketch_age3_cdm_run_v71571438577229.png
cdm_run_v71571513105084,a bee,age3,8,19.104,0,0.0346181441326531,3,bee_sketch_age3_cdm_run_v71571513105084.png
cdm_run_v71571514861941,a bee,age3,3,3.693,0,0.012874681122449,3,bee_sketch_age3_cdm_run_v71571514861941.png
cdm_run_v71571523068075,a bee,age3,6,18.037,0,0.0304328762755102,3,bee_sketch_age3_cdm_run_v71571523068075.png
cdm_run_v71571528309797,a bee,age3,8,18.028,0,0.0336814413265306,3,bee_sketch_age3_cdm_run_v71571528309797.png
cdm_run_v71571612966936,a bee,age3,15,17.196,0,0.0821906887755102,3,bee_sketch_age3_cdm_run_v71571612966936.png
cdm_run_v71571613086720,a bee,age3,17,14.445,0,0.0439253826530612,3,bee_sketch_age3_cdm_run_v71571613086720.png
cdm_run_v71571770154896,a bee,age3,7,17.982,0,0.0362723214285714,3,bee_sketch_age3_cdm_run_v71571770154896.png
cdm_run_v71571770790493,a bee,age3,12,21.797,0,0.0201291454081633,3,bee_sketch_age3_cdm_run_v71571770790493.png
cdm_run_v71572032861952,a bee,age3,8,19.779,0,0.0450414540816327,3,bee_sketch_age3_cdm_run_v71572032861952.png
cdm_run_v71572121793002,a bee,age3,9,15.719,0,0.0458386479591837,3,bee_sketch_age3_cdm_run_v71572121793002.png
cdm_run_v71572202894044,a bee,age3,6,18.718,0,0.0464166135204082,3,bee_sketch_age3_cdm_run_v71572202894044.png
cdm_run_v71572203250242,a bee,age3,15,17.236,0,0.0516780931122449,3,bee_sketch_age3_cdm_run_v71572203250242.png
cdm_run_v71572216921335,a bee,age3,12,11.644,0,0.0464365433673469,3,bee_sketch_age3_cdm_run_v71572216921335.png
cdm_run_v71572377361629,a bee,age3,13,8.792,0,0.0574776785714286,3,bee_sketch_age3_cdm_run_v71572377361629.png
cdm_run_v71572379737669,a bee,age3,6,3.765,0,0.0313297193877551,3,bee_sketch_age3_cdm_run_v71572379737669.png
cdm_run_v71572460479236,a bee,age3,8,6.091,0,0.118861607142857,3,bee_sketch_age3_cdm_run_v71572460479236.png
cdm_run_v71572554227681,a bee,age3,20,11.519,0,0.0798190369897959,3,bee_sketch_age3_cdm_run_v71572554227681.png
cdm_run_v71572636091632,a bee,age3,15,26.001,0,0.0301339285714286,3,bee_sketch_age3_cdm_run_v71572636091632.png
cdm_run_v71572639811879,a bee,age3,11,14.048,0,0.0384646045918367,3,bee_sketch_age3_cdm_run_v71572639811879.png
cdm_run_v71572718224725,a bee,age3,2,7.417,0,0.0235570790816327,3,bee_sketch_age3_cdm_run_v71572718224725.png
cdm_run_v71572721470049,a bee,age3,14,24.454,0,0.0713289221938776,3,bee_sketch_age3_cdm_run_v71572721470049.png
cdm_run_v71572729932933,a bee,age3,13,20.739,0,0.0814333545918367,3,bee_sketch_age3_cdm_run_v71572729932933.png
cdm_run_v71572736287326,a bee,age3,3,3.417,0,0.0958625637755102,3,bee_sketch_age3_cdm_run_v71572736287326.png
cdm_run_v71572810262554,a bee,age3,10,10.794,0,0.0241749043367347,3,bee_sketch_age3_cdm_run_v71572810262554.png
cdm_run_v71572814255458,a bee,age3,12,11.156,0,0.146683673469388,3,bee_sketch_age3_cdm_run_v71572814255458.png
cdm_run_v71572827033090,a bee,age3,8,26.912,0,0.0345184948979592,3,bee_sketch_age3_cdm_run_v71572827033090.png
cdm_run_v71572827774446,a bee,age3,3,2.141,0,0.0108418367346939,3,bee_sketch_age3_cdm_run_v71572827774446.png
cdm_run_v71572989295481,a bee,age3,1,0,0,0.00394610969387755,3,bee_sketch_age3_cdm_run_v71572989295481.png
cdm_run_v71572996697141,a bee,age3,3,13.412,0,0.0382852359693878,3,bee_sketch_age3_cdm_run_v71572996697141.png
cdm_run_v71572997034521,a bee,age3,11,14.233,0,0.0271245216836735,3,bee_sketch_age3_cdm_run_v71572997034521.png
cdm_run_v71573082587040,a bee,age3,15,14.166,0,0.0413544323979592,3,bee_sketch_age3_cdm_run_v71573082587040.png
cdm_run_v71573250661806,a bee,age3,30,17.607,0,0.0915178571428571,3,bee_sketch_age3_cdm_run_v71573250661806.png
cdm_run_v71573255519126,a bee,age3,15,9.095,0,0.0395408163265306,3,bee_sketch_age3_cdm_run_v71573255519126.png
cdm_run_v71573426897384,a bee,age3,10,6.977,0,0.0518973214285714,3,bee_sketch_age3_cdm_run_v71573426897384.png
cdm_run_v71573429314673,a bee,age3,9,16.956,0,0.0305325255102041,3,bee_sketch_age3_cdm_run_v71573429314673.png
cdm_run_v71573760724613,a bee,age3,36,22.318,0,0.0362523915816327,3,bee_sketch_age3_cdm_run_v71573760724613.png
cdm_run_v71573762238388,a bee,age3,8,17.043,0,0.0236965880102041,3,bee_sketch_age3_cdm_run_v71573762238388.png
cdm_run_v71573770721356,a bee,age3,7,15.223,0,0.0740991709183673,3,bee_sketch_age3_cdm_run_v71573770721356.png
cdm_run_v71573857759943,a bee,age3,3,6.205,0,0.0251514668367347,3,bee_sketch_age3_cdm_run_v71573857759943.png
cdm_run_v71573934309876,a bee,age3,8,10.723,0,0.0353555484693878,3,bee_sketch_age3_cdm_run_v71573934309876.png
cdm_run_v71573948086182,a bee,age3,7,6.873,0,0.0420719068877551,3,bee_sketch_age3_cdm_run_v71573948086182.png
cdm_run_v71574035027845,a bee,age3,6,2.802,0,0.0308314732142857,3,bee_sketch_age3_cdm_run_v71574035027845.png
cdm_run_v71574282451466,a bee,age3,3,4.52,0,0.0883888711734694,3,bee_sketch_age3_cdm_run_v71574282451466.png
cdm_run_v71574290056185,a bee,age3,5,10.127,0,0.0373485331632653,3,bee_sketch_age3_cdm_run_v71574290056185.png
cdm_run_v71574796801145,a bee,age3,6,3.319,0,0.0261280293367347,3,bee_sketch_age3_cdm_run_v71574796801145.png
cdm_run_v71574808121047,a bee,age3,6,2.951,0,0.025749362244898,3,bee_sketch_age3_cdm_run_v71574808121047.png
cdm_run_v71574813742606,a bee,age3,7,6.351,0,0.0277224170918367,3,bee_sketch_age3_cdm_run_v71574813742606.png
cdm_run_v71574889254608,a bee,age3,11,19.881,0,0.0796595982142857,3,bee_sketch_age3_cdm_run_v71574889254608.png
cdm_run_v71574896870872,a bee,age3,9,9.944,0,0.0402383609693878,3,bee_sketch_age3_cdm_run_v71574896870872.png
cdm_run_v71574901040762,a bee,age3,4,2.008,0,0.0373485331632653,3,bee_sketch_age3_cdm_run_v71574901040762.png
cdm_run_v71575056183797,a bee,age3,5,11.406,0,0.033820950255102,3,bee_sketch_age3_cdm_run_v71575056183797.png
cdm_run_v71575152671758,a bee,age3,3,4.266,0,0.0204679528061224,3,bee_sketch_age3_cdm_run_v71575152671758.png
cdm_run_v71575238972088,a bee,age3,16,16.046,0,0.0689174107142857,3,bee_sketch_age3_cdm_run_v71575238972088.png
cdm_run_v71575242840872,a bee,age3,6,8.245,0,0.0136120854591837,3,bee_sketch_age3_cdm_run_v71575242840872.png
cdm_run_v71575396989563,a bee,age3,15,10.312,0,0.037288743622449,3,bee_sketch_age3_cdm_run_v71575396989563.png
cdm_run_v71575485898820,a bee,age3,2,2.684,0,0.00564014668367347,3,bee_sketch_age3_cdm_run_v71575485898820.png
cdm_run_v71575573630184,a bee,age3,8,7.249,0,0.0502630739795918,3,bee_sketch_age3_cdm_run_v71575573630184.png
cdm_run_v71575574129813,a bee,age3,21,18.043,0,0.0702327806122449,3,bee_sketch_age3_cdm_run_v71575574129813.png
cdm_run_v71575662691228,a bee,age3,6,17.717,0,0.0551259566326531,3,bee_sketch_age3_cdm_run_v71575662691228.png
cdm_run_v71575749108693,a bee,age3,7,8.908,0,0.028938137755102,3,bee_sketch_age3_cdm_run_v71575749108693.png
cdm_run_v71575759897732,a bee,age3,12,22.923,0,0.0390226403061225,3,bee_sketch_age3_cdm_run_v71575759897732.png
cdm_run_v71575836422760,a bee,age3,11,17.502,0,0.0436862244897959,3,bee_sketch_age3_cdm_run_v71575836422760.png
cdm_run_v71575843869237,a bee,age3,9,5.438,0,0.0469148596938775,3,bee_sketch_age3_cdm_run_v71575843869237.png
cdm_run_v71575844869581,a bee,age3,13,14.999,0,0.030094068877551,3,bee_sketch_age3_cdm_run_v71575844869581.png
cdm_run_v71575849389522,a bee,age3,5,7.621,0,0.031349649234693903,3,bee_sketch_age3_cdm_run_v71575849389522.png
cdm_run_v71575850879067,a bee,age3,4,4.732,0,0.0231584821428571,3,bee_sketch_age3_cdm_run_v71575850879067.png
cdm_run_v71576003889001,a bee,age3,11,21.818,0,0.0416733099489796,3,bee_sketch_age3_cdm_run_v71576003889001.png
cdm_run_v71576090422416,a bee,age3,19,20.266,0,0.113141741071429,3,bee_sketch_age3_cdm_run_v71576090422416.png
cdm_run_v71576098504330,a bee,age3,31,35.895,0,0.0934709821428571,3,bee_sketch_age3_cdm_run_v71576098504330.png
cdm_run_v71576103780704,a bee,age3,11,18.448,0,0.0422712053571429,3,bee_sketch_age3_cdm_run_v71576103780704.png
cdm_run_v71576264557707,a bee,age3,6,15.282,0,0.0176179846938776,3,bee_sketch_age3_cdm_run_v71576264557707.png
cdm_run_v71576268671366,a bee,age3,4,7.648,0,0.0388632015306122,3,bee_sketch_age3_cdm_run_v71576268671366.png
cdm_run_v71576351612972,a bee,age3,16,21.082,0,0.0796595982142857,3,bee_sketch_age3_cdm_run_v71576351612972.png
cdm_run_v71576351799908,a bee,age3,11,11.26,0,0.0719467474489796,3,bee_sketch_age3_cdm_run_v71576351799908.png
cdm_run_v71576353100366,a bee,age3,8,6.846,0,0.031429368622449,3,bee_sketch_age3_cdm_run_v71576353100366.png
cdm_run_v71576363419411,a bee,age3,16,16.454,0,0.0490672831632653,3,bee_sketch_age3_cdm_run_v71576363419411.png
cdm_run_v71576444971806,a bee,age3,11,10.241,0,0.0266063456632653,3,bee_sketch_age3_cdm_run_v71576444971806.png
cdm_run_v71576452366958,a bee,age3,8,6.95,0,0.040656887755102,3,bee_sketch_age3_cdm_run_v71576452366958.png
cdm_run_v71576458035715,a bee,age3,10,15.12,0,0.0464764030612245,3,bee_sketch_age3_cdm_run_v71576458035715.png
cdm_run_v71576608629160,a bee,age3,19,19.115,0,0.0452008928571429,3,bee_sketch_age3_cdm_run_v71576608629160.png
cdm_run_v71576695437084,a bee,age3,19,15.8,0,0.0416533801020408,3,bee_sketch_age3_cdm_run_v71576695437084.png
cdm_run_v71576962220006,a bee,age3,13,7.904,0,0.095882493622449,3,bee_sketch_age3_cdm_run_v71576962220006.png
cdm_run_v71577059136348,a bee,age3,1,0,0,0.0341198979591837,3,bee_sketch_age3_cdm_run_v71577059136348.png
cdm_run_v71577126529937,a bee,age3,13,14.685,0,0.0546277104591837,3,bee_sketch_age3_cdm_run_v71577126529937.png
cdm_run_v71579122238743,a bee,age3,2,1.399,0,0.0330038265306122,3,bee_sketch_age3_cdm_run_v71579122238743.png
cdm_run_v71571431102969,a bee,age4,8,6.051,0,0.0325454400510204,4,bee_sketch_age4_cdm_run_v71571431102969.png
cdm_run_v71571431512183,a bee,age4,10,20.154,0,0.0439253826530612,4,bee_sketch_age4_cdm_run_v71571431512183.png
cdm_run_v71571439092038,a bee,age4,17,19.346,0,0.0602479272959184,4,bee_sketch_age4_cdm_run_v71571439092038.png
cdm_run_v71571509505797,a bee,age4,13,18.187,0,0.0476323341836735,4,bee_sketch_age4_cdm_run_v71571509505797.png
cdm_run_v71571511248487,a bee,age4,2,2.251,0,0.0146085778061224,4,bee_sketch_age4_cdm_run_v71571511248487.png
cdm_run_v71571512770350,a bee,age4,7,17.844,0,0.0317482461734694,4,bee_sketch_age4_cdm_run_v71571512770350.png
cdm_run_v71571517885565,a bee,age4,21,13.928,0,0.0558235012755102,4,bee_sketch_age4_cdm_run_v71571517885565.png
cdm_run_v71571519376619,a bee,age4,5,7.259,0,0.0239756058673469,4,bee_sketch_age4_cdm_run_v71571519376619.png
cdm_run_v71571525136969,a bee,age4,7,15.387,0,0.0499641262755102,4,bee_sketch_age4_cdm_run_v71571525136969.png
cdm_run_v71571525619523,a bee,age4,9,9.402,0,0.0569794323979592,4,bee_sketch_age4_cdm_run_v71571525619523.png
cdm_run_v71571526100642,a bee,age4,8,6.894,0,0.0438655931122449,4,bee_sketch_age4_cdm_run_v71571526100642.png
cdm_run_v71571608307506,a bee,age4,2,3.027,0,0.0183553890306122,4,bee_sketch_age4_cdm_run_v71571608307506.png
cdm_run_v71571773474713,a bee,age4,29,26.798,0,0.0896843112244898,4,bee_sketch_age4_cdm_run_v71571773474713.png
cdm_run_v71571773788341,a bee,age4,24,21.42,0,0.111328125,4,bee_sketch_age4_cdm_run_v71571773788341.png
cdm_run_v71571947886117,a bee,age4,10,23.146,0,0.0535714285714286,4,bee_sketch_age4_cdm_run_v71571947886117.png
cdm_run_v71571949670467,a bee,age4,9,13.251,0,0.0387436224489796,4,bee_sketch_age4_cdm_run_v71571949670467.png
cdm_run_v71571949978997,a bee,age4,8,17.303,0,0.027164381377551,4,bee_sketch_age4_cdm_run_v71571949978997.png
cdm_run_v71571955449794,a bee,age4,3,5.976,0,0.0138313137755102,4,bee_sketch_age4_cdm_run_v71571955449794.png
cdm_run_v71571956572503,a bee,age4,1,0,0,0.0489477040816327,4,bee_sketch_age4_cdm_run_v71571956572503.png
cdm_run_v71572035001169,a bee,age4,14,24.863,0,0.0692163584183673,4,bee_sketch_age4_cdm_run_v71572035001169.png
cdm_run_v71572040807628,a bee,age4,5,4.674,0,0.0441645408163265,4,bee_sketch_age4_cdm_run_v71572040807628.png
cdm_run_v71572208351897,a bee,age4,10,20.304,0,0.0402981505102041,4,bee_sketch_age4_cdm_run_v71572208351897.png
cdm_run_v71572385255783,a bee,age4,12,18.57,0,0.0283801020408163,4,bee_sketch_age4_cdm_run_v71572385255783.png
cdm_run_v71572389254616,a bee,age4,11,23.585,0,0.056540975765306097,4,bee_sketch_age4_cdm_run_v71572389254616.png
cdm_run_v71572474162884,a bee,age4,13,15.221,0,0.0335817920918367,4,bee_sketch_age4_cdm_run_v71572474162884.png
cdm_run_v71572475997269,a bee,age4,5,16.187,0,0.0285196109693878,4,bee_sketch_age4_cdm_run_v71572475997269.png
cdm_run_v71572630650721,a bee,age4,6,2.984,0,0.0124960140306122,4,bee_sketch_age4_cdm_run_v71572630650721.png
