session_id,category,age,num_strokes,draw_duration_old,draw_duration_new,mean_intensity,age_numeric,filename
cdm_run_v61564519403415,a bed,age10,5,5.81,0,0.0445830676020408,10,bed_sketch_age10_cdm_run_v61564519403415.png
cdm_run_v61564602762662,a bed,age10,8,12.91,0,0.024234693877551,10,bed_sketch_age10_cdm_run_v61564602762662.png
cdm_run_v61564776233427,a bed,age10,8,11.726,0,0.0735411352040816,10,bed_sketch_age10_cdm_run_v61564776233427.png
cdm_run_v61564778290517,a bed,age10,4,2.776,0,0.022640306122449,10,bed_sketch_age10_cdm_run_v61564778290517.png
cdm_run_v61565111694912,a bed,age10,8,6.261,0,0.0215242346938776,10,bed_sketch_age10_cdm_run_v61565111694912.png
cdm_run_v61565120508779,a bed,age10,12,6.076,0,0.0590521364795918,10,bed_sketch_age10_cdm_run_v61565120508779.png
cdm_run_v61565129869992,a bed,age10,8,11.094,0,0.0342992665816327,10,bed_sketch_age10_cdm_run_v61565129869992.png
cdm_run_v61565200106001,a bed,age10,8,9.659,0,0.0329440369897959,10,bed_sketch_age10_cdm_run_v61565200106001.png
cdm_run_v61565204031680,a bed,age10,3,3.125,0,0.0144889987244898,10,bed_sketch_age10_cdm_run_v61565204031680.png
cdm_run_v61565208653146,a bed,age10,6,5.288,0,0.0346380739795918,10,bed_sketch_age10_cdm_run_v61565208653146.png
cdm_run_v61565218055407,a bed,age10,15,17.177,0,0.0422911352040816,10,bed_sketch_age10_cdm_run_v61565218055407.png
cdm_run_v61565300897914,a bed,age10,5,5.409,0,0.0230588329081633,10,bed_sketch_age10_cdm_run_v61565300897914.png
cdm_run_v61565380881473,a bed,age10,10,11.387,0,0.10921556122449,10,bed_sketch_age10_cdm_run_v61565380881473.png
cdm_run_v61565467053614,a bed,age10,1,0,0,0.0924944196428571,10,bed_sketch_age10_cdm_run_v61565467053614.png
cdm_run_v61565562497209,a bed,age10,10,9.325,0,0.0257095025510204,10,bed_sketch_age10_cdm_run_v61565562497209.png
cdm_run_v61565819131757,a bed,age10,11,14.911,0,0.0736407844387755,10,bed_sketch_age10_cdm_run_v61565819131757.png
cdm_run_v61565993417721,a bed,age10,7,10.038,0,0.0239955357142857,10,bed_sketch_age10_cdm_run_v61565993417721.png
cdm_run_v61566158449138,a bed,age10,10,11.654,0,0.0280213647959184,10,bed_sketch_age10_cdm_run_v61566158449138.png
cdm_run_v61567200901735,a bed,age10,11,16.46,0,0.0422114158163265,10,bed_sketch_age10_cdm_run_v61567200901735.png
cdm_run_v61567293954281,a bed,age10,3,1.431,0,0.0243144132653061,10,bed_sketch_age10_cdm_run_v61567293954281.png
cdm_run_v61567371672333,a bed,age10,6,9.41,0,0.0290178571428571,10,bed_sketch_age10_cdm_run_v61567371672333.png
cdm_run_v61567886467887,a bed,age10,6,7.868,0,0.0284598214285714,10,bed_sketch_age10_cdm_run_v61567886467887.png
cdm_run_v61568499700062,a bed,age10,18,25.667,0,0.07421875,10,bed_sketch_age10_cdm_run_v61568499700062.png
cdm_run_v61569105032226,a bed,age10,3,3.047,0,0.034976881377551,10,bed_sketch_age10_cdm_run_v61569105032226.png
cdm_run_v61569105635213,a bed,age10,8,4.04,0,0.0363719706632653,10,bed_sketch_age10_cdm_run_v61569105635213.png
cdm_run_v61570053206307,a bed,age10,8,5.791,0,0.0414341517857143,10,bed_sketch_age10_cdm_run_v61570053206307.png
cdm_run_v61570222536424,a bed,age10,9,22.228,0,0.0422313456632653,10,bed_sketch_age10_cdm_run_v61570222536424.png
cdm_run_v61570229050672,a bed,age10,7,11.703,0,0.085140306122449,10,bed_sketch_age10_cdm_run_v61570229050672.png
cdm_run_v61570301795830,a bed,age10,14,10.294,0,0.0958027742346939,10,bed_sketch_age10_cdm_run_v61570301795830.png
cdm_run_v61570316618562,a bed,age10,14,12.618,0,0.0433872767857143,10,bed_sketch_age10_cdm_run_v61570316618562.png
cdm_run_v61570400939508,a bed,age10,7,14.687,0,0.0727838010204082,10,bed_sketch_age10_cdm_run_v61570400939508.png
cdm_run_v61570402589661,a bed,age10,3,5.09,0,0.0319076849489796,10,bed_sketch_age10_cdm_run_v61570402589661.png
cdm_run_v61570650516049,a bed,age10,8,7.243,0,0.040218431122449,10,bed_sketch_age10_cdm_run_v61570650516049.png
cdm_run_v61570922388714,a bed,age10,10,10.867,0,0.0498644770408163,10,bed_sketch_age10_cdm_run_v61570922388714.png
cdm_run_v61562874837865,a bed,age2,5,3.101,0,0.0253109056122449,2,bed_sketch_age2_cdm_run_v61562874837865.png
cdm_run_v61562974393890,a bed,age2,5,6.143,0,0.0165218431122449,2,bed_sketch_age2_cdm_run_v61562974393890.png
cdm_run_v61563045698298,a bed,age2,1,0,0,0.0378667091836735,2,bed_sketch_age2_cdm_run_v61563045698298.png
cdm_run_v61563054630406,a bed,age2,1,0,0,0.0526745854591837,2,bed_sketch_age2_cdm_run_v61563054630406.png
cdm_run_v61563384734069,a bed,age2,2,4.436,0,0.0470942283163265,2,bed_sketch_age2_cdm_run_v61563384734069.png
cdm_run_v61563388389760,a bed,age2,7,6.777,0,0.022102200255102,2,bed_sketch_age2_cdm_run_v61563388389760.png
cdm_run_v61563648035919,a bed,age2,5,5.835,0,0.0259287308673469,2,bed_sketch_age2_cdm_run_v61563648035919.png
cdm_run_v61563747170492,a bed,age2,5,9.009,0,0.037288743622449,2,bed_sketch_age2_cdm_run_v61563747170492.png
cdm_run_v61563819086972,a bed,age2,15,13.676,0,0.0385642538265306,2,bed_sketch_age2_cdm_run_v61563819086972.png
cdm_run_v61563994735483,a bed,age2,4,4.517,0,0.0343191964285714,2,bed_sketch_age2_cdm_run_v61563994735483.png
cdm_run_v61564078279794,a bed,age2,2,12.444,0,0.0198102678571429,2,bed_sketch_age2_cdm_run_v61564078279794.png
cdm_run_v61564083126585,a bed,age2,8,15.775,0,0.0258091517857143,2,bed_sketch_age2_cdm_run_v61564083126585.png
cdm_run_v61564182893166,a bed,age2,7,15.549,0,0.0470145089285714,2,bed_sketch_age2_cdm_run_v61564182893166.png
cdm_run_v61564355732065,a bed,age2,4,12.323,0,0.0364317602040816,2,bed_sketch_age2_cdm_run_v61564355732065.png
cdm_run_v61564601803261,a bed,age2,13,19.195,0,0.0482900191326531,2,bed_sketch_age2_cdm_run_v61564601803261.png
cdm_run_v61564768073145,a bed,age2,10,11.44,0,0.0450813137755102,2,bed_sketch_age2_cdm_run_v61564768073145.png
cdm_run_v61564781998600,a bed,age2,8,4.337,0,0.0322265625,2,bed_sketch_age2_cdm_run_v61564781998600.png
cdm_run_v61564945419976,a bed,age2,1,0,0,0.0121970663265306,2,bed_sketch_age2_cdm_run_v61564945419976.png
cdm_run_v61564961557730,a bed,age2,7,12.615,0,0.0588329081632653,2,bed_sketch_age2_cdm_run_v61564961557730.png
cdm_run_v61565029619726,a bed,age2,6,14.328,0,0.0267857142857143,2,bed_sketch_age2_cdm_run_v61565029619726.png
cdm_run_v61565374836275,a bed,age2,4,1.424,0,0.0244738520408163,2,bed_sketch_age2_cdm_run_v61565374836275.png
cdm_run_v61565375726383,a bed,age2,1,0,0,0.0078125,2,bed_sketch_age2_cdm_run_v61565375726383.png
cdm_run_v61565461947281,a bed,age2,6,4.451,0,0.0224410076530612,2,bed_sketch_age2_cdm_run_v61565461947281.png
cdm_run_v61565479057259,a bed,age2,12,20.028,0,0.0542889030612245,2,bed_sketch_age2_cdm_run_v61565479057259.png
cdm_run_v61565553575897,a bed,age2,5,4.89,0,0.0256696428571429,2,bed_sketch_age2_cdm_run_v61565553575897.png
cdm_run_v61565634752561,a bed,age2,5,2.018,0,0.0260483099489796,2,bed_sketch_age2_cdm_run_v61565634752561.png
cdm_run_v61565722617618,a bed,age2,6,9.802,0,0.0211654974489796,2,bed_sketch_age2_cdm_run_v61565722617618.png
cdm_run_v61565730260684,a bed,age2,4,3.493,0,0.0206074617346939,2,bed_sketch_age2_cdm_run_v61565730260684.png
cdm_run_v61566084087932,a bed,age2,19,23.257,0,0.0666254783163265,2,bed_sketch_age2_cdm_run_v61566084087932.png
cdm_run_v61566160368510,a bed,age2,13,27.154,0,0.0522959183673469,2,bed_sketch_age2_cdm_run_v61566160368510.png
cdm_run_v61566235349072,a bed,age2,8,17.787,0,0.0326052295918367,2,bed_sketch_age2_cdm_run_v61566235349072.png
cdm_run_v61566238618473,a bed,age2,2,1.347,0,0.0296954719387755,2,bed_sketch_age2_cdm_run_v61566238618473.png
cdm_run_v61566422573926,a bed,age2,34,8.427,0,0.0472935267857143,2,bed_sketch_age2_cdm_run_v61566422573926.png
cdm_run_v61566496635609,a bed,age2,3,2.717,0,0.0221619897959184,2,bed_sketch_age2_cdm_run_v61566496635609.png
cdm_run_v61566690597361,a bed,age2,4,2.438,0,0.0389030612244898,2,bed_sketch_age2_cdm_run_v61566690597361.png
cdm_run_v61566759677154,a bed,age2,7,10.32,0,0.037727200255102,2,bed_sketch_age2_cdm_run_v61566759677154.png
cdm_run_v61566761331666,a bed,age2,2,0.152,0,0.0135124362244898,2,bed_sketch_age2_cdm_run_v61566761331666.png
cdm_run_v61566763241893,a bed,age2,1,0,0,0.0411551339285714,2,bed_sketch_age2_cdm_run_v61566763241893.png
cdm_run_v61566846792012,a bed,age2,11,8.72,0,0.0400191326530612,2,bed_sketch_age2_cdm_run_v61566846792012.png
cdm_run_v61566851405847,a bed,age2,2,2.198,0,0.0291772959183673,2,bed_sketch_age2_cdm_run_v61566851405847.png
cdm_run_v61567024403017,a bed,age2,7,11.495,0,0.0395806760204082,2,bed_sketch_age2_cdm_run_v61567024403017.png
cdm_run_v61567381205074,a bed,age2,40,14.076,0,0.0898238201530612,2,bed_sketch_age2_cdm_run_v61567381205074.png
cdm_run_v61567626912893,a bed,age2,5,1.042,0,0.0540497448979592,2,bed_sketch_age2_cdm_run_v61567626912893.png
cdm_run_v61568148475890,a bed,age2,6,13.376,0,0.0271444515306122,2,bed_sketch_age2_cdm_run_v61568148475890.png
cdm_run_v61568407097263,a bed,age2,18,21.023,0,0.0722058354591837,2,bed_sketch_age2_cdm_run_v61568407097263.png
cdm_run_v61568484806503,a bed,age2,11,23.79,0,0.0742386798469388,2,bed_sketch_age2_cdm_run_v61568484806503.png
cdm_run_v61568581731080,a bed,age2,9,5.303,0,0.0188536352040816,2,bed_sketch_age2_cdm_run_v61568581731080.png
cdm_run_v61568587138218,a bed,age2,3,13.472,0,0.0222018494897959,2,bed_sketch_age2_cdm_run_v61568587138218.png
cdm_run_v61568749863776,a bed,age2,11,9.636,0,0.0460578762755102,2,bed_sketch_age2_cdm_run_v61568749863776.png
cdm_run_v61570048581576,a bed,age2,4,13.545,0,0.066226881377551,2,bed_sketch_age2_cdm_run_v61570048581576.png
cdm_run_v61570300771500,a bed,age2,2,12.415,0,0.0170200892857143,2,bed_sketch_age2_cdm_run_v61570300771500.png
cdm_run_v61570309266880,a bed,age2,13,20.055,0,0.0575773278061225,2,bed_sketch_age2_cdm_run_v61570309266880.png
cdm_run_v61570311238036,a bed,age2,18,6.64,0,0.128966039540816,2,bed_sketch_age2_cdm_run_v61570311238036.png
cdm_run_v61570311882885,a bed,age2,7,6.883,0,0.0336615114795918,2,bed_sketch_age2_cdm_run_v61570311882885.png
cdm_run_v61570385360262,a bed,age2,8,14.303,0,0.0469148596938775,2,bed_sketch_age2_cdm_run_v61570385360262.png
cdm_run_v61570647131203,a bed,age2,5,5.351,0,0.0186543367346939,2,bed_sketch_age2_cdm_run_v61570647131203.png
cdm_run_v61570741149219,a bed,age2,31,23.956,0,0.0663464604591837,2,bed_sketch_age2_cdm_run_v61570741149219.png
cdm_run_v61570824203136,a bed,age2,9,11.611,0,0.0303531568877551,2,bed_sketch_age2_cdm_run_v61570824203136.png
cdm_run_v61570824570165,a bed,age2,13,15.878,0,0.0745575573979592,2,bed_sketch_age2_cdm_run_v61570824570165.png
cdm_run_v61570906486535,a bed,age2,8,6.193,0,0.044044961734693903,2,bed_sketch_age2_cdm_run_v61570906486535.png
cdm_run_v61571249399501,a bed,age2,12,17.988,0,0.0684590242346939,2,bed_sketch_age2_cdm_run_v61571249399501.png
cdm_run_v61571250503075,a bed,age2,4,7.616,0,0.0264070471938776,2,bed_sketch_age2_cdm_run_v61571250503075.png
cdm_run_v61571342465945,a bed,age2,3,2.049,0,0.0252511160714286,2,bed_sketch_age2_cdm_run_v61571342465945.png
cdm_run_v61571348751275,a bed,age2,4,4.146,0,0.0235770089285714,2,bed_sketch_age2_cdm_run_v61571348751275.png
cdm_run_v61571349056867,a bed,age2,10,19.887,0,0.0296356823979592,2,bed_sketch_age2_cdm_run_v61571349056867.png
cdm_run_v61571349395802,a bed,age2,4,3.334,0,0.050422512755102,2,bed_sketch_age2_cdm_run_v61571349395802.png
cdm_run_v61562875298968,a bed,age3,7,9.019,0,0.028938137755102,3,bed_sketch_age3_cdm_run_v61562875298968.png
cdm_run_v61562879776367,a bed,age3,2,5.7,0,0.0260881696428571,3,bed_sketch_age3_cdm_run_v61562879776367.png
cdm_run_v61562973923364,a bed,age3,16,23.183,0,0.129264987244898,3,bed_sketch_age3_cdm_run_v61562973923364.png
cdm_run_v61563044871358,a bed,age3,1,0,0,0.034279336734693903,3,bed_sketch_age3_cdm_run_v61563044871358.png
cdm_run_v61563048537970,a bed,age3,11,10.46,0,0.0228595344387755,3,bed_sketch_age3_cdm_run_v61563048537970.png
cdm_run_v61563218788349,a bed,age3,4,10.172,0,0.119539221938776,3,bed_sketch_age3_cdm_run_v61563218788349.png
cdm_run_v61563298980092,a bed,age3,5,4.459,0,0.037986288265306097,3,bed_sketch_age3_cdm_run_v61563298980092.png
cdm_run_v61563648866074,a bed,age3,6,4.311,0,0.0238560267857143,3,bed_sketch_age3_cdm_run_v61563648866074.png
cdm_run_v61563653295601,a bed,age3,1,0,0,0.0200892857142857,3,bed_sketch_age3_cdm_run_v61563653295601.png
cdm_run_v61563745368906,a bed,age3,4,3.551,0,0.0154057716836735,3,bed_sketch_age3_cdm_run_v61563745368906.png
cdm_run_v61563822133642,a bed,age3,5,12.475,0,0.0559430803571429,3,bed_sketch_age3_cdm_run_v61563822133642.png
cdm_run_v61564002203111,a bed,age3,9,21.082,0,0.0637356505102041,3,bed_sketch_age3_cdm_run_v61564002203111.png
cdm_run_v61564004125611,a bed,age3,3,3.22,0,0.0137515943877551,3,bed_sketch_age3_cdm_run_v61564004125611.png
cdm_run_v61564088097327,a bed,age3,1,0,0,0.034279336734693903,3,bed_sketch_age3_cdm_run_v61564088097327.png
cdm_run_v61564341343377,a bed,age3,3,7.761,0,0.0220025510204082,3,bed_sketch_age3_cdm_run_v61564341343377.png
cdm_run_v61564342620012,a bed,age3,19,21.316,0,0.0915577168367347,3,bed_sketch_age3_cdm_run_v61564342620012.png
cdm_run_v61564356067341,a bed,age3,6,18.202,0,0.0492865114795918,3,bed_sketch_age3_cdm_run_v61564356067341.png
cdm_run_v61564512748675,a bed,age3,13,16.923,0,0.0703324298469388,3,bed_sketch_age3_cdm_run_v61564512748675.png
cdm_run_v61564523897934,a bed,age3,6,8.886,0,0.0344587053571429,3,bed_sketch_age3_cdm_run_v61564523897934.png
cdm_run_v61564527131178,a bed,age3,1,0,0,0.0382852359693878,3,bed_sketch_age3_cdm_run_v61564527131178.png
cdm_run_v61564608699109,a bed,age3,19,19.014,0,0.0697146045918367,3,bed_sketch_age3_cdm_run_v61564608699109.png
cdm_run_v61564948312755,a bed,age3,6,9.232,0,0.0317881058673469,3,bed_sketch_age3_cdm_run_v61564948312755.png
cdm_run_v61564953104046,a bed,age3,8,9.919,0,0.0382254464285714,3,bed_sketch_age3_cdm_run_v61564953104046.png
cdm_run_v61565034091896,a bed,age3,5,8.462,0,0.0157445790816327,3,bed_sketch_age3_cdm_run_v61565034091896.png
cdm_run_v61565116498078,a bed,age3,4,10.276,0,0.0198501275510204,3,bed_sketch_age3_cdm_run_v61565116498078.png
cdm_run_v61565123832408,a bed,age3,24,18.146,0,0.113221460459184,3,bed_sketch_age3_cdm_run_v61565123832408.png
cdm_run_v61565201852216,a bed,age3,7,7.784,0,0.0243941326530612,3,bed_sketch_age3_cdm_run_v61565201852216.png
cdm_run_v61565218855854,a bed,age3,3,4.835,0,0.0221420599489796,3,bed_sketch_age3_cdm_run_v61565218855854.png
cdm_run_v61565295579344,a bed,age3,8,19.338,0,0.0482900191326531,3,bed_sketch_age3_cdm_run_v61565295579344.png
cdm_run_v61565378598798,a bed,age3,1,0,0,0.0227000956632653,3,bed_sketch_age3_cdm_run_v61565378598798.png
cdm_run_v61565466309832,a bed,age3,8,19.514,0,0.0389429209183673,3,bed_sketch_age3_cdm_run_v61565466309832.png
cdm_run_v61565476843496,a bed,age3,1,0,0,0.0163225446428571,3,bed_sketch_age3_cdm_run_v61565476843496.png
cdm_run_v61565552457497,a bed,age3,9,8.384,0,0.0409757653061225,3,bed_sketch_age3_cdm_run_v61565552457497.png
cdm_run_v61565561605725,a bed,age3,12,16.195,0,0.0414740114795918,3,bed_sketch_age3_cdm_run_v61565561605725.png
cdm_run_v61565562961317,a bed,age3,3,3.2,0,0.0111407844387755,3,bed_sketch_age3_cdm_run_v61565562961317.png
cdm_run_v61565646095807,a bed,age3,12,13.452,0,0.0387236926020408,3,bed_sketch_age3_cdm_run_v61565646095807.png
cdm_run_v61565726137508,a bed,age3,6,17.269,0,0.0231784119897959,3,bed_sketch_age3_cdm_run_v61565726137508.png
cdm_run_v61565737828595,a bed,age3,4,8.928,0,0.0217633928571429,3,bed_sketch_age3_cdm_run_v61565737828595.png
cdm_run_v61565806580828,a bed,age3,7,15.096,0,0.0871731505102041,3,bed_sketch_age3_cdm_run_v61565806580828.png
cdm_run_v61565898306521,a bed,age3,4,4.542,0,0.0260483099489796,3,bed_sketch_age3_cdm_run_v61565898306521.png
cdm_run_v61565902189397,a bed,age3,5,2.343,0,0.0232979910714286,3,bed_sketch_age3_cdm_run_v61565902189397.png
cdm_run_v61565910070369,a bed,age3,6,8.675,0,0.0287587691326531,3,bed_sketch_age3_cdm_run_v61565910070369.png
cdm_run_v61565982265171,a bed,age3,1,0,0,0.0284199617346939,3,bed_sketch_age3_cdm_run_v61565982265171.png
cdm_run_v61566069011389,a bed,age3,14,16.262,0,0.057975924744898,3,bed_sketch_age3_cdm_run_v61566069011389.png
cdm_run_v61566078646042,a bed,age3,7,7.154,0,0.0335020727040816,3,bed_sketch_age3_cdm_run_v61566078646042.png
cdm_run_v61566158096293,a bed,age3,9,11.904,0,0.0282007334183673,3,bed_sketch_age3_cdm_run_v61566158096293.png
cdm_run_v61566163873955,a bed,age3,3,16.884,0,0.0274234693877551,3,bed_sketch_age3_cdm_run_v61566163873955.png
cdm_run_v61566244328036,a bed,age3,8,11.338,0,0.072883450255102,3,bed_sketch_age3_cdm_run_v61566244328036.png
cdm_run_v61566329576263,a bed,age3,9,9.106,0,0.0268455038265306,3,bed_sketch_age3_cdm_run_v61566329576263.png
cdm_run_v61566408126688,a bed,age3,3,2.001,0,0.0373086734693878,3,bed_sketch_age3_cdm_run_v61566408126688.png
cdm_run_v61566587750401,a bed,age3,1,0,0,0.0170998086734694,3,bed_sketch_age3_cdm_run_v61566587750401.png
cdm_run_v61566671272127,a bed,age3,14,14.376,0,0.0354950573979592,3,bed_sketch_age3_cdm_run_v61566671272127.png
cdm_run_v61566675535908,a bed,age3,2,5.301,0,0.0302933673469388,3,bed_sketch_age3_cdm_run_v61566675535908.png
cdm_run_v61566675965216,a bed,age3,4,6.799,0,0.0313695790816327,3,bed_sketch_age3_cdm_run_v61566675965216.png
cdm_run_v61566679504162,a bed,age3,8,19.521,0,0.0445033482142857,3,bed_sketch_age3_cdm_run_v61566679504162.png
cdm_run_v61566680448912,a bed,age3,6,9.468,0,0.0251514668367347,3,bed_sketch_age3_cdm_run_v61566680448912.png
cdm_run_v61566768471058,a bed,age3,2,2.865,0,0.0400191326530612,3,bed_sketch_age3_cdm_run_v61566768471058.png
cdm_run_v61566772986706,a bed,age3,11,11.305,0,0.0468949298469388,3,bed_sketch_age3_cdm_run_v61566772986706.png
cdm_run_v61566849773146,a bed,age3,4,11.03,0,0.0242546237244898,3,bed_sketch_age3_cdm_run_v61566849773146.png
cdm_run_v61566850173610,a bed,age3,7,12.059,0,0.0386439732142857,3,bed_sketch_age3_cdm_run_v61566850173610.png
cdm_run_v61566931511551,a bed,age3,1,0,0,0.0264269770408163,3,bed_sketch_age3_cdm_run_v61566931511551.png
cdm_run_v61567027300249,a bed,age3,5,24.171,0,0.0489078443877551,3,bed_sketch_age3_cdm_run_v61567027300249.png
cdm_run_v61567122587817,a bed,age3,2,3.702,0,0.0357940051020408,3,bed_sketch_age3_cdm_run_v61567122587817.png
cdm_run_v61567186702795,a bed,age3,5,9.498,0,0.0324657206632653,3,bed_sketch_age3_cdm_run_v61567186702795.png
cdm_run_v61567294116295,a bed,age3,3,2.458,0,0.0297951211734694,3,bed_sketch_age3_cdm_run_v61567294116295.png
cdm_run_v61567373547181,a bed,age3,5,10.236,0,0.0151865433673469,3,bed_sketch_age3_cdm_run_v61567373547181.png
cdm_run_v61567380893850,a bed,age3,5,10.537,0,0.0387834821428571,3,bed_sketch_age3_cdm_run_v61567380893850.png
cdm_run_v61567382005356,a bed,age3,11,11.036,0,0.0190927933673469,3,bed_sketch_age3_cdm_run_v61567382005356.png
cdm_run_v61567382183593,a bed,age3,15,14.562,0,0.0217833227040816,3,bed_sketch_age3_cdm_run_v61567382183593.png
cdm_run_v61567453349001,a bed,age3,3,10.18,0,0.0126753826530612,3,bed_sketch_age3_cdm_run_v61567453349001.png
cdm_run_v61567461728737,a bed,age3,24,18.355,0,0.0700534119897959,3,bed_sketch_age3_cdm_run_v61567461728737.png
cdm_run_v61567541056212,a bed,age3,5,6.511,0,0.0377072704081633,3,bed_sketch_age3_cdm_run_v61567541056212.png
cdm_run_v61567542679863,a bed,age3,13,14.061,0,0.0658681441326531,3,bed_sketch_age3_cdm_run_v61567542679863.png
cdm_run_v61567632014451,a bed,age3,2,3.371,0,0.024593431122449,3,bed_sketch_age3_cdm_run_v61567632014451.png
cdm_run_v61567707888248,a bed,age3,7,14.653,0,0.034797512755102,3,bed_sketch_age3_cdm_run_v61567707888248.png
cdm_run_v61567880499559,a bed,age3,5,16.959,0,0.0836455676020408,3,bed_sketch_age3_cdm_run_v61567880499559.png
cdm_run_v61567895078955,a bed,age3,11,13.402,0,0.0337611607142857,3,bed_sketch_age3_cdm_run_v61567895078955.png
cdm_run_v61568487972802,a bed,age3,11,11.34,0,0.0351163903061225,3,bed_sketch_age3_cdm_run_v61568487972802.png
cdm_run_v61568504001099,a bed,age3,1,0,0,0.019172512755102,3,bed_sketch_age3_cdm_run_v61568504001099.png
cdm_run_v61568574090604,a bed,age3,4,7.344,0,0.071089764030612193,3,bed_sketch_age3_cdm_run_v61568574090604.png
cdm_run_v61568583464327,a bed,age3,8,11.568,0,0.0225207270408163,3,bed_sketch_age3_cdm_run_v61568583464327.png
cdm_run_v61568590597112,a bed,age3,28,22.895,0,0.0716079400510204,3,bed_sketch_age3_cdm_run_v61568590597112.png
cdm_run_v61568756828035,a bed,age3,5,5.906,0,0.0380062181122449,3,bed_sketch_age3_cdm_run_v61568756828035.png
cdm_run_v61569088491272,a bed,age3,9,24.035,0,0.102997448979592,3,bed_sketch_age3_cdm_run_v61569088491272.png
cdm_run_v61569102122510,a bed,age3,10,22.396,0,0.0595304528061225,3,bed_sketch_age3_cdm_run_v61569102122510.png
cdm_run_v61569102800384,a bed,age3,10,23.626,0,0.03515625,3,bed_sketch_age3_cdm_run_v61569102800384.png
cdm_run_v61569182262977,a bed,age3,4,2.32,0,0.0195511798469388,3,bed_sketch_age3_cdm_run_v61569182262977.png
cdm_run_v61569188815741,a bed,age3,4,10.959,0,0.0285794005102041,3,bed_sketch_age3_cdm_run_v61569188815741.png
cdm_run_v61570132764335,a bed,age3,9,19.51,0,0.0288584183673469,3,bed_sketch_age3_cdm_run_v61570132764335.png
