session_id,category,age,num_strokes,draw_duration_old,draw_duration_new,mean_intensity,age_numeric,filename
cdm_run_v51554836991633,a bottle,age10,5,8.87,0,0.0295360331632653,10,bottle_sketch_age10_cdm_run_v51554836991633.png
cdm_run_v51554840938050,a bottle,age10,16,15.461,0,0.0406170280612245,10,bottle_sketch_age10_cdm_run_v51554840938050.png
cdm_run_v51554849697436,a bottle,age10,1,0,0,0.014469068877551,10,bottle_sketch_age10_cdm_run_v51554849697436.png
cdm_run_v51554930671541,a bottle,age10,7,4.132,0,0.0335817920918367,10,bottle_sketch_age10_cdm_run_v51554930671541.png
cdm_run_v51555005047424,a bottle,age10,2,2.171,0,0.0297353316326531,10,bottle_sketch_age10_cdm_run_v51555005047424.png
cdm_run_v51555017398422,a bottle,age10,3,3.591,0,0.0179767219387755,10,bottle_sketch_age10_cdm_run_v51555017398422.png
cdm_run_v51555281833130,a bottle,age10,16,24.754,0,0.0461375956632653,10,bottle_sketch_age10_cdm_run_v51555281833130.png
cdm_run_v51555530394824,a bottle,age10,9,8.304,0,0.0240752551020408,10,bottle_sketch_age10_cdm_run_v51555530394824.png
cdm_run_v51555536438528,a bottle,age10,6,7.17,0,0.0272042410714286,10,bottle_sketch_age10_cdm_run_v51555536438528.png
cdm_run_v51555795244017,a bottle,age10,4,4.142,0,0.0201092155612245,10,bottle_sketch_age10_cdm_run_v51555795244017.png
cdm_run_v51555795746395,a bottle,age10,3,4.766,0,0.0197903380102041,10,bottle_sketch_age10_cdm_run_v51555795746395.png
cdm_run_v51555876776983,a bottle,age10,1,0,0,0.0103236607142857,10,bottle_sketch_age10_cdm_run_v51555876776983.png
cdm_run_v51556224191743,a bottle,age10,6,3.135,0,0.0385642538265306,10,bottle_sketch_age10_cdm_run_v51556224191743.png
cdm_run_v51556394232467,a bottle,age10,4,4.95,0,0.0146484375,10,bottle_sketch_age10_cdm_run_v51556394232467.png
cdm_run_v51556653766800,a bottle,age10,2,2.381,0,0.0172592474489796,10,bottle_sketch_age10_cdm_run_v51556653766800.png
cdm_run_v51556822090492,a bottle,age10,7,6.918,0,0.0430086096938775,10,bottle_sketch_age10_cdm_run_v51556822090492.png
cdm_run_v51557701630813,a bottle,age10,8,5.243,0,0.0559829400510204,10,bottle_sketch_age10_cdm_run_v51557701630813.png
cdm_run_v51558303815609,a bottle,age10,1,0,0,0.0297353316326531,10,bottle_sketch_age10_cdm_run_v51558303815609.png
cdm_run_v51558305026405,a bottle,age10,6,14.427,0,0.042869100765306097,10,bottle_sketch_age10_cdm_run_v51558305026405.png
cdm_run_v51558719449087,a bottle,age10,8,9.818,0,0.0385642538265306,10,bottle_sketch_age10_cdm_run_v51558719449087.png
cdm_run_v51558733318532,a bottle,age10,3,13.121,0,0.0251116071428571,10,bottle_sketch_age10_cdm_run_v51558733318532.png
cdm_run_v51558907333327,a bottle,age10,3,4.783,0,0.0183952487244898,10,bottle_sketch_age10_cdm_run_v51558907333327.png
cdm_run_v51558997412939,a bottle,age10,6,5.543,0,0.0328842474489796,10,bottle_sketch_age10_cdm_run_v51558997412939.png
cdm_run_v51559587270936,a bottle,age10,3,1.992,0,0.0217235331632653,10,bottle_sketch_age10_cdm_run_v51559587270936.png
cdm_run_v51559677983070,a bottle,age10,1,0,0,0.0192522321428571,10,bottle_sketch_age10_cdm_run_v51559677983070.png
cdm_run_v51559931857561,a bottle,age10,5,5.15,0,0.0535913584183673,10,bottle_sketch_age10_cdm_run_v51559931857561.png
cdm_run_v51560283660004,a bottle,age10,6,3.964,0,0.0323660714285714,10,bottle_sketch_age10_cdm_run_v51560283660004.png
cdm_run_v51560456721746,a bottle,age10,2,3.614,0,0.0189532844387755,10,bottle_sketch_age10_cdm_run_v51560456721746.png
cdm_run_v51560456908521,a bottle,age10,8,10.744,0,0.0271245216836735,10,bottle_sketch_age10_cdm_run_v51560456908521.png
cdm_run_v51551475686829,a bottle,age2,1,0,0,0.0252710459183673,2,bottle_sketch_age2_cdm_run_v51551475686829.png
cdm_run_v51551564998116,a bottle,age2,5,5.977,0,0.0255500637755102,2,bottle_sketch_age2_cdm_run_v51551564998116.png
cdm_run_v51551565175678,a bottle,age2,2,2.634,0,0.0375677614795918,2,bottle_sketch_age2_cdm_run_v51551565175678.png
cdm_run_v51551569365183,a bottle,age2,4,1.083,0,0.022819674744898,2,bottle_sketch_age2_cdm_run_v51551569365183.png
cdm_run_v51551570430178,a bottle,age2,5,10.707,0,0.0253507653061224,2,bottle_sketch_age2_cdm_run_v51551570430178.png
cdm_run_v51551640567235,a bottle,age2,2,3.193,0,0.0195711096938776,2,bottle_sketch_age2_cdm_run_v51551640567235.png
cdm_run_v51551651144953,a bottle,age2,18,13.409,0,0.0768096301020408,2,bottle_sketch_age2_cdm_run_v51551651144953.png
cdm_run_v51551653260306,a bottle,age2,4,6.578,0,0.0276626275510204,2,bottle_sketch_age2_cdm_run_v51551653260306.png
cdm_run_v51552156574659,a bottle,age2,6,9.018,0,0.0299545599489796,2,bottle_sketch_age2_cdm_run_v51552156574659.png
cdm_run_v51552169172794,a bottle,age2,1,0,0,0.0155253507653061,2,bottle_sketch_age2_cdm_run_v51552169172794.png
cdm_run_v51552169787934,a bottle,age2,14,19.396,0,0.107222576530612,2,bottle_sketch_age2_cdm_run_v51552169787934.png
cdm_run_v51552170441903,a bottle,age2,1,0,0,0.0220822704081633,2,bottle_sketch_age2_cdm_run_v51552170441903.png
cdm_run_v51552504334679,a bottle,age2,3,2.917,0,0.0175382653061224,2,bottle_sketch_age2_cdm_run_v51552504334679.png
cdm_run_v51552679878493,a bottle,age2,1,0,0,0.0230986926020408,2,bottle_sketch_age2_cdm_run_v51552679878493.png
cdm_run_v51552756277718,a bottle,age2,6,10.778,0,0.0259685905612245,2,bottle_sketch_age2_cdm_run_v51552756277718.png
cdm_run_v51553120825260,a bottle,age2,5,10.777,0,0.057796556122449,2,bottle_sketch_age2_cdm_run_v51553120825260.png
cdm_run_v51553281480620,a bottle,age2,5,6.328,0,0.0257294323979592,2,bottle_sketch_age2_cdm_run_v51553281480620.png
cdm_run_v51553459086946,a bottle,age2,1,0,0,0.0174984056122449,2,bottle_sketch_age2_cdm_run_v51553459086946.png
cdm_run_v51553464740839,a bottle,age2,3,1.842,0,0.0347377232142857,2,bottle_sketch_age2_cdm_run_v51553464740839.png
cdm_run_v51553971014564,a bottle,age2,3,8.428,0,0.0219228316326531,2,bottle_sketch_age2_cdm_run_v51553971014564.png
cdm_run_v51554062000670,a bottle,age2,4,5.901,0,0.0326052295918367,2,bottle_sketch_age2_cdm_run_v51554062000670.png
cdm_run_v51554407944052,a bottle,age2,3,0.927,0,0.0297353316326531,2,bottle_sketch_age2_cdm_run_v51554407944052.png
cdm_run_v51554414814727,a bottle,age2,4,9.518,0,0.0272640306122449,2,bottle_sketch_age2_cdm_run_v51554414814727.png
cdm_run_v51554415896767,a bottle,age2,2,0.125,0,0.0164620535714286,2,bottle_sketch_age2_cdm_run_v51554415896767.png
cdm_run_v51554494919880,a bottle,age2,2,0.259,0,0.0088687818877551,2,bottle_sketch_age2_cdm_run_v51554494919880.png
cdm_run_v51554582055369,a bottle,age2,12,11.141,0,0.0457389987244898,2,bottle_sketch_age2_cdm_run_v51554582055369.png
cdm_run_v51554831734842,a bottle,age2,2,2.558,0,0.0245735012755102,2,bottle_sketch_age2_cdm_run_v51554831734842.png
cdm_run_v51554841574910,a bottle,age2,2,0.809,0,0.0341996173469388,2,bottle_sketch_age2_cdm_run_v51554841574910.png
cdm_run_v51555108649128,a bottle,age2,1,0,0,0.0197504783163265,2,bottle_sketch_age2_cdm_run_v51555108649128.png
cdm_run_v51555270370978,a bottle,age2,11,14.693,0,0.0567801339285714,2,bottle_sketch_age2_cdm_run_v51555270370978.png
cdm_run_v51555270806148,a bottle,age2,2,3.133,0,0.0171994579081633,2,bottle_sketch_age2_cdm_run_v51555270806148.png
cdm_run_v51555271369244,a bottle,age2,3,4.366,0,0.0216438137755102,2,bottle_sketch_age2_cdm_run_v51555271369244.png
cdm_run_v51555271647534,a bottle,age2,2,1.775,0,0.0138911033163265,2,bottle_sketch_age2_cdm_run_v51555271647534.png
cdm_run_v51555282712851,a bottle,age2,17,26.604,0,0.0740593112244898,2,bottle_sketch_age2_cdm_run_v51555282712851.png
cdm_run_v51555700624926,a bottle,age2,2,2.793,0,0.0210459183673469,2,bottle_sketch_age2_cdm_run_v51555700624926.png
cdm_run_v51555967098238,a bottle,age2,4,8.298,0,0.0152463329081633,2,bottle_sketch_age2_cdm_run_v51555967098238.png
cdm_run_v51556297064816,a bottle,age2,3,2.158,0,0.043586575255102,2,bottle_sketch_age2_cdm_run_v51556297064816.png
cdm_run_v51556308290979,a bottle,age2,9,10.009,0,0.0550263073979592,2,bottle_sketch_age2_cdm_run_v51556308290979.png
cdm_run_v51556657965565,a bottle,age2,1,0,0,0.0175980548469388,2,bottle_sketch_age2_cdm_run_v51556657965565.png
cdm_run_v51557006151033,a bottle,age2,2,1.304,0,0.0209263392857143,2,bottle_sketch_age2_cdm_run_v51557006151033.png
cdm_run_v51557344123136,a bottle,age2,7,7.201,0,0.0235770089285714,2,bottle_sketch_age2_cdm_run_v51557344123136.png
cdm_run_v51557693447182,a bottle,age2,10,8.248,0,0.0252311862244898,2,bottle_sketch_age2_cdm_run_v51557693447182.png
cdm_run_v51557701259235,a bottle,age2,3,5.111,0,0.0224210778061224,2,bottle_sketch_age2_cdm_run_v51557701259235.png
cdm_run_v51558220410639,a bottle,age2,9,5.454,0,0.0240951849489796,2,bottle_sketch_age2_cdm_run_v51558220410639.png
cdm_run_v51558289984709,a bottle,age2,3,3.643,0,0.0241948341836735,2,bottle_sketch_age2_cdm_run_v51558289984709.png
cdm_run_v51558296395206,a bottle,age2,4,6.436,0,0.0216238839285714,2,bottle_sketch_age2_cdm_run_v51558296395206.png
cdm_run_v51558299494240,a bottle,age2,2,4.733,0,0.0193120216836735,2,bottle_sketch_age2_cdm_run_v51558299494240.png
cdm_run_v51558557501843,a bottle,age2,11,20.212,0,0.0237364477040816,2,bottle_sketch_age2_cdm_run_v51558557501843.png
cdm_run_v51558825271901,a bottle,age2,4,2.938,0,0.0165019132653061,2,bottle_sketch_age2_cdm_run_v51558825271901.png
cdm_run_v51558826975190,a bottle,age2,3,1.525,0,0.0284797512755102,2,bottle_sketch_age2_cdm_run_v51558826975190.png
cdm_run_v51558903877586,a bottle,age2,1,0,0,0.0243542729591837,2,bottle_sketch_age2_cdm_run_v51558903877586.png
cdm_run_v51559242277495,a bottle,age2,1,0,0,0.0245735012755102,2,bottle_sketch_age2_cdm_run_v51559242277495.png
cdm_run_v51559249530810,a bottle,age2,1,0,0,0.0228794642857143,2,bottle_sketch_age2_cdm_run_v51559249530810.png
cdm_run_v51559585798851,a bottle,age2,9,8.149,0,0.0443638392857143,2,bottle_sketch_age2_cdm_run_v51559585798851.png
cdm_run_v51560028700945,a bottle,age2,2,6.612,0,0.0105827487244898,2,bottle_sketch_age2_cdm_run_v51560028700945.png
cdm_run_v51560202323409,a bottle,age2,3,5.301,0,0.0254105548469388,2,bottle_sketch_age2_cdm_run_v51560202323409.png
cdm_run_v51560457777126,a bottle,age2,5,6.243,0,0.0225406568877551,2,bottle_sketch_age2_cdm_run_v51560457777126.png
cdm_run_v51551553448452,a bottle,age3,3,4.915,0,0.0143295599489796,3,bottle_sketch_age3_cdm_run_v51551553448452.png
cdm_run_v51551563741291,a bottle,age3,4,11.103,0,0.0243742028061224,3,bottle_sketch_age3_cdm_run_v51551563741291.png
cdm_run_v51551645346635,a bottle,age3,4,4.442,0,0.0296755420918367,3,bottle_sketch_age3_cdm_run_v51551645346635.png
cdm_run_v51551648480682,a bottle,age3,2,1.942,0,0.0216438137755102,3,bottle_sketch_age3_cdm_run_v51551648480682.png
cdm_run_v51551650770598,a bottle,age3,3,5.993,0,0.0241151147959184,3,bottle_sketch_age3_cdm_run_v51551650770598.png
cdm_run_v51552246643240,a bottle,age3,2,1.35,0,0.0213847257653061,3,bottle_sketch_age3_cdm_run_v51552246643240.png
cdm_run_v51552416325491,a bottle,age3,2,1.878,0,0.0185347576530612,3,bottle_sketch_age3_cdm_run_v51552416325491.png
cdm_run_v51552510189562,a bottle,age3,3,2.057,0,0.0227399553571429,3,bottle_sketch_age3_cdm_run_v51552510189562.png
cdm_run_v51552594995337,a bottle,age3,1,0,0,0.0184151785714286,3,bottle_sketch_age3_cdm_run_v51552594995337.png
cdm_run_v51552770925223,a bottle,age3,6,10.191,0,0.0259885204081633,3,bottle_sketch_age3_cdm_run_v51552770925223.png
cdm_run_v51553280460418,a bottle,age3,2,2.117,0,0.0151865433673469,3,bottle_sketch_age3_cdm_run_v51553280460418.png
cdm_run_v51553370802815,a bottle,age3,1,0,0,0.0154257015306122,3,bottle_sketch_age3_cdm_run_v51553370802815.png
cdm_run_v51553630395012,a bottle,age3,5,4.24,0,0.0261280293367347,3,bottle_sketch_age3_cdm_run_v51553630395012.png
cdm_run_v51553802978746,a bottle,age3,2,2.775,0,0.0152861926020408,3,bottle_sketch_age3_cdm_run_v51553802978746.png
cdm_run_v51554060922279,a bottle,age3,6,14.307,0,0.020149075255102,3,bottle_sketch_age3_cdm_run_v51554060922279.png
cdm_run_v51554233100847,a bottle,age3,2,2.52,0,0.0230189732142857,3,bottle_sketch_age3_cdm_run_v51554233100847.png
cdm_run_v51554418154034,a bottle,age3,3,3.65,0,0.060188137755102,3,bottle_sketch_age3_cdm_run_v51554418154034.png
cdm_run_v51554578260571,a bottle,age3,2,1.619,0,0.0251116071428571,3,bottle_sketch_age3_cdm_run_v51554578260571.png
cdm_run_v51554581089771,a bottle,age3,3,4.317,0,0.0185945471938776,3,bottle_sketch_age3_cdm_run_v51554581089771.png
cdm_run_v51554838043285,a bottle,age3,2,1.9,0,0.0244339923469388,3,bottle_sketch_age3_cdm_run_v51554838043285.png
cdm_run_v51554919879199,a bottle,age3,17,21.677,0,0.0413544323979592,3,bottle_sketch_age3_cdm_run_v51554919879199.png
cdm_run_v51554925246809,a bottle,age3,3,2.998,0,0.0213847257653061,3,bottle_sketch_age3_cdm_run_v51554925246809.png
cdm_run_v51555022824033,a bottle,age3,5,4.442,0,0.0212651466836735,3,bottle_sketch_age3_cdm_run_v51555022824033.png
cdm_run_v51555182622937,a bottle,age3,2,0.325,0,0.0278419961734694,3,bottle_sketch_age3_cdm_run_v51555182622937.png
cdm_run_v51555437970136,a bottle,age3,6,17.429,0,0.0262276785714286,3,bottle_sketch_age3_cdm_run_v51555437970136.png
cdm_run_v51555448446227,a bottle,age3,2,2.507,0,0.0191924426020408,3,bottle_sketch_age3_cdm_run_v51555448446227.png
cdm_run_v51555451389937,a bottle,age3,2,2.859,0,0.0146683673469388,3,bottle_sketch_age3_cdm_run_v51555451389937.png
cdm_run_v51555613845083,a bottle,age3,6,10.945,0,0.0320073341836735,3,bottle_sketch_age3_cdm_run_v51555613845083.png
cdm_run_v51555707716529,a bottle,age3,1,0,0,0.0163424744897959,3,bottle_sketch_age3_cdm_run_v51555707716529.png
cdm_run_v51555800191808,a bottle,age3,7,10.82,0,0.0149872448979592,3,bottle_sketch_age3_cdm_run_v51555800191808.png
cdm_run_v51556391620569,a bottle,age3,6,10.245,0,0.059211575255102,3,bottle_sketch_age3_cdm_run_v51556391620569.png
cdm_run_v51556919610192,a bottle,age3,2,1.668,0,0.0262077487244898,3,bottle_sketch_age3_cdm_run_v51556919610192.png
cdm_run_v51557601478252,a bottle,age3,1,0,0,0.0207868303571429,3,bottle_sketch_age3_cdm_run_v51557601478252.png
cdm_run_v51558029717588,a bottle,age3,1,0,0,0.0202686543367347,3,bottle_sketch_age3_cdm_run_v51558029717588.png
cdm_run_v51558033491235,a bottle,age3,4,4.833,0,0.0234574298469388,3,bottle_sketch_age3_cdm_run_v51558033491235.png
cdm_run_v51558042299855,a bottle,age3,7,11.995,0,0.108697385204082,3,bottle_sketch_age3_cdm_run_v51558042299855.png
cdm_run_v51558043599665,a bottle,age3,4,7.401,0,0.0318080357142857,3,bottle_sketch_age3_cdm_run_v51558043599665.png
cdm_run_v51558203283015,a bottle,age3,1,0,0,0.0170599489795918,3,bottle_sketch_age3_cdm_run_v51558203283015.png
cdm_run_v51558292213508,a bottle,age3,6,10.258,0,0.0165816326530612,3,bottle_sketch_age3_cdm_run_v51558292213508.png
cdm_run_v51558465107549,a bottle,age3,2,20.166,0,0.0209064094387755,3,bottle_sketch_age3_cdm_run_v51558465107549.png
cdm_run_v51558641975562,a bottle,age3,2,3.633,0,0.025211256377551,3,bottle_sketch_age3_cdm_run_v51558641975562.png
cdm_run_v51558737151519,a bottle,age3,7,7.985,0,0.0264469068877551,3,bottle_sketch_age3_cdm_run_v51558737151519.png
cdm_run_v51558897744766,a bottle,age3,5,8.344,0,0.0178372130102041,3,bottle_sketch_age3_cdm_run_v51558897744766.png
cdm_run_v51558906902196,a bottle,age3,3,6.253,0,0.0170599489795918,3,bottle_sketch_age3_cdm_run_v51558906902196.png
cdm_run_v51558907064732,a bottle,age3,7,31.042,0,0.0336017219387755,3,bottle_sketch_age3_cdm_run_v51558907064732.png
cdm_run_v51558985036916,a bottle,age3,2,3.004,0,0.0240154655612245,3,bottle_sketch_age3_cdm_run_v51558985036916.png
cdm_run_v51558991387275,a bottle,age3,1,0,0,0.016422193877551,3,bottle_sketch_age3_cdm_run_v51558991387275.png
cdm_run_v51559260124014,a bottle,age3,2,3.21,0,0.0196707589285714,3,bottle_sketch_age3_cdm_run_v51559260124014.png
cdm_run_v51559331161199,a bottle,age3,2,2.383,0,0.0195113201530612,3,bottle_sketch_age3_cdm_run_v51559331161199.png
cdm_run_v51559425004995,a bottle,age3,3,4.276,0,0.0202088647959184,3,bottle_sketch_age3_cdm_run_v51559425004995.png
cdm_run_v51559506054237,a bottle,age3,3,3.565,0,0.0186344068877551,3,bottle_sketch_age3_cdm_run_v51559506054237.png
cdm_run_v51559510045132,a bottle,age3,6,5.823,0,0.054069674744898,3,bottle_sketch_age3_cdm_run_v51559510045132.png
cdm_run_v51559587567464,a bottle,age3,4,2.778,0,0.0286391900510204,3,bottle_sketch_age3_cdm_run_v51559587567464.png
cdm_run_v51559598319056,a bottle,age3,2,2.819,0,0.0172991071428571,3,bottle_sketch_age3_cdm_run_v51559598319056.png
cdm_run_v51559674612080,a bottle,age3,3,4.003,0,0.0160036670918367,3,bottle_sketch_age3_cdm_run_v51559674612080.png
cdm_run_v51559862835271,a bottle,age3,3,2.981,0,0.0196906887755102,3,bottle_sketch_age3_cdm_run_v51559862835271.png
cdm_run_v51559933816262,a bottle,age3,22,22.87,0,0.0399992028061225,3,bottle_sketch_age3_cdm_run_v51559933816262.png
cdm_run_v51560020407598,a bottle,age3,1,0,0,0.0268654336734694,3,bottle_sketch_age3_cdm_run_v51560020407598.png
cdm_run_v51560114903292,a bottle,age3,6,4.591,0,0.0320671237244898,3,bottle_sketch_age3_cdm_run_v51560114903292.png
cdm_run_v51560278512048,a bottle,age3,3,3.157,0,0.0212651466836735,3,bottle_sketch_age3_cdm_run_v51560278512048.png
cdm_run_v51560380443863,a bottle,age3,6,10.093,0,0.0203085140306122,3,bottle_sketch_age3_cdm_run_v51560380443863.png
cdm_run_v51560468720424,a bottle,age3,1,0,0,0.0196906887755102,3,bottle_sketch_age3_cdm_run_v51560468720424.png
cdm_run_v51551567562053,a bottle,age4,4,7.328,0,0.0262874681122449,4,bottle_sketch_age4_cdm_run_v51551567562053.png
cdm_run_v51551656074208,a bottle,age4,6,12.737,0,0.0227399553571429,4,bottle_sketch_age4_cdm_run_v51551656074208.png
cdm_run_v51551658620303,a bottle,age4,5,11.996,0,0.0238560267857143,4,bottle_sketch_age4_cdm_run_v51551658620303.png
cdm_run_v51551820542835,a bottle,age4,1,0,0,0.0113201530612245,4,bottle_sketch_age4_cdm_run_v51551820542835.png
cdm_run_v51551907400014,a bottle,age4,16,16.095,0,0.0649713010204082,4,bottle_sketch_age4_cdm_run_v51551907400014.png
cdm_run_v51551987527909,a bottle,age4,3,5.175,0,0.0236367984693878,4,bottle_sketch_age4_cdm_run_v51551987527909.png
cdm_run_v51552072311457,a bottle,age4,1,0,0,0.0237364477040816,4,bottle_sketch_age4_cdm_run_v51552072311457.png
cdm_run_v51552078775167,a bottle,age4,2,1.408,0,0.0239955357142857,4,bottle_sketch_age4_cdm_run_v51552078775167.png
cdm_run_v51552173092443,a bottle,age4,4,2.433,0,0.0309311224489796,4,bottle_sketch_age4_cdm_run_v51552173092443.png
cdm_run_v51552254257471,a bottle,age4,7,9.203,0,0.0172592474489796,4,bottle_sketch_age4_cdm_run_v51552254257471.png
cdm_run_v51552256728578,a bottle,age4,3,3.999,0,0.026187818877551,4,bottle_sketch_age4_cdm_run_v51552256728578.png
cdm_run_v51552415991829,a bottle,age4,2,12.129,0,0.0235570790816327,4,bottle_sketch_age4_cdm_run_v51552415991829.png
cdm_run_v51552417083439,a bottle,age4,8,13.677,0,0.033023756377551,4,bottle_sketch_age4_cdm_run_v51552417083439.png
cdm_run_v51552503778099,a bottle,age4,14,12.242,0,0.0609853316326531,4,bottle_sketch_age4_cdm_run_v51552503778099.png
cdm_run_v51552600944822,a bottle,age4,3,7.376,0,0.0191924426020408,4,bottle_sketch_age4_cdm_run_v51552600944822.png
cdm_run_v51552770188636,a bottle,age4,2,5.075,0,0.0262476084183673,4,bottle_sketch_age4_cdm_run_v51552770188636.png
cdm_run_v51552770514069,a bottle,age4,3,6.524,0,0.0247927295918367,4,bottle_sketch_age4_cdm_run_v51552770514069.png
cdm_run_v51552858078304,a bottle,age4,2,11.176,0,0.0317681760204082,4,bottle_sketch_age4_cdm_run_v51552858078304.png
cdm_run_v51553120224525,a bottle,age4,9,20.982,0,0.0468152104591837,4,bottle_sketch_age4_cdm_run_v51553120224525.png
cdm_run_v51553376362481,a bottle,age4,6,5.568,0,0.0338010204081633,4,bottle_sketch_age4_cdm_run_v51553376362481.png
cdm_run_v51553712970475,a bottle,age4,4,8.286,0,0.0207071109693878,4,bottle_sketch_age4_cdm_run_v51553712970475.png
cdm_run_v51553727131151,a bottle,age4,11,23.497,0,0.0388034119897959,4,bottle_sketch_age4_cdm_run_v51553727131151.png
cdm_run_v51553801943020,a bottle,age4,3,7.652,0,0.0156050701530612,4,bottle_sketch_age4_cdm_run_v51553801943020.png
cdm_run_v51553809821956,a bottle,age4,5,7.35,0,0.025390625,4,bottle_sketch_age4_cdm_run_v51553809821956.png
cdm_run_v51553887843756,a bottle,age4,2,1.525,0,0.020149075255102,4,bottle_sketch_age4_cdm_run_v51553887843756.png
cdm_run_v51553985292374,a bottle,age4,2,3.145,0,0.0173788265306122,4,bottle_sketch_age4_cdm_run_v51553985292374.png
cdm_run_v51554067219848,a bottle,age4,6,13.84,0,0.0388632015306122,4,bottle_sketch_age4_cdm_run_v51554067219848.png
cdm_run_v51554228951919,a bottle,age4,14,11.467,0,0.0321069834183673,4,bottle_sketch_age4_cdm_run_v51554228951919.png
cdm_run_v51554234210400,a bottle,age4,4,3.576,0,0.0282206632653061,4,bottle_sketch_age4_cdm_run_v51554234210400.png
cdm_run_v51554235948981,a bottle,age4,1,0,0,0.0184351084183673,4,bottle_sketch_age4_cdm_run_v51554235948981.png
cdm_run_v51554316263278,a bottle,age4,7,6.98,0,0.0529934630102041,4,bottle_sketch_age4_cdm_run_v51554316263278.png
cdm_run_v51554318146014,a bottle,age4,2,2.902,0,0.0214445153061224,4,bottle_sketch_age4_cdm_run_v51554318146014.png
cdm_run_v51554322033484,a bottle,age4,2,1.628,0,0.0318877551020408,4,bottle_sketch_age4_cdm_run_v51554322033484.png
cdm_run_v51554323455895,a bottle,age4,1,0,0,0.0267059948979592,4,bottle_sketch_age4_cdm_run_v51554323455895.png
cdm_run_v51554327800856,a bottle,age4,4,8.586,0,0.0198501275510204,4,bottle_sketch_age4_cdm_run_v51554327800856.png
cdm_run_v51554409518093,a bottle,age4,5,7.809,0,0.0139110331632653,4,bottle_sketch_age4_cdm_run_v51554409518093.png
cdm_run_v51554413008196,a bottle,age4,6,6.8,0,0.0394013073979592,4,bottle_sketch_age4_cdm_run_v51554413008196.png
cdm_run_v51554413825804,a bottle,age4,3,6.316,0,0.0219029017857143,4,bottle_sketch_age4_cdm_run_v51554413825804.png
cdm_run_v51554414374863,a bottle,age4,5,4.21,0,0.020328443877551,4,bottle_sketch_age4_cdm_run_v51554414374863.png
cdm_run_v51554498457066,a bottle,age4,2,5.2,0,0.0315090880102041,4,bottle_sketch_age4_cdm_run_v51554498457066.png
cdm_run_v51554500415011,a bottle,age4,4,6.934,0,0.0322863520408163,4,bottle_sketch_age4_cdm_run_v51554500415011.png
cdm_run_v51554586003752,a bottle,age4,4,11.861,0,0.0180564413265306,4,bottle_sketch_age4_cdm_run_v51554586003752.png
cdm_run_v51554668075945,a bottle,age4,3,3.175,0,0.0101841517857143,4,bottle_sketch_age4_cdm_run_v51554668075945.png
cdm_run_v51554669629906,a bottle,age4,4,7.924,0,0.0236965880102041,4,bottle_sketch_age4_cdm_run_v51554669629906.png
cdm_run_v51554677492277,a bottle,age4,2,1.893,0,0.0290776466836735,4,bottle_sketch_age4_cdm_run_v51554677492277.png
cdm_run_v51554923861416,a bottle,age4,2,2.335,0,0.00978555484693878,4,bottle_sketch_age4_cdm_run_v51554923861416.png
cdm_run_v51555010203425,a bottle,age4,6,8.184,0,0.0218032525510204,4,bottle_sketch_age4_cdm_run_v51555010203425.png
