category,condition,subID,image_name,age_numeric,filename
bird,S,010919_9,images_photocues/bird_2.png,6,photodraw2_all_sketches/bird/S_bird_sketch_age6_CDM_photodraw_e21547073155004.png
car,P,011119_4,images_photocues/car_3.png,6,photodraw2_all_sketches/car/P_car_sketch_age6_CDM_photodraw_e21547237271293.png
car,P,011819_3,images_photocues/car_3.png,6,photodraw2_all_sketches/car/P_car_sketch_age6_CDM_photodraw_e21547836732785.png
cat,S,012119_4,images_photocues/cat_2.png,6,photodraw2_all_sketches/cat/S_cat_sketch_age6_CDM_photodraw_e21548097384364.png
cat,P,011819_8,images_photocues/cat_2.png,6,photodraw2_all_sketches/cat/P_cat_sketch_age6_CDM_photodraw_e21547849081297.png
chair,S,102618_2,images_photocues/chair_3.png,6,photodraw2_all_sketches/chair/S_chair_sketch_age6_CDM_photodraw_e21540577320461.png
chair,S,011109_5,images_photocues/chair_3.png,6,photodraw2_all_sketches/chair/S_chair_sketch_age6_CDM_photodraw_e21547238095569.png
cup,P,011819_5,images_photocues/cup_2.png,6,photodraw2_all_sketches/cup/P_cup_sketch_age6_CDM_photodraw_e21547845453981.png
cup,P,011109_5,images_photocues/cup_2.png,6,photodraw2_all_sketches/cup/P_cup_sketch_age6_CDM_photodraw_e21547238095569.png
hat,S,011819_5,images_photocues/hat_3.png,6,photodraw2_all_sketches/hat/S_hat_sketch_age6_CDM_photodraw_e21547845453981.png
hat,S,111418_2,images_photocues/hat_2.png,6,photodraw2_all_sketches/hat/S_hat_sketch_age6_CDM_photodraw_e21542220695445.png
house,P,111418_2,images_photocues/house_1.png,6,photodraw2_all_sketches/house/P_house_sketch_age6_CDM_photodraw_e21542220695445.png
house,P,011619_4,images_photocues/house_2.png,6,photodraw2_all_sketches/house/P_house_sketch_age6_CDM_photodraw_e21547668018017.png
rabbit,P,102618_2,images_photocues/rabbit_2.png,6,photodraw2_all_sketches/rabbit/P_rabbit_sketch_age6_CDM_photodraw_e21540577320461.png
rabbit,S,011119_7,images_photocues/rabbit_2.png,6,photodraw2_all_sketches/rabbit/S_rabbit_sketch_age6_CDM_photodraw_e21547240775263.png
tree,S,011819_5,images_photocues/tree_3.png,6,photodraw2_all_sketches/tree/S_tree_sketch_age6_CDM_photodraw_e21547845453981.png
tree,S,121819_2,images_photocues/tree_2.png,6,photodraw2_all_sketches/tree/S_tree_sketch_age6_CDM_photodraw_e21545255128573.png
watch,P,103118_1,images_photocues/watch_2.png,6,photodraw2_all_sketches/watch/P_watch_sketch_age6_CDM_photodraw_e21541008354503.png
watch,S,011119_1,images_photocues/watch_2.png,6,photodraw2_all_sketches/watch/S_watch_sketch_age6_CDM_photodraw_e21547230596884.png
airplane,P,011819_4,images_photocues/airplane_2.png,7,photodraw2_all_sketches/airplane/P_airplane_sketch_age7_CDM_photodraw_e21547844653939.png
airplane,S,011119_10,images_photocues/airplane_3.png,7,photodraw2_all_sketches/airplane/S_airplane_sketch_age7_CDM_photodraw_e21547242571962.png
bike,P,111218_3,images_photocues/bike_2.png,7,photodraw2_all_sketches/bike/P_bike_sketch_age7_CDM_photodraw_e21542049475400.png
bike,P,121418_2,images_photocues/bike_3.png,7,photodraw2_all_sketches/bike/P_bike_sketch_age7_CDM_photodraw_e21544820627246.png
bird,S,011619_3,images_photocues/bird_3.png,7,photodraw2_all_sketches/bird/S_bird_sketch_age7_CDM_photodraw_e21547667337924.png
bird,P,121418_2,images_photocues/bird_3.png,7,photodraw2_all_sketches/bird/P_bird_sketch_age7_CDM_photodraw_e21544820627246.png
car,P,190130_1,images_photocues/car_1.png,7,photodraw2_all_sketches/car/P_car_sketch_age7_CDM_photodraw_e21548873811739.png
car,S,011119_10,images_photocues/car_1.png,7,photodraw2_all_sketches/car/S_car_sketch_age7_CDM_photodraw_e21547242571962.png
cat,P,010919_6,images_photocues/cat_1.png,7,photodraw2_all_sketches/cat/P_cat_sketch_age7_CDM_photodraw_e21547069129052.png
cat,P,111418_6,images_photocues/cat_3.png,7,photodraw2_all_sketches/cat/P_cat_sketch_age7_CDM_photodraw_e21542224706912.png
chair,P,012519_1,images_photocues/chair_1.png,7,photodraw2_all_sketches/chair/P_chair_sketch_age7_CDM_photodraw_e21548441283760.png
chair,S,011819_4,images_photocues/chair_3.png,7,photodraw2_all_sketches/chair/S_chair_sketch_age7_CDM_photodraw_e21547844653939.png
cup,P,013119_1,images_photocues/cup_3.png,7,photodraw2_all_sketches/cup/P_cup_sketch_age7_CDM_photodraw_e21548958550335.png
cup,S,012119_6,images_photocues/cup_3.png,7,photodraw2_all_sketches/cup/S_cup_sketch_age7_CDM_photodraw_e21548098930405.png
hat,S,012119_5,images_photocues/hat_3.png,7,photodraw2_all_sketches/hat/S_hat_sketch_age7_CDM_photodraw_e21548098146005.png
hat,S,011819_4,images_photocues/hat_3.png,7,photodraw2_all_sketches/hat/S_hat_sketch_age7_CDM_photodraw_e21547844653939.png
house,P,012119_10,images_photocues/house_2.png,7,photodraw2_all_sketches/house/P_house_sketch_age7_CDM_photodraw_e21548106388954.png
house,P,111218_3,images_photocues/house_2.png,7,photodraw2_all_sketches/house/P_house_sketch_age7_CDM_photodraw_e21542049475400.png
rabbit,P,012519_1,images_photocues/rabbit_1.png,7,photodraw2_all_sketches/rabbit/P_rabbit_sketch_age7_CDM_photodraw_e21548441283760.png
rabbit,S,012119_10,images_photocues/rabbit_3.png,7,photodraw2_all_sketches/rabbit/S_rabbit_sketch_age7_CDM_photodraw_e21548106388954.png
tree,P,012519_5,images_photocues/tree_3.png,7,photodraw2_all_sketches/tree/P_tree_sketch_age7_CDM_photodraw_e21548451831175.png
tree,P,011819_4,images_photocues/tree_1.png,7,photodraw2_all_sketches/tree/P_tree_sketch_age7_CDM_photodraw_e21547844653939.png
watch,S,121418_2,images_photocues/watch_3.png,7,photodraw2_all_sketches/watch/S_watch_sketch_age7_CDM_photodraw_e21544820627246.png
watch,S,012119_5,images_photocues/watch_1.png,7,photodraw2_all_sketches/watch/S_watch_sketch_age7_CDM_photodraw_e21548098146005.png
airplane,P,012119_2,images_photocues/airplane_2.png,8,photodraw2_all_sketches/airplane/P_airplane_sketch_age8_CDM_photodraw_e21548096119835.png
airplane,S,011619_9,images_photocues/airplane_2.png,8,photodraw2_all_sketches/airplane/S_airplane_sketch_age8_CDM_photodraw_e21547677339884.png
bike,P,012119_9,images_photocues/bike_1.png,8,photodraw2_all_sketches/bike/P_bike_sketch_age8_CDM_photodraw_e21548105648196.png
bike,S,011819_9,images_photocues/bike_2.png,8,photodraw2_all_sketches/bike/S_bike_sketch_age8_CDM_photodraw_e21547849501667.png
bird,P,011819_9,images_photocues/bird_2.png,8,photodraw2_all_sketches/bird/P_bird_sketch_age8_CDM_photodraw_e21547849501667.png
bird,P,011119_2,images_photocues/bird_2.png,8,photodraw2_all_sketches/bird/P_bird_sketch_age8_CDM_photodraw_e21547232289747.png
car,S,011619_9,images_photocues/car_1.png,8,photodraw2_all_sketches/car/S_car_sketch_age8_CDM_photodraw_e21547677339884.png
car,S,012119_8,images_photocues/car_1.png,8,photodraw2_all_sketches/car/S_car_sketch_age8_CDM_photodraw_e21548104824451.png
cat,P,011619_9,images_photocues/cat_1.png,8,photodraw2_all_sketches/cat/P_cat_sketch_age8_CDM_photodraw_e21547677339884.png
cat,P,022019_4,images_photocues/cat_2.png,8,photodraw2_all_sketches/cat/P_cat_sketch_age8_CDM_photodraw_e21550694845595.png
chair,P,012119_8,images_photocues/chair_2.png,8,photodraw2_all_sketches/chair/P_chair_sketch_age8_CDM_photodraw_e21548104824451.png
chair,P,121818_1,images_photocues/chair_3.png,8,photodraw2_all_sketches/chair/P_chair_sketch_age8_CDM_photodraw_e21545166957201.png
cup,P,012119_8,images_photocues/cup_3.png,8,photodraw2_all_sketches/cup/P_cup_sketch_age8_CDM_photodraw_e21548104824451.png
cup,S,022019_5,images_photocues/cup_1.png,8,photodraw2_all_sketches/cup/S_cup_sketch_age8_CDM_photodraw_e21550696453174.png
hat,P,011119_6,images_photocues/hat_2.png,8,photodraw2_all_sketches/hat/P_hat_sketch_age8_CDM_photodraw_e21547238752953.png
hat,S,012119_2,images_photocues/hat_2.png,8,photodraw2_all_sketches/hat/S_hat_sketch_age8_CDM_photodraw_e21548096119835.png
house,S,012119_2,images_photocues/house_3.png,8,photodraw2_all_sketches/house/S_house_sketch_age8_CDM_photodraw_e21548096119835.png
house,S,011119_6,images_photocues/house_1.png,8,photodraw2_all_sketches/house/S_house_sketch_age8_CDM_photodraw_e21547238752953.png
rabbit,P,022019_3,images_photocues/rabbit_1.png,8,photodraw2_all_sketches/rabbit/P_rabbit_sketch_age8_CDM_photodraw_e21550690726876.png
rabbit,P,012119_7,images_photocues/rabbit_2.png,8,photodraw2_all_sketches/rabbit/P_rabbit_sketch_age8_CDM_photodraw_e21548100335223.png
tree,S,012119_8,images_photocues/tree_1.png,8,photodraw2_all_sketches/tree/S_tree_sketch_age8_CDM_photodraw_e21548104824451.png
tree,S,011619_9,images_photocues/tree_3.png,8,photodraw2_all_sketches/tree/S_tree_sketch_age8_CDM_photodraw_e21547677339884.png
watch,S,012119_8,images_photocues/watch_1.png,8,photodraw2_all_sketches/watch/S_watch_sketch_age8_CDM_photodraw_e21548104824451.png
watch,P,012519_3,images_photocues/watch_1.png,8,photodraw2_all_sketches/watch/P_watch_sketch_age8_CDM_photodraw_e21548449754672.png
