category,condition,subID,image_name,age_numeric,filename
hat,P,110918_1,images_photocues/hat_3.png,4,photodraw2_all_sketches/hat/P_hat_sketch_age4_CDM_photodraw_e21541799408496.png
house,S,012519_6,images_photocues/house_1.png,4,photodraw2_all_sketches/house/S_house_sketch_age4_CDM_photodraw_e21548455224165.png
house,S,102618_1,images_photocues/house_3.png,4,photodraw2_all_sketches/house/S_house_sketch_age4_CDM_photodraw_e21540576907849.png
rabbit,P,110918_1,images_photocues/rabbit_1.png,4,photodraw2_all_sketches/rabbit/P_rabbit_sketch_age4_CDM_photodraw_e21541799408496.png
rabbit,P,011119_8,images_photocues/rabbit_1.png,4,photodraw2_all_sketches/rabbit/P_rabbit_sketch_age4_CDM_photodraw_e21547241159990.png
tree,P,011619_6,images_photocues/tree_1.png,4,photodraw2_all_sketches/tree/P_tree_sketch_age4_CDM_photodraw_e21547672389753.png
tree,P,011619_1,images_photocues/tree_2.png,4,photodraw2_all_sketches/tree/P_tree_sketch_age4_CDM_photodraw_e21547663022993.png
watch,P,011619_7,images_photocues/watch_1.png,4,photodraw2_all_sketches/watch/P_watch_sketch_age4_CDM_photodraw_e21547673281903.png
watch,S,010919_8,images_photocues/watch_3.png,4,photodraw2_all_sketches/watch/S_watch_sketch_age4_CDM_photodraw_e21547071853117.png
airplane,P,121418_3,images_photocues/airplane_1.png,5,photodraw2_all_sketches/airplane/P_airplane_sketch_age5_CDM_photodraw_e21544821083289.png
airplane,S,121418_1,images_photocues/airplane_2.png,5,photodraw2_all_sketches/airplane/S_airplane_sketch_age5_CDM_photodraw_e21544819304302.png
bike,S,110718_2,images_photocues/bike_3.png,5,photodraw2_all_sketches/bike/S_bike_sketch_age5_CDM_photodraw_e21541616746618.png
bike,S,010919_4,images_photocues/bike_2.png,5,photodraw2_all_sketches/bike/S_bike_sketch_age5_CDM_photodraw_e21547066393058.png
bird,S,111218_2,images_photocues/bird_1.png,5,photodraw2_all_sketches/bird/S_bird_sketch_age5_CDM_photodraw_e21542049031572.png
bird,S,110218_1,images_photocues/bird_2.png,5,photodraw2_all_sketches/bird/S_bird_sketch_age5_CDM_photodraw_e21541191137910.png
car,S,120718_1,images_photocues/car_3.png,5,photodraw2_all_sketches/car/S_car_sketch_age5_CDM_photodraw_e21544206692186.png
car,S,110718_2,images_photocues/car_3.png,5,photodraw2_all_sketches/car/S_car_sketch_age5_CDM_photodraw_e21541616746618.png
cat,P,111418_3,images_photocues/cat_2.png,5,photodraw2_all_sketches/cat/P_cat_sketch_age5_CDM_photodraw_e21542223602317.png
cat,P,121418_3,images_photocues/cat_1.png,5,photodraw2_all_sketches/cat/P_cat_sketch_age5_CDM_photodraw_e21544821083289.png
chair,P,120718_1,images_photocues/chair_2.png,5,photodraw2_all_sketches/chair/P_chair_sketch_age5_CDM_photodraw_e21544206692186.png
chair,S,111418_3,images_photocues/chair_2.png,5,photodraw2_all_sketches/chair/S_chair_sketch_age5_CDM_photodraw_e21542223602317.png
cup,S,112818_2,images_photocues/cup_2.png,5,photodraw2_all_sketches/cup/S_cup_sketch_age5_CDM_photodraw_e21543432563054.png
cup,S,110218_1,images_photocues/cup_1.png,5,photodraw2_all_sketches/cup/S_cup_sketch_age5_CDM_photodraw_e21541191137910.png
hat,P,121218_1,images_photocues/hat_1.png,5,photodraw2_all_sketches/hat/P_hat_sketch_age5_CDM_photodraw_e21544647022478.png
hat,P,010919_4,images_photocues/hat_3.png,5,photodraw2_all_sketches/hat/P_hat_sketch_age5_CDM_photodraw_e21547066393058.png
house,P,010919_3,images_photocues/house_1.png,5,photodraw2_all_sketches/house/P_house_sketch_age5_CDM_photodraw_e21547062251659.png
house,P,121418_1,images_photocues/house_1.png,5,photodraw2_all_sketches/house/P_house_sketch_age5_CDM_photodraw_e21544819304302.png
rabbit,P,110718_2,images_photocues/rabbit_3.png,5,photodraw2_all_sketches/rabbit/P_rabbit_sketch_age5_CDM_photodraw_e21541616746618.png
rabbit,P,121418_1,images_photocues/rabbit_1.png,5,photodraw2_all_sketches/rabbit/P_rabbit_sketch_age5_CDM_photodraw_e21544819304302.png
tree,P,112818_2,images_photocues/tree_2.png,5,photodraw2_all_sketches/tree/P_tree_sketch_age5_CDM_photodraw_e21543432563054.png
tree,S,121418_3,images_photocues/tree_1.png,5,photodraw2_all_sketches/tree/S_tree_sketch_age5_CDM_photodraw_e21544821083289.png
watch,P,111218_2,images_photocues/watch_3.png,5,photodraw2_all_sketches/watch/P_watch_sketch_age5_CDM_photodraw_e21542049031572.png
watch,S,110718_2,images_photocues/watch_1.png,5,photodraw2_all_sketches/watch/S_watch_sketch_age5_CDM_photodraw_e21541616746618.png
airplane,S,011619_4,images_photocues/airplane_2.png,6,photodraw2_all_sketches/airplane/S_airplane_sketch_age6_CDM_photodraw_e21547668018017.png
airplane,P,011119_1,images_photocues/airplane_2.png,6,photodraw2_all_sketches/airplane/P_airplane_sketch_age6_CDM_photodraw_e21547230596884.png
bike,S,011119_4,images_photocues/bike_2.png,6,photodraw2_all_sketches/bike/S_bike_sketch_age6_CDM_photodraw_e21547237271293.png
bike,S,011819_3,images_photocues/bike_3.png,6,photodraw2_all_sketches/bike/S_bike_sketch_age6_CDM_photodraw_e21547836732785.png
bird,S,012119_4,images_photocues/bird_3.png,6,photodraw2_all_sketches/bird/S_bird_sketch_age6_CDM_photodraw_e21548097384364.png
bird,S,011109_5,images_photocues/bird_3.png,6,photodraw2_all_sketches/bird/S_bird_sketch_age6_CDM_photodraw_e21547238095569.png
car,S,110718_1,images_photocues/car_3.png,6,photodraw2_all_sketches/car/S_car_sketch_age6_CDM_photodraw_e21541613545900.png
car,P,011109_5,images_photocues/car_3.png,6,photodraw2_all_sketches/car/P_car_sketch_age6_CDM_photodraw_e21547238095569.png
cat,P,011109_5,images_photocues/cat_1.png,6,photodraw2_all_sketches/cat/P_cat_sketch_age6_CDM_photodraw_e21547238095569.png
cat,P,121819_2,images_photocues/cat_3.png,6,photodraw2_all_sketches/cat/P_cat_sketch_age6_CDM_photodraw_e21545255128573.png
chair,S,103118_2,images_photocues/chair_1.png,6,photodraw2_all_sketches/chair/S_chair_sketch_age6_CDM_photodraw_e21541017927896.png
chair,S,011819_3,images_photocues/chair_2.png,6,photodraw2_all_sketches/chair/S_chair_sketch_age6_CDM_photodraw_e21547836732785.png
cup,P,102618_2,images_photocues/cup_2.png,6,photodraw2_all_sketches/cup/P_cup_sketch_age6_CDM_photodraw_e21540577320461.png
cup,P,103118_2,images_photocues/cup_3.png,6,photodraw2_all_sketches/cup/P_cup_sketch_age6_CDM_photodraw_e21541017927896.png
hat,S,011819_8,images_photocues/hat_2.png,6,photodraw2_all_sketches/hat/S_hat_sketch_age6_CDM_photodraw_e21547849081297.png
hat,S,110718_1,images_photocues/hat_2.png,6,photodraw2_all_sketches/hat/S_hat_sketch_age6_CDM_photodraw_e21541613545900.png
house,P,011119_1,images_photocues/house_3.png,6,photodraw2_all_sketches/house/P_house_sketch_age6_CDM_photodraw_e21547230596884.png
house,S,103118_1,images_photocues/house_2.png,6,photodraw2_all_sketches/house/S_house_sketch_age6_CDM_photodraw_e21541008354503.png
rabbit,S,110718_1,images_photocues/rabbit_3.png,6,photodraw2_all_sketches/rabbit/S_rabbit_sketch_age6_CDM_photodraw_e21541613545900.png
rabbit,P,011819_1,images_photocues/rabbit_3.png,6,photodraw2_all_sketches/rabbit/P_rabbit_sketch_age6_CDM_photodraw_e21547834597252.png
tree,P,011119_3,images_photocues/tree_2.png,6,photodraw2_all_sketches/tree/P_tree_sketch_age6_CDM_photodraw_e21547232670235.png
tree,S,011619_4,images_photocues/tree_3.png,6,photodraw2_all_sketches/tree/S_tree_sketch_age6_CDM_photodraw_e21547668018017.png
watch,S,010919_9,images_photocues/watch_3.png,6,photodraw2_all_sketches/watch/S_watch_sketch_age6_CDM_photodraw_e21547073155004.png
watch,S,111418_2,images_photocues/watch_2.png,6,photodraw2_all_sketches/watch/S_watch_sketch_age6_CDM_photodraw_e21542220695445.png
airplane,S,011619_3,images_photocues/airplane_3.png,7,photodraw2_all_sketches/airplane/S_airplane_sketch_age7_CDM_photodraw_e21547667337924.png
airplane,S,121418_2,images_photocues/airplane_2.png,7,photodraw2_all_sketches/airplane/S_airplane_sketch_age7_CDM_photodraw_e21544820627246.png
bike,S,012119_3,images_photocues/bike_3.png,7,photodraw2_all_sketches/bike/S_bike_sketch_age7_CDM_photodraw_e21548096758313.png
bike,P,012519_1,images_photocues/bike_3.png,7,photodraw2_all_sketches/bike/P_bike_sketch_age7_CDM_photodraw_e21548441283760.png
bird,S,012519_1,images_photocues/bird_3.png,7,photodraw2_all_sketches/bird/S_bird_sketch_age7_CDM_photodraw_e21548441283760.png
bird,S,111418_6,images_photocues/bird_3.png,7,photodraw2_all_sketches/bird/S_bird_sketch_age7_CDM_photodraw_e21542224706912.png
car,P,111218_3,images_photocues/car_1.png,7,photodraw2_all_sketches/car/P_car_sketch_age7_CDM_photodraw_e21542049475400.png
car,P,010919_2,images_photocues/car_3.png,7,photodraw2_all_sketches/car/P_car_sketch_age7_CDM_photodraw_e21547061122742.png
cat,S,012119_11,images_photocues/cat_1.png,7,photodraw2_all_sketches/cat/S_cat_sketch_age7_CDM_photodraw_e21548107987673.png
cat,S,190130_1,images_photocues/cat_2.png,7,photodraw2_all_sketches/cat/S_cat_sketch_age7_CDM_photodraw_e21548873811739.png
chair,S,012119_11,images_photocues/chair_3.png,7,photodraw2_all_sketches/chair/S_chair_sketch_age7_CDM_photodraw_e21548107987673.png
chair,P,011119_10,images_photocues/chair_2.png,7,photodraw2_all_sketches/chair/P_chair_sketch_age7_CDM_photodraw_e21547242571962.png
cup,P,011119_10,images_photocues/cup_1.png,7,photodraw2_all_sketches/cup/P_cup_sketch_age7_CDM_photodraw_e21547242571962.png
cup,S,012519_1,images_photocues/cup_2.png,7,photodraw2_all_sketches/cup/S_cup_sketch_age7_CDM_photodraw_e21548441283760.png
hat,P,011619_3,images_photocues/hat_3.png,7,photodraw2_all_sketches/hat/P_hat_sketch_age7_CDM_photodraw_e21547667337924.png
hat,P,013119_1,images_photocues/hat_2.png,7,photodraw2_all_sketches/hat/P_hat_sketch_age7_CDM_photodraw_e21548958550335.png
house,P,011119_10,images_photocues/house_2.png,7,photodraw2_all_sketches/house/P_house_sketch_age7_CDM_photodraw_e21547242571962.png
house,S,012519_5,images_photocues/house_2.png,7,photodraw2_all_sketches/house/S_house_sketch_age7_CDM_photodraw_e21548451831175.png
rabbit,P,012119_5,images_photocues/rabbit_3.png,7,photodraw2_all_sketches/rabbit/P_rabbit_sketch_age7_CDM_photodraw_e21548098146005.png
rabbit,P,012119_3,images_photocues/rabbit_2.png,7,photodraw2_all_sketches/rabbit/P_rabbit_sketch_age7_CDM_photodraw_e21548096758313.png
tree,P,121418_2,images_photocues/tree_2.png,7,photodraw2_all_sketches/tree/P_tree_sketch_age7_CDM_photodraw_e21544820627246.png
tree,P,012119_6,images_photocues/tree_3.png,7,photodraw2_all_sketches/tree/P_tree_sketch_age7_CDM_photodraw_e21548098930405.png
watch,P,011819_7,images_photocues/watch_3.png,7,photodraw2_all_sketches/watch/P_watch_sketch_age7_CDM_photodraw_e21547848462737.png
watch,P,012119_11,images_photocues/watch_1.png,7,photodraw2_all_sketches/watch/P_watch_sketch_age7_CDM_photodraw_e21548107987673.png
airplane,P,012119_7,images_photocues/airplane_3.png,8,photodraw2_all_sketches/airplane/P_airplane_sketch_age8_CDM_photodraw_e21548100335223.png
airplane,S,022019_6,images_photocues/airplane_2.png,8,photodraw2_all_sketches/airplane/S_airplane_sketch_age8_CDM_photodraw_e21550698482522.png
bike,P,012119_7,images_photocues/bike_3.png,8,photodraw2_all_sketches/bike/P_bike_sketch_age8_CDM_photodraw_e21548100335223.png
bike,P,011119_2,images_photocues/bike_1.png,8,photodraw2_all_sketches/bike/P_bike_sketch_age8_CDM_photodraw_e21547232289747.png
bird,P,012119_7,images_photocues/bird_3.png,8,photodraw2_all_sketches/bird/P_bird_sketch_age8_CDM_photodraw_e21548100335223.png
bird,S,022019_6,images_photocues/bird_2.png,8,photodraw2_all_sketches/bird/S_bird_sketch_age8_CDM_photodraw_e21550698482522.png
car,P,011619_8,images_photocues/car_2.png,8,photodraw2_all_sketches/car/P_car_sketch_age8_CDM_photodraw_e21547674347301.png
car,S,011119_2,images_photocues/car_3.png,8,photodraw2_all_sketches/car/S_car_sketch_age8_CDM_photodraw_e21547232289747.png
cat,S,022019_1,images_photocues/cat_1.png,8,photodraw2_all_sketches/cat/S_cat_sketch_age8_CDM_photodraw_e21550687622483.png
cat,P,111418_7,images_photocues/cat_1.png,8,photodraw2_all_sketches/cat/P_cat_sketch_age8_CDM_photodraw_e21542229353364.png
chair,S,020819_1,images_photocues/chair_1.png,8,photodraw2_all_sketches/chair/S_chair_sketch_age8_CDM_photodraw_e21549650853022.png
chair,P,011619_9,images_photocues/chair_1.png,8,photodraw2_all_sketches/chair/P_chair_sketch_age8_CDM_photodraw_e21547677339884.png
cup,P,011619_9,images_photocues/cup_2.png,8,photodraw2_all_sketches/cup/P_cup_sketch_age8_CDM_photodraw_e21547677339884.png
cup,P,011819_6,images_photocues/cup_2.png,8,photodraw2_all_sketches/cup/P_cup_sketch_age8_CDM_photodraw_e21547845878342.png
hat,S,022019_5,images_photocues/hat_2.png,8,photodraw2_all_sketches/hat/S_hat_sketch_age8_CDM_photodraw_e21550696453174.png
hat,P,022019_4,images_photocues/hat_3.png,8,photodraw2_all_sketches/hat/P_hat_sketch_age8_CDM_photodraw_e21550694845595.png
house,S,011819_9,images_photocues/house_2.png,8,photodraw2_all_sketches/house/S_house_sketch_age8_CDM_photodraw_e21547849501667.png
house,S,012119_7,images_photocues/house_2.png,8,photodraw2_all_sketches/house/S_house_sketch_age8_CDM_photodraw_e21548100335223.png
rabbit,S,022019_6,images_photocues/rabbit_3.png,8,photodraw2_all_sketches/rabbit/S_rabbit_sketch_age8_CDM_photodraw_e21550698482522.png
rabbit,S,020819_1,images_photocues/rabbit_3.png,8,photodraw2_all_sketches/rabbit/S_rabbit_sketch_age8_CDM_photodraw_e21549650853022.png
tree,S,111418_7,images_photocues/tree_2.png,8,photodraw2_all_sketches/tree/S_tree_sketch_age8_CDM_photodraw_e21542229353364.png
tree,S,020819_1,images_photocues/tree_1.png,8,photodraw2_all_sketches/tree/S_tree_sketch_age8_CDM_photodraw_e21549650853022.png
watch,S,012119_9,images_photocues/watch_2.png,8,photodraw2_all_sketches/watch/S_watch_sketch_age8_CDM_photodraw_e21548105648196.png
watch,P,011619_8,images_photocues/watch_1.png,8,photodraw2_all_sketches/watch/P_watch_sketch_age8_CDM_photodraw_e21547674347301.png
