,CorrOldAdult,CorrYoungAdult,SEMOldAdult,SEMYoungAdult
0,0.215021876519,0.0740745885131,0.0971168068552,0.18512307805
1,0.205548996458,0.000631988332523,0.0975298151367,0.15577567082
2,0.248857559553,0.0404889228419,0.105433200786,0.166154910989
3,0.435294117647,0.119293006459,0.100230924081,0.160211423322
4,0.63703034933,0.367747760261,0.104172539756,0.133220854144
5,0.695937217862,0.463608583929,0.117000645374,0.143509206203
6,0.720251406348,0.490353496771,0.0933112679729,0.130874254346
