,CorrOldAdult,CorrYoungAdult
0,0.321532241344,0.425399129173
1,0.352436243002,0.447625958947
2,0.308386896123,0.417240306863
3,0.502964959569,0.384418411777
4,0.600808625337,0.43112170848
5,0.689467136637,0.50712212316
6,0.686657681941,0.541810076716
