,_id,session_id,class,age,fileNameShortNew,filename,url,shuffler_ind,games,updatedAt,numGames
15,5f5016a06dcee0af25f4a259,cdm_run_v41544823785983,a bear,age10,bear_sketch_age10_cdm_run_v41544823785983.png,bear_sketch_age10_cdm_run_v41544823785983.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41544823785983.png,4734,"['A2SSDV84IPFS3O', '5d66e8566c4d17001a3102bf', '5cac4f92cb4af3001640ef96']",2020-09-11 18:31:22.890,3
16,5f5016a06dcee0af25f4a25a,cdm_run_v41545002258907,a bear,age10,bear_sketch_age10_cdm_run_v41545002258907.png,bear_sketch_age10_cdm_run_v41545002258907.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41545002258907.png,3442,"['A3IYUN2EWCO16R', '5c010c054e1b7b00016a2336', '5eb059cdacc7110f441bad41']",2020-09-11 18:26:11.421,3
17,5f5016a06dcee0af25f4a25b,cdm_run_v41545007552353,a bear,age10,bear_sketch_age10_cdm_run_v41545007552353.png,bear_sketch_age10_cdm_run_v41545007552353.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41545007552353.png,9945,"['', '58a95ef0bb9e0f0001acaa8b']",2020-09-10 22:39:38.334,2
18,5f5016a06dcee0af25f4a25c,cdm_run_v41545509268446,a bear,age10,bear_sketch_age10_cdm_run_v41545509268446.png,bear_sketch_age10_cdm_run_v41545509268446.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41545509268446.png,8422,"['5c1d60a370d93a00011f20d0', '5f59418fd49cef17cc2056a0']",2020-09-10 22:37:35.593,2
19,5f5016a06dcee0af25f4a25d,cdm_run_v41545511449068,a bear,age10,bear_sketch_age10_cdm_run_v41545511449068.png,bear_sketch_age10_cdm_run_v41545511449068.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41545511449068.png,4937,"['A37VYJ3Y3HIFYM', '5d66e8566c4d17001a3102bf', '5f219d5c62e3b6591773267f']",2020-09-11 18:32:22.686,3
20,5f5016a06dcee0af25f4a25e,cdm_run_v41545518948775,a bear,age10,bear_sketch_age10_cdm_run_v41545518948775.png,bear_sketch_age10_cdm_run_v41545518948775.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41545518948775.png,3904,"['AX1KLUFIJCSKG', '5f359513105505187b34e85c', '5f2d7712d324390396283c86']",2020-09-11 18:26:33.980,3
21,5f5016a06dcee0af25f4a25f,cdm_run_v41545852202874,a bear,age10,bear_sketch_age10_cdm_run_v41545852202874.png,bear_sketch_age10_cdm_run_v41545852202874.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41545852202874.png,9351,"['5e9c384e5591a014fce2fc38', '5f2ac32d1f635437876affa8']",2020-09-10 22:39:12.097,2
22,5f5016a06dcee0af25f4a260,cdm_run_v41545856832705,a bear,age10,bear_sketch_age10_cdm_run_v41545856832705.png,bear_sketch_age10_cdm_run_v41545856832705.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41545856832705.png,5585,"['5ae64fa17edeb000014a8fbc', '5c2e33e751dcf20001b3204d', '57bdd76370808a00012d9829']",2020-09-11 18:34:21.823,3
23,5f5016a06dcee0af25f4a261,cdm_run_v41545860914475,a bear,age10,bear_sketch_age10_cdm_run_v41545860914475.png,bear_sketch_age10_cdm_run_v41545860914475.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41545860914475.png,2304,"['A1KZD9OSQIKGDO', '5c4266e71fad93000122d5cf', '5f413867991f880a34f5b28d']",2020-09-11 18:22:47.416,3
24,5f5016a06dcee0af25f4a262,cdm_run_v41545862658084,a bear,age10,bear_sketch_age10_cdm_run_v41545862658084.png,bear_sketch_age10_cdm_run_v41545862658084.png,https://kiddraw.s3.amazonaws.com/bear_sketch_age10_cdm_run_v41545862658084.png,3816,"['AX1KLUFIJCSKG', '5f359513105505187b34e85c', '5e1510a1c76aa6b119558fd6']",2020-09-11 18:26:13.952,3
