"","workerid","rating","imageName","condition","imNameShort","category","age","sessionId","correct"
"66","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/rabbit_sketch_CDM_photodraw_e11532468221484_W_age7.png","W","rabbit_sketch_CDM_photodraw_e11532468221484_W_age7.png","rabbit",7,"e11532468221484",FALSE
"67","881281d0d475e26f40397c101b9ff586","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/cup_sketch_CDM_photodraw_e11532547010484_W_age6.png","W","cup_sketch_CDM_photodraw_e11532547010484_W_age6.png","cup",6,"e11532547010484",TRUE
"68","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/rabbit_sketch_CDM_photodraw_e11532463640792_S_age6.png","S","rabbit_sketch_CDM_photodraw_e11532463640792_S_age6.png","rabbit",6,"e11532463640792",FALSE
"69","881281d0d475e26f40397c101b9ff586","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/cup_sketch_CDM_photodraw_e11532463640792_S_age6.png","S","cup_sketch_CDM_photodraw_e11532463640792_S_age6.png","cup",6,"e11532463640792",TRUE
"70","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/shoe_sketch_CDM_photodraw_e11532543756370_S_age6.png","S","shoe_sketch_CDM_photodraw_e11532543756370_S_age6.png","shoe",6,"e11532543756370",TRUE
"71","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/rabbit_sketch_CDM_photodraw_e11532472926384_W_age4.png","W","rabbit_sketch_CDM_photodraw_e11532472926384_W_age4.png","rabbit",4,"e11532472926384",FALSE
"72","881281d0d475e26f40397c101b9ff586","rabbit","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/cat_sketch_CDM_photodraw_e11532544321666_W_age4.png","W","cat_sketch_CDM_photodraw_e11532544321666_W_age4.png","cat",4,"e11532544321666",FALSE
"73","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/cat_sketch_CDM_photodraw_e11532545713435_P_age6.png","P","cat_sketch_CDM_photodraw_e11532545713435_P_age6.png","cat",6,"e11532545713435",TRUE
"74","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/cat_sketch_CDM_photodraw_e11532471274122_S_age4.png","S","cat_sketch_CDM_photodraw_e11532471274122_S_age4.png","cat",4,"e11532471274122",FALSE
"75","881281d0d475e26f40397c101b9ff586","lion","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/P/train_sketch_CDM_photodraw_e11532114278628_P_age5.png","P","train_sketch_CDM_photodraw_e11532114278628_P_age5.png","train",5,"e11532114278628",FALSE
"76","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/shoe_sketch_CDM_photodraw_e11532546711242_S_age7.png","S","shoe_sketch_CDM_photodraw_e11532546711242_S_age7.png","shoe",7,"e11532546711242",TRUE
"77","881281d0d475e26f40397c101b9ff586","rabbit","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/cup_sketch_CDM_photodraw_e11532471274122_S_age4.png","S","cup_sketch_CDM_photodraw_e11532471274122_S_age4.png","cup",4,"e11532471274122",FALSE
"78","881281d0d475e26f40397c101b9ff586","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/W/shoe_sketch_CDM_photodraw_e11532472926384_W_age4.png","W","shoe_sketch_CDM_photodraw_e11532472926384_W_age4.png","shoe",4,"e11532472926384",TRUE
"79","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/cat_sketch_CDM_photodraw_e11532543756370_S_age6.png","S","cat_sketch_CDM_photodraw_e11532543756370_S_age6.png","cat",6,"e11532543756370",TRUE
"80","881281d0d475e26f40397c101b9ff586","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch1/sketches_by_condition_only/S/cat_sketch_CDM_photodraw_e11532463640792_S_age6.png","S","cat_sketch_CDM_photodraw_e11532463640792_S_age6.png","cat",6,"e11532463640792",TRUE
