,_id,session_id,class,age,fileNameShortNew,filename,url,shuffler_ind,games,updatedAt,numGames
3901,5f6121a39d2bb9d2b91ada82,cdm_run_v61566685924387,a horse,age4,horse_sketch_age4_cdm_run_v61566685924387.png,horse_sketch_age4_cdm_run_v61566685924387.png,https://kiddraw.s3.amazonaws.com/horse_sketch_age4_cdm_run_v61566685924387.png,2793,"['5f2b4f76a5b07c5984ecaefa', '5f483710cb08012f80d41359', '5de579912238364fcdf1a97d']",2020-09-16 18:54:18.625,3
3902,5f6121a39d2bb9d2b91ada83,cdm_run_v61566688950811,a horse,age4,horse_sketch_age4_cdm_run_v61566688950811.png,horse_sketch_age4_cdm_run_v61566688950811.png,https://kiddraw.s3.amazonaws.com/horse_sketch_age4_cdm_run_v61566688950811.png,6705,"['5f0d5e8b03b5db770f95690d', '5f4cb77384ba278c4622af23']",2020-09-16 18:11:44.099,2
3903,5f6121a39d2bb9d2b91ada84,cdm_run_v61566762009696,a horse,age4,horse_sketch_age4_cdm_run_v61566762009696.png,horse_sketch_age4_cdm_run_v61566762009696.png,https://kiddraw.s3.amazonaws.com/horse_sketch_age4_cdm_run_v61566762009696.png,7021,"['5d2a1e945768fd0017a7641d', '5eb5909b7a289b457eee9642']",2020-09-16 18:12:12.744,2
3904,5f6121a39d2bb9d2b91ada85,cdm_run_v61566768109540,a horse,age4,horse_sketch_age4_cdm_run_v61566768109540.png,horse_sketch_age4_cdm_run_v61566768109540.png,https://kiddraw.s3.amazonaws.com/horse_sketch_age4_cdm_run_v61566768109540.png,4900,"['5ae0c7d4e0feeb0001caff2b', '5c79bc94d454af00160e2eee']",2020-09-16 18:09:01.781,2
3905,5f6121a39d2bb9d2b91ada86,cdm_run_v61566931621584,a horse,age4,horse_sketch_age4_cdm_run_v61566931621584.png,horse_sketch_age4_cdm_run_v61566931621584.png,https://kiddraw.s3.amazonaws.com/horse_sketch_age4_cdm_run_v61566931621584.png,9334,"['5ed1717c9654ab0b17be2ceb', '5f556a46f0b6e193e149d8b8']",2020-09-16 18:20:03.144,2
3906,5f6121a39d2bb9d2b91ada87,cdm_run_v61566937845037,a horse,age4,horse_sketch_age4_cdm_run_v61566937845037.png,horse_sketch_age4_cdm_run_v61566937845037.png,https://kiddraw.s3.amazonaws.com/horse_sketch_age4_cdm_run_v61566937845037.png,7308,"['5efca939634adc0710e3ecab', '5be87ae193ca1f00014dae06']",2020-09-16 18:12:15.937,2
3907,5f6121a39d2bb9d2b91ada88,cdm_run_v61567020918628,a horse,age4,horse_sketch_age4_cdm_run_v61567020918628.png,horse_sketch_age4_cdm_run_v61567020918628.png,https://kiddraw.s3.amazonaws.com/horse_sketch_age4_cdm_run_v61567020918628.png,1489,"['5f57fb66e560043518d887f1', '5791dae225cb71000128ad5b', '5e781af820ab3539e4f2b723']",2020-09-16 18:52:16.087,3
3908,5f6121a39d2bb9d2b91ada89,cdm_run_v61567103721028,a horse,age4,horse_sketch_age4_cdm_run_v61567103721028.png,horse_sketch_age4_cdm_run_v61567103721028.png,https://kiddraw.s3.amazonaws.com/horse_sketch_age4_cdm_run_v61567103721028.png,8173,"['5edaaffa2fb6186f3a7b4579', '5f5518382b50e98b39669dca']",2020-09-16 18:15:12.831,2
3909,5f6121a39d2bb9d2b91ada8a,cdm_run_v61567105106118,a horse,age4,horse_sketch_age4_cdm_run_v61567105106118.png,horse_sketch_age4_cdm_run_v61567105106118.png,https://kiddraw.s3.amazonaws.com/horse_sketch_age4_cdm_run_v61567105106118.png,4545,"['5d128639c5b76100165f832a', '5ee503ad7a8aa722714b91f4']",2020-09-16 18:07:45.949,2
3910,5f6121a39d2bb9d2b91ada8b,cdm_run_v61567199433394,a horse,age4,horse_sketch_age4_cdm_run_v61567199433394.png,horse_sketch_age4_cdm_run_v61567199433394.png,https://kiddraw.s3.amazonaws.com/horse_sketch_age4_cdm_run_v61567199433394.png,296,"['5ee85ec585a33015e839df78', '5c700c6dcbfa390001ba9ba5', '5ee57a019e80f50008aba206']",2020-09-16 18:51:17.352,3
3911,5f6121a39d2bb9d2b91ada8c,cdm_run_v61567272580534,a horse,age4,horse_sketch_age4_cdm_run_v61567272580534.png,horse_sketch_age4_cdm_run_v61567272580534.png,https://kiddraw.s3.amazonaws.com/horse_sketch_age4_cdm_run_v61567272580534.png,10049,"['55d4f69458c35800113dc4f3', '5f5101121f546c2b644e41b0']",2020-09-16 18:50:41.988,2
3912,5f6121a39d2bb9d2b91ada8d,cdm_run_v61567291318050,a horse,age4,horse_sketch_age4_cdm_run_v61567291318050.png,horse_sketch_age4_cdm_run_v61567291318050.png,https://kiddraw.s3.amazonaws.com/horse_sketch_age4_cdm_run_v61567291318050.png,1641,"['5f02825de3eda5141350189f', '5f48824e219f12344fac6a3c', '5e781af820ab3539e4f2b723']",2020-09-16 18:52:16.087,3
3913,5f6121a49d2bb9d2b91ada8e,cdm_run_v61567293343866,a horse,age4,horse_sketch_age4_cdm_run_v61567293343866.png,horse_sketch_age4_cdm_run_v61567293343866.png,https://kiddraw.s3.amazonaws.com/horse_sketch_age4_cdm_run_v61567293343866.png,2832,"['5f2b4f76a5b07c5984ecaefa', '5f483710cb08012f80d41359', '5de579912238364fcdf1a97d']",2020-09-16 18:54:18.625,3
3914,5f6121a49d2bb9d2b91ada8f,cdm_run_v61567294740332,a horse,age4,horse_sketch_age4_cdm_run_v61567294740332.png,horse_sketch_age4_cdm_run_v61567294740332.png,https://kiddraw.s3.amazonaws.com/horse_sketch_age4_cdm_run_v61567294740332.png,6,"['', '55d4f69458c35800113dc4f3', '5f5101121f546c2b644e41b0']",2020-09-16 18:50:41.988,3
3915,5f6121a49d2bb9d2b91ada90,cdm_run_v61567366770642,a horse,age4,horse_sketch_age4_cdm_run_v61567366770642.png,horse_sketch_age4_cdm_run_v61567366770642.png,https://kiddraw.s3.amazonaws.com/horse_sketch_age4_cdm_run_v61567366770642.png,6388,"['5f39a37c518ae254a2da84f9', '591f9101acfd340001376293']",2020-09-16 18:10:22.332,2
3916,5f6121a49d2bb9d2b91ada91,cdm_run_v61567369519635,a horse,age4,horse_sketch_age4_cdm_run_v61567369519635.png,horse_sketch_age4_cdm_run_v61567369519635.png,https://kiddraw.s3.amazonaws.com/horse_sketch_age4_cdm_run_v61567369519635.png,5011,"['5d6ee372f52ee2001b314d3a', '5d51a96b5054110015905fd9']",2020-09-16 18:09:14.921,2
3917,5f6121a49d2bb9d2b91ada92,cdm_run_v61567538724705,a horse,age4,horse_sketch_age4_cdm_run_v61567538724705.png,horse_sketch_age4_cdm_run_v61567538724705.png,https://kiddraw.s3.amazonaws.com/horse_sketch_age4_cdm_run_v61567538724705.png,8619,"['5ebee3b533dc312a4636028a', '59d65ad8e2762800015eb51b']",2020-09-16 18:17:19.191,2
