,dprime_avg,dprime_sem
0,0.336937454704,0.00107270712277
1,0.282739465684,0.000863345452229
2,0.32410576973,0.000783317155177
3,0.382969381374,0.00125884296952
4,0.428079691152,0.00121092137941
5,0.461483400529,0.00103151695615
6,0.462320331892,0.00102481502197
7,0.51870515713,0.000979449123346
8,0.471402134868,0.00109879825935
