,index,age,target_label,session_id,correct_or_not,target_label_prob,airplane_prob,bear_prob,bike_prob,bird_prob,boat_prob,bowl_prob,car_prob,cat_prob,chair_prob,couch_prob,cup_prob,dog_prob,fish_prob,frog_prob,house_prob,key_prob,person_prob,phone_prob,rabbit_prob,scissors_prob,sheep_prob,train_prob,tree_prob
0,1988,8,bowl,run_v31529426399365,0.0,0.036577954788656976,0.04754798887750924,0.04807745384843809,0.04972568262921831,0.04317288104688924,0.04608059568071635,0.036577954788656976,0.05321231461213411,0.04689806867527703,0.04193371144767578,0.038091187599401805,0.04150292884575868,0.045460414504479824,0.043467738756889585,0.04994087572603607,0.040680870222000634,0.03890201758006474,0.03963155146415559,0.03392084316815523,0.0440516944360113,0.038249473053301106,0.050821264299076484,0.043329992916057714,0.0387224958220962
