,index,age,target_label,session_id,correct_or_not,target_label_prob,airplane_prob,bear_prob,bike_prob,bird_prob,boat_prob,bowl_prob,car_prob,cat_prob,chair_prob,couch_prob,cup_prob,dog_prob,fish_prob,frog_prob,house_prob,key_prob,person_prob,phone_prob,rabbit_prob,scissors_prob,sheep_prob,train_prob,tree_prob
0,6048,7,person,run_v31535233720666,1.0,0.07838734549624646,0.03225520825285604,0.0487509720904111,0.04922614218599298,0.05498936052155932,0.03806798875735134,0.04151345185349218,0.03527760954315496,0.04223826678494755,0.036275773528555884,0.039214082255024506,0.03898768570497235,0.04186108883040832,0.04139407809943221,0.042256045132732054,0.03581323600696328,0.04005749905703631,0.07838734549624646,0.03728289094719074,0.038038848320185885,0.03886955400068864,0.04503067853605421,0.04486734713237962,0.059344846962364
