,index,age,target_label,session_id,correct_or_not,target_label_prob,airplane_prob,bear_prob,bike_prob,bird_prob,boat_prob,bowl_prob,car_prob,cat_prob,chair_prob,couch_prob,cup_prob,dog_prob,fish_prob,frog_prob,house_prob,key_prob,person_prob,phone_prob,rabbit_prob,scissors_prob,sheep_prob,train_prob,tree_prob
0,1427,5,bird,run_v31528319399073,0.0,0.041755878158343876,0.04261123362799014,0.04259282505633473,0.04756943586699413,0.041755878158343876,0.03613758110080724,0.03788421727351345,0.03995956547847403,0.05090806416468657,0.03671156986079314,0.03833122049053299,0.04546088423452233,0.04872163841181275,0.04463770904049869,0.04266881380704052,0.040551633058376564,0.053102521101303035,0.036290365177520295,0.03587033762370949,0.0398854530430609,0.061181577869786126,0.04756605180018295,0.04862643233890697,0.04097499141480905
