,rdm_corr_avg,rdm_corr_sem
0,0.653241714351,0.00184882538568
1,0.787306724999,0.00131908272657
2,0.846693076409,0.00126935030208
3,0.903966055626,0.00156982114946
4,0.912783382314,0.00123986158001
5,0.924748536868,0.00249470804919
6,0.900567023984,0.00310608484935
7,0.891943842988,0.004762327663
