"","workerid","rating","imageName","condition","imNameShort","category","age","sessionId","correct"
"1","6059c0c7cd2e4c825d69fe8ae5ee8f58","rabbit","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/rabbit_sketch_CDM_photodraw_e11532460938594_S_age6.png","S","rabbit_sketch_CDM_photodraw_e11532460938594_S_age6.png","rabbit",6,"e11532460938594",TRUE
"2","6059c0c7cd2e4c825d69fe8ae5ee8f58","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/shoe_sketch_CDM_photodraw_e11532553232054_P_age6.png","P","shoe_sketch_CDM_photodraw_e11532553232054_P_age6.png","shoe",6,"e11532553232054",TRUE
"3","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/train_sketch_CDM_photodraw_e11533148420272_P_age7.png","P","train_sketch_CDM_photodraw_e11533148420272_P_age7.png","train",7,"e11533148420272",FALSE
"4","6059c0c7cd2e4c825d69fe8ae5ee8f58","rabbit","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/rabbit_sketch_CDM_photodraw_e11533148420272_P_age7.png","P","rabbit_sketch_CDM_photodraw_e11533148420272_P_age7.png","rabbit",7,"e11533148420272",TRUE
"5","6059c0c7cd2e4c825d69fe8ae5ee8f58","bird","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/cup_sketch_CDM_photodraw_e11533072218503_W_age5.png","W","cup_sketch_CDM_photodraw_e11533072218503_W_age5.png","cup",5,"e11533072218503",FALSE
"6","6059c0c7cd2e4c825d69fe8ae5ee8f58","bus","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/train_sketch_CDM_photodraw_e11532552431212_W_age6.png","W","train_sketch_CDM_photodraw_e11532552431212_W_age6.png","train",6,"e11532552431212",FALSE
"7","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/shoe_sketch_CDM_photodraw_e11532556623648_P_age5.png","P","shoe_sketch_CDM_photodraw_e11532556623648_P_age5.png","shoe",5,"e11532556623648",FALSE
"8","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/train_sketch_CDM_photodraw_e11533164692587_P_age4.png","P","train_sketch_CDM_photodraw_e11533164692587_P_age4.png","train",4,"e11533164692587",FALSE
"9","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/train_sketch_CDM_photodraw_e11533148939408_S_age5.png","S","train_sketch_CDM_photodraw_e11533148939408_S_age5.png","train",5,"e11533148939408",FALSE
"10","6059c0c7cd2e4c825d69fe8ae5ee8f58","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/shoe_sketch_CDM_photodraw_e11533160231802_S_age5.png","S","shoe_sketch_CDM_photodraw_e11533160231802_S_age5.png","shoe",5,"e11533160231802",TRUE
"11","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/train_sketch_CDM_photodraw_e11533145985106_P_age4.png","P","train_sketch_CDM_photodraw_e11533145985106_P_age4.png","train",4,"e11533145985106",FALSE
"12","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/cup_sketch_CDM_photodraw_e11533157666476_W_age5.png","W","cup_sketch_CDM_photodraw_e11533157666476_W_age5.png","cup",5,"e11533157666476",FALSE
"13","6059c0c7cd2e4c825d69fe8ae5ee8f58","car","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/shoe_sketch_CDM_photodraw_e11532462743178_P_age6.png","P","shoe_sketch_CDM_photodraw_e11532462743178_P_age6.png","shoe",6,"e11532462743178",FALSE
"14","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/cat_sketch_CDM_photodraw_e11532546711242_S_age7.png","S","cat_sketch_CDM_photodraw_e11532546711242_S_age7.png","cat",7,"e11532546711242",FALSE
"15","6059c0c7cd2e4c825d69fe8ae5ee8f58","mouse","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/shoe_sketch_CDM_photodraw_e11533072218503_W_age5.png","W","shoe_sketch_CDM_photodraw_e11533072218503_W_age5.png","shoe",5,"e11533072218503",FALSE
"16","6059c0c7cd2e4c825d69fe8ae5ee8f58","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/cat_sketch_CDM_photodraw_e11532555995167_S_age5.png","S","cat_sketch_CDM_photodraw_e11532555995167_S_age5.png","cat",5,"e11532555995167",TRUE
"17","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/train_sketch_CDM_photodraw_e11533157120454_P_age5.png","P","train_sketch_CDM_photodraw_e11533157120454_P_age5.png","train",5,"e11533157120454",FALSE
"18","6059c0c7cd2e4c825d69fe8ae5ee8f58","mouse","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/rabbit_sketch_CDM_photodraw_e11532555995167_S_age5.png","S","rabbit_sketch_CDM_photodraw_e11532555995167_S_age5.png","rabbit",5,"e11532555995167",FALSE
"19","6059c0c7cd2e4c825d69fe8ae5ee8f58","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/cup_sketch_CDM_photodraw_e11532119809715_W_age7.png","W","cup_sketch_CDM_photodraw_e11532119809715_W_age7.png","cup",7,"e11532119809715",TRUE
"20","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/shoe_sketch_CDM_photodraw_e11533079944053_W_age6.png","W","shoe_sketch_CDM_photodraw_e11533079944053_W_age6.png","shoe",6,"e11533079944053",FALSE
"21","6059c0c7cd2e4c825d69fe8ae5ee8f58","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/cat_sketch_CDM_photodraw_e11532543756370_S_age6.png","S","cat_sketch_CDM_photodraw_e11532543756370_S_age6.png","cat",6,"e11532543756370",TRUE
"22","6059c0c7cd2e4c825d69fe8ae5ee8f58","mouse","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/rabbit_sketch_CDM_photodraw_e11533159607984_W_age5.png","W","rabbit_sketch_CDM_photodraw_e11533159607984_W_age5.png","rabbit",5,"e11533159607984",FALSE
"23","6059c0c7cd2e4c825d69fe8ae5ee8f58","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/shoe_sketch_CDM_photodraw_e11532558017061_P_age6.png","P","shoe_sketch_CDM_photodraw_e11532558017061_P_age6.png","shoe",6,"e11532558017061",TRUE
"24","6059c0c7cd2e4c825d69fe8ae5ee8f58","mouse","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/rabbit_sketch_CDM_photodraw_e11532544321666_W_age4.png","W","rabbit_sketch_CDM_photodraw_e11532544321666_W_age4.png","rabbit",4,"e11532544321666",FALSE
"25","6059c0c7cd2e4c825d69fe8ae5ee8f58","mouse","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/rabbit_sketch_CDM_photodraw_e11533156255593_W_age6.png","W","rabbit_sketch_CDM_photodraw_e11533156255593_W_age6.png","rabbit",6,"e11533156255593",FALSE
"26","6059c0c7cd2e4c825d69fe8ae5ee8f58","train","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/train_sketch_CDM_photodraw_e11533157666476_W_age5.png","W","train_sketch_CDM_photodraw_e11533157666476_W_age5.png","train",5,"e11533157666476",TRUE
"27","6059c0c7cd2e4c825d69fe8ae5ee8f58","hat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/cup_sketch_CDM_photodraw_e11532554599143_W_age4.png","W","cup_sketch_CDM_photodraw_e11532554599143_W_age4.png","cup",4,"e11532554599143",FALSE
"28","6059c0c7cd2e4c825d69fe8ae5ee8f58","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/cat_sketch_CDM_photodraw_e11533080485289_S_age4.png","S","cat_sketch_CDM_photodraw_e11533080485289_S_age4.png","cat",4,"e11533080485289",TRUE
"29","6059c0c7cd2e4c825d69fe8ae5ee8f58","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/cup_sketch_CDM_photodraw_e11532547528521_P_age4.png","P","cup_sketch_CDM_photodraw_e11532547528521_P_age4.png","cup",4,"e11532547528521",FALSE
"30","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/cat_sketch_CDM_photodraw_e11532467421953_S_age4.png","S","cat_sketch_CDM_photodraw_e11532467421953_S_age4.png","cat",4,"e11532467421953",FALSE
"31","6059c0c7cd2e4c825d69fe8ae5ee8f58","bottle","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/cup_sketch_CDM_photodraw_e11532557358704_S_age7.png","S","cup_sketch_CDM_photodraw_e11532557358704_S_age7.png","cup",7,"e11532557358704",FALSE
"32","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/train_sketch_CDM_photodraw_e11532119809715_W_age7.png","W","train_sketch_CDM_photodraw_e11532119809715_W_age7.png","train",7,"e11532119809715",FALSE
"33","6059c0c7cd2e4c825d69fe8ae5ee8f58","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/cup_sketch_CDM_photodraw_e11532462743178_P_age6.png","P","cup_sketch_CDM_photodraw_e11532462743178_P_age6.png","cup",6,"e11532462743178",TRUE
"34","6059c0c7cd2e4c825d69fe8ae5ee8f58","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/cup_sketch_CDM_photodraw_e11532545713435_P_age6.png","P","cup_sketch_CDM_photodraw_e11532545713435_P_age6.png","cup",6,"e11532545713435",TRUE
"35","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/cup_sketch_CDM_photodraw_e11533145985106_P_age4.png","P","cup_sketch_CDM_photodraw_e11533145985106_P_age4.png","cup",4,"e11533145985106",FALSE
"36","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/train_sketch_CDM_photodraw_e11532555203616_P_age4.png","P","train_sketch_CDM_photodraw_e11532555203616_P_age4.png","train",4,"e11532555203616",FALSE
"37","6059c0c7cd2e4c825d69fe8ae5ee8f58","shoe","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/shoe_sketch_CDM_photodraw_e11533159385631_S_age6.png","S","shoe_sketch_CDM_photodraw_e11533159385631_S_age6.png","shoe",6,"e11533159385631",TRUE
"38","6059c0c7cd2e4c825d69fe8ae5ee8f58","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/cup_sketch_CDM_photodraw_e11533158163200_S_age5.png","S","cup_sketch_CDM_photodraw_e11533158163200_S_age5.png","cup",5,"e11533158163200",TRUE
"39","6059c0c7cd2e4c825d69fe8ae5ee8f58","train","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/train_sketch_CDM_photodraw_e11532547010484_W_age6.png","W","train_sketch_CDM_photodraw_e11532547010484_W_age6.png","train",6,"e11532547010484",TRUE
"40","6059c0c7cd2e4c825d69fe8ae5ee8f58","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/cat_sketch_CDM_photodraw_e11533157666476_W_age5.png","W","cat_sketch_CDM_photodraw_e11533157666476_W_age5.png","cat",5,"e11533157666476",TRUE
"41","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/cat_sketch_CDM_photodraw_e11533157120454_P_age5.png","P","cat_sketch_CDM_photodraw_e11533157120454_P_age5.png","cat",5,"e11533157120454",FALSE
"42","6059c0c7cd2e4c825d69fe8ae5ee8f58","bus","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/train_sketch_CDM_photodraw_e11533159607984_W_age5.png","W","train_sketch_CDM_photodraw_e11533159607984_W_age5.png","train",5,"e11533159607984",FALSE
"43","6059c0c7cd2e4c825d69fe8ae5ee8f58","bus","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/train_sketch_CDM_photodraw_e11532472926384_W_age4.png","W","train_sketch_CDM_photodraw_e11532472926384_W_age4.png","train",4,"e11532472926384",FALSE
"44","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/rabbit_sketch_CDM_photodraw_e11533154273996_W_age5.png","W","rabbit_sketch_CDM_photodraw_e11533154273996_W_age5.png","rabbit",5,"e11533154273996",FALSE
"45","6059c0c7cd2e4c825d69fe8ae5ee8f58","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/cup_sketch_CDM_photodraw_e11533079562976_S_age5.png","S","cup_sketch_CDM_photodraw_e11533079562976_S_age5.png","cup",5,"e11533079562976",TRUE
"46","6059c0c7cd2e4c825d69fe8ae5ee8f58","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/rabbit_sketch_CDM_photodraw_e11532547010484_W_age6.png","W","rabbit_sketch_CDM_photodraw_e11532547010484_W_age6.png","rabbit",6,"e11532547010484",FALSE
"47","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/shoe_sketch_CDM_photodraw_e11532552096322_S_age4.png","S","shoe_sketch_CDM_photodraw_e11532552096322_S_age4.png","shoe",4,"e11532552096322",FALSE
"48","6059c0c7cd2e4c825d69fe8ae5ee8f58","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/cat_sketch_CDM_photodraw_e11533156546289_P_age7.png","P","cat_sketch_CDM_photodraw_e11533156546289_P_age7.png","cat",7,"e11533156546289",TRUE
"49","6059c0c7cd2e4c825d69fe8ae5ee8f58","couch","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/shoe_sketch_CDM_photodraw_e11533148420272_P_age7.png","P","shoe_sketch_CDM_photodraw_e11533148420272_P_age7.png","shoe",7,"e11533148420272",FALSE
"50","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/train_sketch_CDM_photodraw_e11532466284265_P_age5.png","P","train_sketch_CDM_photodraw_e11532466284265_P_age5.png","train",5,"e11532466284265",FALSE
"51","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/cat_sketch_CDM_photodraw_e11532462743178_P_age6.png","P","cat_sketch_CDM_photodraw_e11532462743178_P_age6.png","cat",6,"e11532462743178",FALSE
"52","6059c0c7cd2e4c825d69fe8ae5ee8f58","train","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/train_sketch_CDM_photodraw_e11532546711242_S_age7.png","S","train_sketch_CDM_photodraw_e11532546711242_S_age7.png","train",7,"e11532546711242",TRUE
"53","6059c0c7cd2e4c825d69fe8ae5ee8f58","car","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/train_sketch_CDM_photodraw_e11533158163200_S_age5.png","S","train_sketch_CDM_photodraw_e11533158163200_S_age5.png","train",5,"e11533158163200",FALSE
"54","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/rabbit_sketch_CDM_photodraw_e11532559138714_P_age5.png","P","rabbit_sketch_CDM_photodraw_e11532559138714_P_age5.png","rabbit",5,"e11532559138714",FALSE
"55","6059c0c7cd2e4c825d69fe8ae5ee8f58","couch","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/shoe_sketch_CDM_photodraw_e11532111112405_S_age7.png","S","shoe_sketch_CDM_photodraw_e11532111112405_S_age7.png","shoe",7,"e11532111112405",FALSE
"56","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/cat_sketch_CDM_photodraw_e11533147693749_S_age5.png","S","cat_sketch_CDM_photodraw_e11533147693749_S_age5.png","cat",5,"e11533147693749",FALSE
"57","6059c0c7cd2e4c825d69fe8ae5ee8f58","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/cup_sketch_CDM_photodraw_e11532472926384_W_age4.png","W","cup_sketch_CDM_photodraw_e11532472926384_W_age4.png","cup",4,"e11532472926384",TRUE
"58","6059c0c7cd2e4c825d69fe8ae5ee8f58","bus","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/train_sketch_CDM_photodraw_e11532558017061_P_age6.png","P","train_sketch_CDM_photodraw_e11532558017061_P_age6.png","train",6,"e11532558017061",FALSE
"59","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/cup_sketch_CDM_photodraw_e11532122541242_P_age5.png","P","cup_sketch_CDM_photodraw_e11532122541242_P_age5.png","cup",5,"e11532122541242",FALSE
"60","6059c0c7cd2e4c825d69fe8ae5ee8f58","train","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/cat_sketch_CDM_photodraw_e11532554214992_S_age6.png","S","cat_sketch_CDM_photodraw_e11532554214992_S_age6.png","cat",6,"e11532554214992",FALSE
"61","6059c0c7cd2e4c825d69fe8ae5ee8f58","dog","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/rabbit_sketch_CDM_photodraw_e11532557578120_W_age7.png","W","rabbit_sketch_CDM_photodraw_e11532557578120_W_age7.png","rabbit",7,"e11532557578120",FALSE
"62","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/shoe_sketch_CDM_photodraw_e11532114278628_P_age5.png","P","shoe_sketch_CDM_photodraw_e11532114278628_P_age5.png","shoe",5,"e11532114278628",FALSE
"63","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/shoe_sketch_CDM_photodraw_e11532554214992_S_age6.png","S","shoe_sketch_CDM_photodraw_e11532554214992_S_age6.png","shoe",6,"e11532554214992",FALSE
"64","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/cup_sketch_CDM_photodraw_e11533080485289_S_age4.png","S","cup_sketch_CDM_photodraw_e11533080485289_S_age4.png","cup",4,"e11533080485289",FALSE
"65","6059c0c7cd2e4c825d69fe8ae5ee8f58","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/cup_sketch_CDM_photodraw_e11532547010484_W_age6.png","W","cup_sketch_CDM_photodraw_e11532547010484_W_age6.png","cup",6,"e11532547010484",TRUE
"66","6059c0c7cd2e4c825d69fe8ae5ee8f58","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/cat_sketch_CDM_photodraw_e11532558017061_P_age6.png","P","cat_sketch_CDM_photodraw_e11532558017061_P_age6.png","cat",6,"e11532558017061",TRUE
"67","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/cat_sketch_CDM_photodraw_e11533077471951_W_age5.png","W","cat_sketch_CDM_photodraw_e11533077471951_W_age5.png","cat",5,"e11533077471951",FALSE
"68","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/rabbit_sketch_CDM_photodraw_e11532552096322_S_age4.png","S","rabbit_sketch_CDM_photodraw_e11532552096322_S_age4.png","rabbit",4,"e11532552096322",FALSE
"69","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/cat_sketch_CDM_photodraw_e11532547010484_W_age6.png","W","cat_sketch_CDM_photodraw_e11532547010484_W_age6.png","cat",6,"e11532547010484",FALSE
"70","6059c0c7cd2e4c825d69fe8ae5ee8f58","bus","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/train_sketch_CDM_photodraw_e11532554599143_W_age4.png","W","train_sketch_CDM_photodraw_e11532554599143_W_age4.png","train",4,"e11532554599143",FALSE
"71","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/shoe_sketch_CDM_photodraw_e11532559138714_P_age5.png","P","shoe_sketch_CDM_photodraw_e11532559138714_P_age5.png","shoe",5,"e11532559138714",FALSE
"72","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/cat_sketch_CDM_photodraw_e11533072218503_W_age5.png","W","cat_sketch_CDM_photodraw_e11533072218503_W_age5.png","cat",5,"e11533072218503",FALSE
"73","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/rabbit_sketch_CDM_photodraw_e11533164692587_P_age4.png","P","rabbit_sketch_CDM_photodraw_e11533164692587_P_age4.png","rabbit",4,"e11533164692587",FALSE
"74","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/train_sketch_CDM_photodraw_e11532463640792_S_age6.png","S","train_sketch_CDM_photodraw_e11532463640792_S_age6.png","train",6,"e11532463640792",FALSE
"75","6059c0c7cd2e4c825d69fe8ae5ee8f58","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/cup_sketch_CDM_photodraw_e11533154273996_W_age5.png","W","cup_sketch_CDM_photodraw_e11533154273996_W_age5.png","cup",5,"e11533154273996",TRUE
"76","6059c0c7cd2e4c825d69fe8ae5ee8f58","couch","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/cup_sketch_CDM_photodraw_e11533077186611_P_age5.png","P","cup_sketch_CDM_photodraw_e11533077186611_P_age5.png","cup",5,"e11533077186611",FALSE
"77","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/cat_sketch_CDM_photodraw_e11532559138714_P_age5.png","P","cat_sketch_CDM_photodraw_e11532559138714_P_age5.png","cat",5,"e11532559138714",FALSE
"78","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/cup_sketch_CDM_photodraw_e11532467421953_S_age4.png","S","cup_sketch_CDM_photodraw_e11532467421953_S_age4.png","cup",4,"e11532467421953",FALSE
"79","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/rabbit_sketch_CDM_photodraw_e11532122541242_P_age5.png","P","rabbit_sketch_CDM_photodraw_e11532122541242_P_age5.png","rabbit",5,"e11532122541242",FALSE
"80","6059c0c7cd2e4c825d69fe8ae5ee8f58","cup","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/cup_sketch_CDM_photodraw_e11532463640792_S_age6.png","S","cup_sketch_CDM_photodraw_e11532463640792_S_age6.png","cup",6,"e11532463640792",TRUE
"81","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/shoe_sketch_CDM_photodraw_e11532554599143_W_age4.png","W","shoe_sketch_CDM_photodraw_e11532554599143_W_age4.png","shoe",4,"e11532554599143",FALSE
"82","6059c0c7cd2e4c825d69fe8ae5ee8f58","train","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/S/train_sketch_CDM_photodraw_e11533159385631_S_age6.png","S","train_sketch_CDM_photodraw_e11533159385631_S_age6.png","train",6,"e11533159385631",TRUE
"83","6059c0c7cd2e4c825d69fe8ae5ee8f58","cat","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/W/cat_sketch_CDM_photodraw_e11532119809715_W_age7.png","W","cat_sketch_CDM_photodraw_e11532119809715_W_age7.png","cat",7,"e11532119809715",TRUE
"84","6059c0c7cd2e4c825d69fe8ae5ee8f58","cannot tell at all","https://langcog.stanford.edu/expts/BLL/photodraw-recognitionratings/batch2/sketches_by_condition_only/P/cup_sketch_CDM_photodraw_e11532559138714_P_age5.png","P","cup_sketch_CDM_photodraw_e11532559138714_P_age5.png","cup",5,"e11532559138714",FALSE
