,dist_target,dist_conf,session_id,age,target_class_label,conf_class_label
37,31.778570175170898,34.063198089599609,run_v31531598283011,2.0,a rabbit,a dog
38,36.275592803955078,38.061088562011719,run_v31531604038450,2.0,a rabbit,a dog
39,43.223915100097656,40.646026611328125,run_v31531604412388,2.0,a rabbit,a dog
40,62.355731964111328,60.242290496826172,run_v31531611461307,2.0,a rabbit,a dog
41,25.108320236206055,26.450897216796875,run_v31531768028493,2.0,a rabbit,a dog
42,32.842536926269531,33.886196136474609,run_v31531777386499,2.0,a rabbit,a dog
43,36.284328460693359,36.007514953613281,run_v31531851939831,2.0,a rabbit,a dog
44,113.20868682861328,111.62000274658203,run_v31531869328934,2.0,a rabbit,a dog
45,40.153026580810547,40.718791961669922,run_v31532130735177,2.0,a rabbit,a dog
46,38.256366729736328,39.348823547363281,run_v31527963107380,3.0,a rabbit,a dog
47,38.467555999755859,37.315025329589844,run_v31527967199255,3.0,a rabbit,a dog
48,82.87713623046875,81.102577209472656,run_v31527971399240,3.0,a rabbit,a dog
49,47.043876647949219,48.013916015625,run_v31527978734885,3.0,a rabbit,a dog
50,64.824684143066406,65.305854797363281,run_v31528061999122,3.0,a rabbit,a dog
51,43.612262725830078,43.338768005371094,run_v31528063199159,3.0,a rabbit,a dog
52,119.24114990234375,118.14598846435547,run_v31528222799238,3.0,a rabbit,a dog
53,40.776348114013672,38.409854888916016,run_v31528225564149,3.0,a rabbit,a dog
54,48.894134521484375,48.033031463623047,run_v31528227893962,3.0,a rabbit,a dog
55,45.863838195800781,49.639614105224609,run_v31528320599211,3.0,a rabbit,a dog
56,48.625873565673828,46.549175262451172,run_v31528483829261,3.0,a rabbit,a dog
57,48.995704650878906,47.319568634033203,run_v31528484999280,3.0,a rabbit,a dog
58,43.437889099121094,44.089221954345703,run_v31528485599158,3.0,a rabbit,a dog
59,51.147724151611328,50.341228485107422,run_v31528493399220,3.0,a rabbit,a dog
60,48.155735015869141,44.611972808837891,run_v31528501654080,3.0,a rabbit,a dog
61,37.290439605712891,37.673286437988281,run_v31528501799028,3.0,a rabbit,a dog
62,40.767860412597656,39.227291107177734,run_v31528572105805,3.0,a rabbit,a dog
63,41.999504089355469,40.833461761474609,run_v31528579199179,3.0,a rabbit,a dog
64,40.684623718261719,41.407077789306641,run_v31528916399303,3.0,a rabbit,a dog
65,86.98333740234375,86.918350219726562,run_v31528917240117,3.0,a rabbit,a dog
66,52.016353607177734,51.090557098388672,run_v31529178852031,3.0,a rabbit,a dog
67,48.854927062988281,49.208053588867188,run_v31529184066015,3.0,a rabbit,a dog
68,46.657562255859375,47.155376434326172,run_v31529188199108,3.0,a rabbit,a dog
69,56.803482055664062,58.933525085449219,run_v31529188417535,3.0,a rabbit,a dog
70,65.05438232421875,64.738372802734375,run_v31529191461444,3.0,a rabbit,a dog
71,36.327194213867188,40.742580413818359,run_v31529273248371,3.0,a rabbit,a dog
72,32.892562866210938,37.278854370117188,run_v31529362393876,3.0,a rabbit,a dog
73,44.717029571533203,45.610134124755859,run_v31529447016526,3.0,a rabbit,a dog
74,51.680320739746094,52.815986633300781,run_v31529519153020,3.0,a rabbit,a dog
75,81.891944885253906,83.913352966308594,run_v31529519399222,3.0,a rabbit,a dog
76,30.886310577392578,29.018501281738281,run_v31529529599232,3.0,a rabbit,a dog
77,35.296218872070312,39.370513916015625,run_v31530313164406,3.0,a rabbit,a dog
78,28.761878967285156,31.514898300170898,run_v31530384879470,3.0,a rabbit,a dog
79,59.106773376464844,61.706165313720703,run_v31530391557087,3.0,a rabbit,a dog
80,33.347251892089844,38.250831604003906,run_v31530394820435,3.0,a rabbit,a dog
81,38.659282684326172,36.785793304443359,run_v31530475738016,3.0,a rabbit,a dog
82,43.682407379150391,45.036411285400391,run_v31530483097040,3.0,a rabbit,a dog
83,32.396343231201172,35.148025512695312,run_v31530562128543,3.0,a rabbit,a dog
84,90.879783630371094,92.737937927246094,run_v31530562825622,3.0,a rabbit,a dog
85,38.737949371337891,41.934555053710938,run_v31530639954189,3.0,a rabbit,a dog
86,38.26708984375,39.105720520019531,run_v31530650975302,3.0,a rabbit,a dog
87,32.314170837402344,37.197078704833984,run_v31530651257351,3.0,a rabbit,a dog
88,42.984817504882812,46.508304595947266,run_v31530658170017,3.0,a rabbit,a dog
89,50.00311279296875,52.481361389160156,run_v31530728287403,3.0,a rabbit,a dog
90,29.61265754699707,30.620475769042969,run_v31530728861215,3.0,a rabbit,a dog
91,53.9521484375,53.243392944335938,run_v31530816835093,3.0,a rabbit,a dog
92,51.863620758056641,55.081539154052734,run_v31530820644765,3.0,a rabbit,a dog
93,39.896408081054688,40.652629852294922,run_v31531337830904,3.0,a rabbit,a dog
94,43.362957000732422,42.454463958740234,run_v31531351017862,3.0,a rabbit,a dog
95,77.924972534179688,75.674690246582031,run_v31531353094485,3.0,a rabbit,a dog
96,45.167037963867188,49.634231567382812,run_v31531423486313,3.0,a rabbit,a dog
97,74.259124755859375,75.014205932617188,run_v31531425616557,3.0,a rabbit,a dog
98,41.496776580810547,43.258552551269531,run_v31531427310944,3.0,a rabbit,a dog
99,43.321826934814453,47.016258239746094,run_v31531427886979,3.0,a rabbit,a dog
100,57.153427124023438,57.629844665527344,run_v31531507537372,3.0,a rabbit,a dog
101,42.088111877441406,43.691089630126953,run_v31531599303857,3.0,a rabbit,a dog
102,51.301376342773438,52.414939880371094,run_v31531600648143,3.0,a rabbit,a dog
103,34.775848388671875,34.044734954833984,run_v31531603065127,3.0,a rabbit,a dog
104,36.429252624511719,39.224040985107422,run_v31531608035207,3.0,a rabbit,a dog
105,67.662055969238281,66.240379333496094,run_v31531609903397,3.0,a rabbit,a dog
106,31.861392974853516,32.930702209472656,run_v31531670399646,3.0,a rabbit,a dog
107,32.243259429931641,34.214584350585938,run_v31531688149251,3.0,a rabbit,a dog
108,29.186391830444336,31.105690002441406,run_v31531693813983,3.0,a rabbit,a dog
109,65.681297302246094,63.964374542236328,run_v31531694836156,3.0,a rabbit,a dog
110,64.990631103515625,61.911842346191406,run_v31531765610027,3.0,a rabbit,a dog
111,49.102901458740234,53.251506805419922,run_v31531774926854,3.0,a rabbit,a dog
112,23.860599517822266,27.381889343261719,run_v31531775181251,3.0,a rabbit,a dog
113,91.244316101074219,90.578887939453125,run_v31531782218342,3.0,a rabbit,a dog
114,48.732894897460938,52.003704071044922,run_v31531852627290,3.0,a rabbit,a dog
115,48.206367492675781,49.771274566650391,run_v31531856499391,3.0,a rabbit,a dog
116,40.471591949462891,41.306255340576172,run_v31531861551790,3.0,a rabbit,a dog
117,44.075119018554688,46.19915771484375,run_v31531948568763,3.0,a rabbit,a dog
118,41.368785858154297,40.910186767578125,run_v31531953808318,3.0,a rabbit,a dog
119,35.517162322998047,36.725765228271484,run_v31531954401835,3.0,a rabbit,a dog
120,48.361286163330078,47.142402648925781,run_v31532030296293,3.0,a rabbit,a dog
121,36.202804565429688,36.032485961914062,run_v31532110549222,3.0,a rabbit,a dog
122,38.425254821777344,39.2860107421875,run_v31532110927413,3.0,a rabbit,a dog
123,48.981315612792969,50.987178802490234,run_v31532111802262,3.0,a rabbit,a dog
124,69.0826416015625,67.26318359375,run_v31532198747077,3.0,a rabbit,a dog
125,37.640693664550781,39.160659790039062,run_v31527969790348,4.0,a rabbit,a dog
126,69.681991577148438,71.168800354003906,run_v31527970799228,4.0,a rabbit,a dog
127,29.05940055847168,30.196567535400391,run_v31527980064618,4.0,a rabbit,a dog
128,60.409976959228516,61.061382293701172,run_v31528052999270,4.0,a rabbit,a dog
129,55.578182220458984,54.171535491943359,run_v31528135799225,4.0,a rabbit,a dog
130,62.834861755371094,61.121532440185547,run_v31528234593237,4.0,a rabbit,a dog
131,53.646633148193359,55.946258544921875,run_v31528316999098,4.0,a rabbit,a dog
132,39.249813079833984,39.412715911865234,run_v31528492076220,4.0,a rabbit,a dog
133,39.894294738769531,43.597507476806641,run_v31528499399037,4.0,a rabbit,a dog
134,35.325069427490234,34.57708740234375,run_v31528572599284,4.0,a rabbit,a dog
135,53.006523132324219,54.009017944335938,run_v31528580999095,4.0,a rabbit,a dog
136,36.553127288818359,40.052967071533203,run_v31528581653329,4.0,a rabbit,a dog
137,49.747222900390625,50.119354248046875,run_v31528835136686,4.0,a rabbit,a dog
138,28.170700073242188,31.899707794189453,run_v31528843580055,4.0,a rabbit,a dog
139,50.036426544189453,52.939216613769531,run_v31528845599021,4.0,a rabbit,a dog
140,53.442306518554688,53.343429565429688,run_v31528912799246,4.0,a rabbit,a dog
141,57.386661529541016,56.527786254882812,run_v31528921199246,4.0,a rabbit,a dog
142,75.167037963867188,73.737899780273438,run_v31528931999110,4.0,a rabbit,a dog
143,30.668746948242188,31.08781623840332,run_v31529092199275,4.0,a rabbit,a dog
144,41.171379089355469,44.543857574462891,run_v31529092415344,4.0,a rabbit,a dog
145,49.836341857910156,52.230899810791016,run_v31529187760457,4.0,a rabbit,a dog
146,122.92111968994141,121.25508880615234,run_v31529264521476,4.0,a rabbit,a dog
147,43.880958557128906,45.026054382324219,run_v31529271233301,4.0,a rabbit,a dog
148,53.728565216064453,57.175212860107422,run_v31529346600368,4.0,a rabbit,a dog
149,36.021327972412109,36.414752960205078,run_v31529347199328,4.0,a rabbit,a dog
150,48.177516937255859,46.434185028076172,run_v31529524328211,4.0,a rabbit,a dog
151,57.355976104736328,58.300670623779297,run_v31529525999267,4.0,a rabbit,a dog
152,57.011444091796875,59.399799346923828,run_v31529530199212,4.0,a rabbit,a dog
153,32.543197631835938,36.455402374267578,run_v31529619766046,4.0,a rabbit,a dog
154,30.574514389038086,29.703435897827148,run_v31530309361085,4.0,a rabbit,a dog
155,35.241199493408203,37.445232391357422,run_v31530310159455,4.0,a rabbit,a dog
156,42.49029541015625,39.851112365722656,run_v31530390885520,4.0,a rabbit,a dog
157,89.330963134765625,90.30291748046875,run_v31530398644776,4.0,a rabbit,a dog
158,29.461175918579102,30.719831466674805,run_v31530401539082,4.0,a rabbit,a dog
159,50.417343139648438,49.049777984619141,run_v31530478539938,4.0,a rabbit,a dog
160,99.892494201660156,100.73665618896484,run_v31530478955787,4.0,a rabbit,a dog
161,41.621295928955078,44.816066741943359,run_v31530480400108,4.0,a rabbit,a dog
162,42.186100006103516,40.564155578613281,run_v31530481705566,4.0,a rabbit,a dog
163,58.370536804199219,57.02056884765625,run_v31530482097386,4.0,a rabbit,a dog
164,39.975414276123047,38.935935974121094,run_v31530482360939,4.0,a rabbit,a dog
165,49.598659515380859,52.148807525634766,run_v31530556401391,4.0,a rabbit,a dog
166,33.909992218017578,30.97900390625,run_v31530659023821,4.0,a rabbit,a dog
167,84.641738891601562,82.739822387695312,run_v31530730132348,4.0,a rabbit,a dog
168,63.199329376220703,62.459297180175781,run_v31530730808241,4.0,a rabbit,a dog
169,35.930755615234375,33.837501525878906,run_v31530733127648,4.0,a rabbit,a dog
170,47.898117065429688,48.627170562744141,run_v31530735794677,4.0,a rabbit,a dog
171,68.111068725585938,67.449058532714844,run_v31530743856841,4.0,a rabbit,a dog
172,46.629554748535156,48.641040802001953,run_v31530744749634,4.0,a rabbit,a dog
173,49.824028015136719,51.872261047363281,run_v31530816545217,4.0,a rabbit,a dog
174,112.97068023681641,114.56304168701172,run_v31531340517880,4.0,a rabbit,a dog
175,50.704425811767578,52.074798583984375,run_v31531340810170,4.0,a rabbit,a dog
176,42.366851806640625,40.619277954101562,run_v31531433524106,4.0,a rabbit,a dog
177,32.572784423828125,31.762937545776367,run_v31531505500838,4.0,a rabbit,a dog
178,36.318943023681641,34.20111083984375,run_v31531506812090,4.0,a rabbit,a dog
179,49.815906524658203,50.337390899658203,run_v31531510739922,4.0,a rabbit,a dog
180,91.711418151855469,90.63848876953125,run_v31531516618234,4.0,a rabbit,a dog
181,39.79998779296875,42.294818878173828,run_v31531523552767,4.0,a rabbit,a dog
182,70.689407348632812,70.251129150390625,run_v31531599507205,4.0,a rabbit,a dog
183,37.696887969970703,37.874324798583984,run_v31531688398628,4.0,a rabbit,a dog
184,50.089981079101562,49.193473815917969,run_v31531689427953,4.0,a rabbit,a dog
185,46.640094757080078,46.632980346679688,run_v31531692039108,4.0,a rabbit,a dog
186,65.982307434082031,66.701774597167969,run_v31531858496244,4.0,a rabbit,a dog
187,38.858924865722656,39.173664093017578,run_v31531941504435,4.0,a rabbit,a dog
188,71.958099365234375,73.550796508789062,run_v31531941975014,4.0,a rabbit,a dog
189,46.294754028320312,43.326736450195312,run_v31531946401147,4.0,a rabbit,a dog
190,58.586158752441406,61.861125946044922,run_v31532117279024,4.0,a rabbit,a dog
191,38.091968536376953,37.949058532714844,run_v31532119480468,4.0,a rabbit,a dog
192,41.373157501220703,45.301021575927734,run_v31532122767230,4.0,a rabbit,a dog
193,35.445831298828125,36.57275390625,run_v31532196800622,4.0,a rabbit,a dog
194,58.409648895263672,61.518745422363281,run_v31527979799077,5.0,a rabbit,a dog
195,42.8524169921875,41.220962524414062,run_v31527980999104,5.0,a rabbit,a dog
196,32.646770477294922,32.133373260498047,run_v31527981599050,5.0,a rabbit,a dog
197,93.587738037109375,94.308914184570312,run_v31527982528073,5.0,a rabbit,a dog
198,81.942222595214844,82.310005187988281,run_v31528058761703,5.0,a rabbit,a dog
199,48.432891845703125,50.820941925048828,run_v31528060993113,5.0,a rabbit,a dog
200,33.259628295898438,36.373748779296875,run_v31528061399199,5.0,a rabbit,a dog
201,37.305366516113281,36.270004272460938,run_v31528067999106,5.0,a rabbit,a dog
202,34.665458679199219,33.766567230224609,run_v31528068401956,5.0,a rabbit,a dog
203,48.567108154296875,52.154762268066406,run_v31528152599102,5.0,a rabbit,a dog
204,34.135608673095703,36.160865783691406,run_v31528224184593,5.0,a rabbit,a dog
205,40.574954986572266,41.198070526123047,run_v31528224599151,5.0,a rabbit,a dog
206,59.008682250976562,57.790657043457031,run_v31528232999187,5.0,a rabbit,a dog
207,45.252773284912109,46.5570068359375,run_v31528233345287,5.0,a rabbit,a dog
208,95.172294616699219,93.531196594238281,run_v31528481399327,5.0,a rabbit,a dog
209,37.970546722412109,39.412784576416016,run_v31528487999206,5.0,a rabbit,a dog
210,39.066635131835938,41.574405670166016,run_v31528498799235,5.0,a rabbit,a dog
211,56.218597412109375,54.663066864013672,run_v31528659599227,5.0,a rabbit,a dog
212,36.441379547119141,39.189987182617188,run_v31528760486308,5.0,a rabbit,a dog
213,37.905921936035156,39.322532653808594,run_v31528760617568,5.0,a rabbit,a dog
214,34.965984344482422,36.174179077148438,run_v31528834869549,5.0,a rabbit,a dog
215,57.998966217041016,59.435863494873047,run_v31528916699725,5.0,a rabbit,a dog
216,59.421497344970703,56.633251190185547,run_v31528921799174,5.0,a rabbit,a dog
217,34.540199279785156,36.168079376220703,run_v31528922999212,5.0,a rabbit,a dog
218,50.426376342773438,50.258716583251953,run_v31528923599219,5.0,a rabbit,a dog
219,39.283332824707031,40.284324645996094,run_v31528926779657,5.0,a rabbit,a dog
220,40.609348297119141,41.872600555419922,run_v31529005199214,5.0,a rabbit,a dog
221,40.250698089599609,37.445117950439453,run_v31529009605394,5.0,a rabbit,a dog
222,47.834300994873047,48.148738861083984,run_v31529011985004,5.0,a rabbit,a dog
223,56.319610595703125,59.271144866943359,run_v31529100447884,5.0,a rabbit,a dog
224,36.068607330322266,36.851268768310547,run_v31529173799299,5.0,a rabbit,a dog
225,37.981792449951172,41.817604064941406,run_v31529174036398,5.0,a rabbit,a dog
226,62.203929901123047,62.247314453125,run_v31529181228558,5.0,a rabbit,a dog
227,67.601470947265625,67.749008178710938,run_v31529181599174,5.0,a rabbit,a dog
228,47.240497589111328,47.347148895263672,run_v31529183617044,5.0,a rabbit,a dog
229,30.635063171386719,32.890281677246094,run_v31529269996057,5.0,a rabbit,a dog
230,33.819007873535156,35.852394104003906,run_v31529350799269,5.0,a rabbit,a dog
231,51.744770050048828,50.762733459472656,run_v31529435452831,5.0,a rabbit,a dog
232,48.800479888916016,50.634586334228516,run_v31529435700868,5.0,a rabbit,a dog
233,36.034580230712891,38.278846740722656,run_v31529442453861,5.0,a rabbit,a dog
234,50.808860778808594,53.152385711669922,run_v31529442599223,5.0,a rabbit,a dog
235,40.531646728515625,44.133823394775391,run_v31529452799035,5.0,a rabbit,a dog
236,53.454532623291016,53.979999542236328,run_v31529527799264,5.0,a rabbit,a dog
237,53.341945648193359,56.083553314208984,run_v31530383662987,5.0,a rabbit,a dog
238,56.191692352294922,53.815589904785156,run_v31530384361271,5.0,a rabbit,a dog
239,55.349880218505859,58.176830291748047,run_v31530389142347,5.0,a rabbit,a dog
240,54.980857849121094,54.785419464111328,run_v31530485447745,5.0,a rabbit,a dog
241,47.068061828613281,48.978252410888672,run_v31530486011120,5.0,a rabbit,a dog
242,93.048553466796875,95.552780151367188,run_v31530644391081,5.0,a rabbit,a dog
243,41.339527130126953,44.115535736083984,run_v31530732171052,5.0,a rabbit,a dog
244,50.3673095703125,49.670368194580078,run_v31530747522330,5.0,a rabbit,a dog
245,51.671260833740234,50.813549041748047,run_v31531341840525,5.0,a rabbit,a dog
246,40.082386016845703,41.143344879150391,run_v31531432311575,5.0,a rabbit,a dog
247,27.851261138916016,31.39459228515625,run_v31531510996461,5.0,a rabbit,a dog
248,39.786918640136719,43.562431335449219,run_v31531521447859,5.0,a rabbit,a dog
249,34.863956451416016,37.522838592529297,run_v31531607084953,5.0,a rabbit,a dog
250,55.150707244873047,56.938747406005859,run_v31531612336103,5.0,a rabbit,a dog
251,54.663047790527344,57.417224884033203,run_v31531691695350,5.0,a rabbit,a dog
252,95.250503540039062,93.882072448730469,run_v31531769881846,5.0,a rabbit,a dog
253,69.266105651855469,71.786468505859375,run_v31531774669708,5.0,a rabbit,a dog
254,63.892902374267578,66.760818481445312,run_v31531868257542,5.0,a rabbit,a dog
255,48.823261260986328,52.988296508789062,run_v31531868519222,5.0,a rabbit,a dog
256,47.352397918701172,50.003730773925781,run_v31531943456950,5.0,a rabbit,a dog
257,39.263999938964844,39.440151214599609,run_v31531944151133,5.0,a rabbit,a dog
258,33.984920501708984,37.840694427490234,run_v31531950791739,5.0,a rabbit,a dog
259,41.636627197265625,39.182102203369141,run_v31531951940895,5.0,a rabbit,a dog
260,36.81707763671875,38.892597198486328,run_v31531953239905,5.0,a rabbit,a dog
261,49.732688903808594,47.698043823242188,run_v31532030055524,5.0,a rabbit,a dog
262,215.83601379394531,216.50135803222656,run_v31532034461707,5.0,a rabbit,a dog
263,28.067550659179688,30.918947219848633,run_v31532110370251,5.0,a rabbit,a dog
264,96.677886962890625,95.205429077148438,run_v31532125606511,5.0,a rabbit,a dog
265,38.176414489746094,38.934352874755859,run_v31532126921035,5.0,a rabbit,a dog
266,51.740188598632812,55.957271575927734,run_v31532128649317,5.0,a rabbit,a dog
267,53.820865631103516,55.079109191894531,run_v31532212066778,5.0,a rabbit,a dog
268,65.506271362304688,66.6458740234375,run_v31527974399147,6.0,a rabbit,a dog
269,39.378059387207031,36.988800048828125,run_v31528062667359,6.0,a rabbit,a dog
270,52.595912933349609,55.397346496582031,run_v31528064164353,6.0,a rabbit,a dog
271,53.162334442138672,56.177188873291016,run_v31528064399165,6.0,a rabbit,a dog
272,51.133686065673828,54.439022064208984,run_v31528136999209,6.0,a rabbit,a dog
273,57.7021484375,57.967411041259766,run_v31528229399210,6.0,a rabbit,a dog
274,44.250278472900391,45.120494842529297,run_v31528320073908,6.0,a rabbit,a dog
275,37.953086853027344,39.263957977294922,run_v31528399548613,6.0,a rabbit,a dog
276,43.176174163818359,39.71588134765625,run_v31528408575173,6.0,a rabbit,a dog
277,41.784271240234375,43.368305206298828,run_v31528408799127,6.0,a rabbit,a dog
278,40.201709747314453,40.107414245605469,run_v31528409084005,6.0,a rabbit,a dog
279,31.400369644165039,33.173191070556641,run_v31528487399213,6.0,a rabbit,a dog
280,57.569713592529297,59.960792541503906,run_v31528491599199,6.0,a rabbit,a dog
281,52.705272674560547,52.36639404296875,run_v31528501199314,6.0,a rabbit,a dog
282,42.443500518798828,47.015560150146484,run_v31528570881368,6.0,a rabbit,a dog
283,32.766666412353516,36.325489044189453,run_v31528584599124,6.0,a rabbit,a dog
284,38.693164825439453,39.536151885986328,run_v31528584866783,6.0,a rabbit,a dog
285,71.25885009765625,72.850120544433594,run_v31528588199098,6.0,a rabbit,a dog
286,33.206901550292969,35.432376861572266,run_v31528663382629,6.0,a rabbit,a dog
287,90.735458374023438,91.1396484375,run_v31528665810605,6.0,a rabbit,a dog
288,37.207118988037109,36.640655517578125,run_v31528671848731,6.0,a rabbit,a dog
289,30.891435623168945,30.653896331787109,run_v31528746703642,6.0,a rabbit,a dog
290,43.204845428466797,43.129341125488281,run_v31528746954006,6.0,a rabbit,a dog
291,49.052951812744141,51.635887145996094,run_v31528747199190,6.0,a rabbit,a dog
292,42.24139404296875,41.533416748046875,run_v31528747490464,6.0,a rabbit,a dog
293,49.4111328125,50.025226593017578,run_v31528749624228,6.0,a rabbit,a dog
294,98.499092102050781,98.060150146484375,run_v31528828941425,6.0,a rabbit,a dog
295,53.796451568603516,54.207717895507812,run_v31528836281409,6.0,a rabbit,a dog
296,39.217098236083984,44.334529876708984,run_v31529007034638,6.0,a rabbit,a dog
297,50.059459686279297,50.415153503417969,run_v31529012399114,6.0,a rabbit,a dog
298,70.714149475097656,68.92791748046875,run_v31529182048446,6.0,a rabbit,a dog
299,47.689128875732422,51.311386108398438,run_v31529279399004,6.0,a rabbit,a dog
300,28.315963745117188,30.250177383422852,run_v31529358887044,6.0,a rabbit,a dog
301,48.393695831298828,50.128765106201172,run_v31529447595650,6.0,a rabbit,a dog
302,58.460262298583984,58.031158447265625,run_v31530390310095,6.0,a rabbit,a dog
303,49.926445007324219,52.475563049316406,run_v31530488064156,6.0,a rabbit,a dog
304,57.331554412841797,59.914272308349609,run_v31530559902290,6.0,a rabbit,a dog
305,33.685573577880859,33.979511260986328,run_v31530568471871,6.0,a rabbit,a dog
306,50.352081298828125,51.475688934326172,run_v31530654749203,6.0,a rabbit,a dog
307,48.156997680664062,50.273639678955078,run_v31530654982647,6.0,a rabbit,a dog
308,35.283123016357422,32.887126922607422,run_v31530660378005,6.0,a rabbit,a dog
309,32.935409545898438,34.748821258544922,run_v31530736179942,6.0,a rabbit,a dog
310,35.58514404296875,38.496936798095703,run_v31530736835944,6.0,a rabbit,a dog
311,43.159904479980469,44.411205291748047,run_v31530747157999,6.0,a rabbit,a dog
312,33.768001556396484,34.332958221435547,run_v31530816296800,6.0,a rabbit,a dog
313,38.801715850830078,40.724411010742188,run_v31531341196691,6.0,a rabbit,a dog
314,55.430271148681641,54.908760070800781,run_v31531341474003,6.0,a rabbit,a dog
315,42.951160430908203,46.575630187988281,run_v31531345439383,6.0,a rabbit,a dog
316,43.143177032470703,43.480445861816406,run_v31531417799244,6.0,a rabbit,a dog
317,37.225841522216797,40.306594848632812,run_v31531421766660,6.0,a rabbit,a dog
318,30.231401443481445,28.552822113037109,run_v31531425410975,6.0,a rabbit,a dog
319,32.77716064453125,34.306789398193359,run_v31531433304716,6.0,a rabbit,a dog
320,33.973907470703125,34.810497283935547,run_v31531515586470,6.0,a rabbit,a dog
321,54.639614105224609,53.837955474853516,run_v31531601459423,6.0,a rabbit,a dog
322,31.101552963256836,28.884273529052734,run_v31531606164975,6.0,a rabbit,a dog
323,44.074871063232422,44.366397857666016,run_v31531607599164,6.0,a rabbit,a dog
324,81.786872863769531,81.711181640625,run_v31531611923522,6.0,a rabbit,a dog
325,34.050685882568359,35.013519287109375,run_v31531685252808,6.0,a rabbit,a dog
326,49.348789215087891,48.543155670166016,run_v31531691181338,6.0,a rabbit,a dog
327,54.084342956542969,54.007575988769531,run_v31531697804442,6.0,a rabbit,a dog
328,39.518871307373047,40.727279663085938,run_v31531771739798,6.0,a rabbit,a dog
329,91.484230041503906,93.333648681640625,run_v31531776375845,6.0,a rabbit,a dog
330,56.308212280273438,55.996242523193359,run_v31531848222253,6.0,a rabbit,a dog
331,60.986438751220703,58.814388275146484,run_v31531853489687,6.0,a rabbit,a dog
332,48.341495513916016,47.744266510009766,run_v31532112624073,6.0,a rabbit,a dog
333,43.649280548095703,43.357025146484375,run_v31532112982900,6.0,a rabbit,a dog
334,46.122692108154297,47.570194244384766,run_v31532113255816,6.0,a rabbit,a dog
335,35.381759643554688,39.793254852294922,run_v31532117602626,6.0,a rabbit,a dog
336,123.87403869628906,124.51914978027344,run_v31532197883703,6.0,a rabbit,a dog
337,79.699508666992188,80.216018676757812,run_v31527972038759,7.0,a rabbit,a dog
338,35.901885986328125,34.418369293212891,run_v31528057829952,7.0,a rabbit,a dog
339,47.066448211669922,46.865802764892578,run_v31528064999186,7.0,a rabbit,a dog
