,rdm_corr_avg,rdm_corr_sem
0,0.8131759755,0.000679455665668
1,0.78230833781,0.000512455256105
2,0.822357524458,0.000464409748682
3,0.863103368397,0.000725278074519
4,0.926657939088,0.000828134043572
5,0.936481013403,0.00136740578039
6,0.938496364026,0.00129029502674
7,0.937314288196,0.00130932873134
