,dprime_avg,dprime_sem
0,0.412609855699,0.00031890915912
1,0.396721786209,0.000327330829978
2,0.353089723597,0.00028940459924
3,0.389773830815,0.000367832001179
4,0.463611278908,0.000366662141086
5,0.462799364061,0.000311301030589
6,0.555128756632,0.000337455524517
7,0.49507236553,0.000369860669165
8,0.533569973923,0.000369434334217
