,session_id,age,trial_num,condition,category,submit_time,submit_date,num_strokes,svg,svg_times,png,draw_duration,filename
0,CDM_photodraw_e11532111112405,age7,3,S,cat,1532113510011.0,2018-07-20T19:05:10.011Z,7,"[u'M211.71875,143.51563l-7,-5h-2h-2h-2h-2h-2h-3h-2h-3h-3h-3h-3l-4,1l-3,1l-3,1l-4,1l-3,1l-2,1l-3,1l-3,2l-3,1l-3,2l-3,2l-2,2l-3,2l-4,3l-3,3l-3,3l-4,4l-3,3l-3,5l-4,4l-3,4l-4,5l-2,5l-3,5l-3,5l-3,5l-2,6l-2,5l-3,5l-2,5l-2,7l-2,5l-1,5l-2,7l-1,6l-1,5v7v7v6v8v6l1,6l2,7l2,6l3,5l2,5l2,5l3,4l3,4l4,4l3,3l4,3l4,2l4,2l5,2l5,1l5,1l6,2h5h6h6h7h5h8l6,-1l7,-2l7,-3l7,-3l8,-3l8,-5l7,-5l7,-4l7,-6l6,-5l6,-5l6,-7l6,-8l5,-9l4,-10l4,-10l3,-11l2,-10l1,-9l1,-8v-8v-7v-7l-1,-6l-3,-6l-4,-7l-3,-6l-4,-7l-4,-8l-5,-8l-4,-6l-5,-7l-4,-7l-5,-5l-4,-5l-4,-4l-4,-3l-3,-3l-4,-2l-2,-1l-3,-1h-2h-2h-1h-1h-1h2', u'M169.71875,203.51563', u'M249.71875,207.51563', u'M151.71875,226.51563l-6,-10v1h1h1h1h1h1l1,-1v-1h-1', u'M224.71875,229.51563', u'M219.71875,214.51563l1,-5h1h1h1h1h-1h1', u'M242.71875,289.51563h-8h-2l-5,3l-5,2l-4,2l-7,4l-6,3l-7,2l-7,3l-6,2l-7,2l-6,1l-7,2l-5,1l-6,1h-6l-5,1h-4h-4h-4l-3,-1l-3,-2l-3,-2l-3,-4l-2,-3l-3,-3l-2,-3l-2,-3l-2,-3l-1,-2l-2,-3l-1,-2l-1,-3v-1l-1,-2v-1v-1']","[1532113495963.0, 1532113497047.0, 1532113497437.0, 1532113499288.0, 1532113499952.0, 1532113501289.0, 1532113502329.0]",iVBORw0KGgoAAAANSUhEUgAAAJYAAACWCAYAAAA8AXHiAAAAAXNSR0IArs4c6QAABOxJREFUeAHt3b2O3FQUAODwK2gQ4qcgDR3wFBQ0PAQFRUpqhMQDRHmCNKkS0dIgRIcQSDTQIJDoKBIFISQkBKQISkJyD3iUwRo7tvfavtf+LM3u2r4/537nrGd2dnb23DkbAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgUIHAJynGjyuIc3chPlb5iu+34q99Pa3l2C1B4K8URLvQSohLDBsQeF9xbSCLMy3h2aY44urzqNuHJ2J4tel34pRDexT4qCmIKKbPBgJE21PbT+lg17lT7R3boMDxFSrn8m6nwRRXTtGKxvpt5uQrrIqKIVeokfS5E//0AnPk8jBOBoEoqK8yjDNkiL9To7kLeEgc2swsEEn+YuY52sPHnC+3D9rfjkAk+MuVlhNz2zYocCutac3k/rPy/BtM6fpLullIUtcs7PWzsLEI4hfDpST014Ji2Vial19OFFVJrzoopciXz8SGZvwzreVOYeu5kOJRXIUlZWw4pSaw1LjG+u6yfSTv50JX/lqKS3EVmpy+sEp6wN4VZxTWC10nHS9TIJIWr1oYsuW4csQYY8d5fEKfIevRZkaBMUk+FMWYPu3Qp/ad2q89v/2WQHzX5t6+TQOOSVj85BjbWZ6SOEvf/2b3sXiBMUV1WEz0uXzYWfDzlFgXDK/eqZ7MHPqNNN7dCWPGFefNCf102YlAbVeA2uKtpozmeIxVzeIFOp9AzsL6PYUZfzRqI5BVoMa7lRpjzpq0uQbLecWaK8a5xn17roGNm1egtu/+b9Lyv8tLYLTcAvHL5toKq7Z4c+esivEiSeeriPRhkArroUWxX9WYpBpjLrYA2oHt9cH7pTaE/TIFur773y0z3H8fDz5XaGzCOhI4VVivp/Onjh91W+3LUuNaDaTUibsS1XV8zXXEy3TiXW5sFQh0FVAcj79AXmJ7KU0S8x3fTs3bFeupto6tLNCXrL5zOcI+LqhH/TDyTJpw7nhyrMkYjUBfsp6fMZkxb9/c7QRFW682basUvB8Je6MnvrEF0DPU/+7qXulr2Dr3edofU4St7nbXELg4IGmR1KnPH33djB9jXEu3KZuimqJWQJ8hiYs2HwyI9fvUJtoebvcG9OlrEuPE20baKhSI5A3ZDsXS9/mXIQMNbBPz/DiwrWYFCryXYhpaXEuFH/Gc9Wq3VKzm6REoqbAilqH/iKBnSU6VIHAlBbF2cb3YxPBUCSBiyCewZmH90RRVvtUYqRiBeMHf0sUVz7jHnEvPWwz6XgJZ8k374x0Do6A8o76T6pq7uN5pCmqpX3LvJG11LPNqk/z4T1y5tsNdnru9XKIVjxPPJR0K4of09RMj1/LWUf9PR/bVfAWB3O8207WE40K6nhpNeUeaiNWTnV3CjhMgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAAQIECBAgQIAAgZ0KPADVN8rw1hkS8AAAAABJRU5ErkJggg==,6.366,/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw/sketches_CDM_included_only/cat_sketch_CDM_photodraw_e11532111112405_S_age7.png
1,CDM_photodraw_e11532111112405,age7,4,S,shoe,1532113535291.0,2018-07-20T19:05:35.291Z,7,"[u'M176.71875,257.51563h-7v3v4l1,5l1,5l2,8l1,7l2,7l2,10l1,8l1,7l2,10v9l1,8l1,10v8v8v8l1,6v6v6v5v6v5v5v5v6l1,5v5l1,4l1,5l1,4l1,4l1,3v4l1,3l1,3l1,2v2l1,2v1l1,2v1v1v1v1v1h1h1h1h1h1h1h1h2h1h2h3h3h4h3h4h5h5h6h6h5h7h5h6l7,-1h7l5,-1h7l6,-1h6l5,-1h5h5h4l4,-1h3h4h3h3h3h3h2h3h3h3h3h3h3h3h3h3h2h3h3h3h3h2h3h2h3h3h4h3h3h4h4h3h3h3h3h2h1h2h1h1h2h1h1h1h2h1h1h1h1h1h1h2h1h1h1h1h1h1h1l1,-1h1h1h1l1,-1h1v-1h1v-1h1l1,-1h1v-1v-1v-1v-1v-1v-1h1v-1v-1v-1v-1v-1v-1v-1v-1v-1v-1v-1v-1v-1v-1l-1,-1v-1v-2l-1,-1v-1v-1l-1,-1v-1l-1,-1v-2v-1v-1l-1,-1v-1l-1,-1v-1v-1v-1v-1l-1,-1v-1v-1v-1l-1,-1v-1v-1l-1,-1v-1v-1v-1v-1v-1v-1v-1v-1l-1,-1v-1v-1v-1h-1v-1v-1v-1l-1,-1v-1v-1l-1,-1v-1v-1l-1,-1h-1v-1l-1,-1v-1h-1l-1,-1l-1,-1l-1,-1l-1,-1l-2,-1l-1,-1h-1l-1,-1l-1,-1h-1l-1,-1h-1l-2,-1h-1l-1,-1h-1h-1l-1,-1h-2l-2,-1l-1,-1h-3h-2l-2,-1l-3,-1h-2h-3l-4,-1h-3h-5h-4l-4,-1h-4h-4h-5h-4h-4h-4h-5h-5h-4h-5h-4l-5,1h-5l-5,1h-5l-5,1l-5,1l-5,1l-5,1h-6l-5,1l-5,1l-6,1l-5,1l-6,2l-5,1l-5,1l-5,1l-6,2l-5,1l-4,1h-5l-5,2h-4l-5,2l-4,1l-4,1l-4,1l-4,2l-3,1l-4,2l-3,1l-4,2l-3,1l-4,1l-3,2l-4,2l-3,2l-3,2l-4,2l-3,1l-2,1l-3,1l-2,2h-2l-1,1h-2v1h-1h-1v1', u'M247.71875,401.51563l-2,-5v-3v-1v-2v-2v-2v-2v-3v-1v-2v-2v-1v-1v-2v-1v-2l-1,-4l-2,-4l-2,-3l-2,-1l-1,-2l-2,-1h-1h1', u'M329.71875,379.51563l-8,-5v-4v-3v-5v-3l-2,-4l-1,-3l-1,-4l-1,-3v-3l-1,-4l-1,-3v-4l-1,-3v-3v-3v-2v-1v-1v-1h1', u'M412.71875,365.51563l-6,-4v-2v-3v-1v-2v-2v-2v-2v-2v-3v-2v-1v-2v-1v-1v-2l1,-2v-2l1,-3l2,-3l1,-4l1,-3l3,-3', u'M457.71875,381.51563l3,-7l1,-3l2,-4l2,-4l2,-4l3,-5l2,-4l1,-5l1,-3l1,-4v-3l1,-2v-2v-1v-2', u'M195.71875,241.51563l-2,3h1h1h1h1h1h1h1h1h1h1h1h1h1v-1h1h1h1h1h1h1h1h1h1h1v1v1v1v1v2v1v1v2v1v2v2v2v2v1v3v2v3v3v5v4l1,4v4v4l1,5v5l1,6v7l1,5v5v5v3v3v3v1v2v1v1v1v1v1v1v1v1v1v1v1v1v1l1,1v1l1,1v1v1v1l1,1l1,1v1l1,1v1v1l1,1l1,2v1v2h1v1l1,1l1,1v1v1l1,1v1l1,1v1l1,1v1l1,1v1v1v1v1l1,1v1v2v1l1,1v1v1v1v1v1v1v1v1v1h1', u'M233.71875,334.51563l5,-3h1h1h1h1h1h1h2h1h1l1,-1h1h1h1l2,-1h1h1l1,-1h1h2h1l2,-1h1l2,-1h1l2,-1h1h2l2,-1h1h2l2,-1h1h2h2h2h2l2,-1h1h2h2l2,-1h2h2h2h2h2h2h1h2h2l2,-1h1h2h2l2,-1h3l2,-1h1h2h2h2h2l2,-1h2h3l2,-1h2h2h3l2,-1l2,-1h3l2,-1h3h3l2,-1l2,-1h2h2h3l2,-1h2l2,-1h3l2,-1h3l2,-1h2l3,-1h2l2,-1l3,-1h3l2,-1l3,-1h2l2,-1h3l2,-1l2,-1h2h2h2h2h2h2h2h2h2h2h2h2h2h2h2h2h1h2l2,1h1l1,1h2h1l1,1h1h2l1,1h1h1h1l1,1h2l2,1h1h1l1,1h1h1h1h1v1h1h1h1v1h1h1h1v1h1h1h1h1h1h1h1v-1']","[1532113521200.0, 1532113522717.0, 1532113523459.0, 1532113524261.0, 1532113524917.0, 1532113528154.0, 1532113532268.0]",iVBORw0KGgoAAAANSUhEUgAAAJYAAACWCAYAAAA8AXHiAAAAAXNSR0IArs4c6QAABddJREFUeAHt3L2rFUcYx/Fr1BgRVIjWF4IggiBWAfM/BJLWSpO0goII/gE2VpYiiJI+EEFDGiFNIpIiFlYW0SLEUsE3fH9+ugPDeufM7O7Mvn4Hht2zO/PMzGef837uXVujIIAAAggggAACCCCAAAIIIIAAAggggAACCCCAAAIIIIAAAggggAACCCCAAAIIIIAAAggggAACCCCAAAIIIIAAAggggAACCCCAAAIIIIAAAggggAACCCCAAAIIIIAAAggggAACCCCAAAIIIIAAAggggAACCCCAAAIIIIAAAggggAACCCCAAAIIIIAAAggggAACCCCAAAIIIIAAAgggMJTASxv4ndVT1Vb7qhQEOgm4RHLbrRaNxOpESueQAIkVkhnw+GcDjh0b+oU1UKUgkFXAPd3FgvKIFRMa4PyYH7HEsWkAE4bMIDD2xMqwREIMIUBiDaG+gDHHnlh7F3ANWGLPAj/ZeCkvzFPa9Dx1hhu7QErSqM3/Y18I8xuXQEpi/WxTfj6uaTObsb/G4gohUERAj1jXIpH1WVfKI1skTO+n31bz1txjVW0pGQUOWKyUpElpk3FarULdqtbikui23f4yIdLn1uZ1ra9i/ZHQlyYrBFKSJqXNiiGyn/rWIroE8rc5Btq8Qey/cgReWoyUpElpU8rNTxx//8yKAYec74ppLetUykVIadNUTTG/sfqdVe2H6jk716Qozi9NOtC2jIAuRKyktPFj6AeC562GkqV+/LrfueN+07l2HI7uIQFdiNOhk9Xx2MXSO0f9tqueMNvsmOpGJRZzoz6xYzesQZe4f8YG4Hy6wL6Ei1G/WPUE0u3H6UN+aKk+6w37xJor5o5YoxXn1X8SZQofkD5qKCn8o1b1KOXXXQ3jqPmRFn1iXZ7GGgTO507ywDDLObzHlhq7p8bOt9FKGbdp3C7zPGmD8UFpU/FI+9gFiZ2PhA+ezh23S7wufYMLLHViCk+FpdZO3IICc02sBxnNdmeM1TbU12070m+1QOxpQOf1Qt0V3Y71cW1XbdczxXFjtJ1T235uXLYBgRjs39av3qZ+OxA6ejhXHA2kWE3j/d6ij8aiJAikXIx6m8MWt34sYahPmuSI4QfVO7sf/AOR/dzjR4Zb1ukUXLWpvx1P6ReTzBEjNkbovL5KGnL80LxmczwVt96ufrsNiGLo91BDlBzzH2Lea3N8V3gps6TeFLjfQGUOTbihBZrcc/22/n7XNZywABetKmaO+msVzzbBooSmFBTQhUz98lZtD1Vz0X7T8pt1eGU1lDxn7dyWpkGr9uqnqp/t1H9urPF2WqX0KCD0JonlEsptQ1O9bCfUxq8P7fZVq8es9lmu2GD+PPoce7FjCTw1sX6sLpCw1M8v/oXT/hv/5Ij23TxHNKV5TkXQqYklAbX/r9q6i6TtHatTKV/ZRDVnSkEBAccS67i18ZNIn2l9UXBOfYT+p1pTH2MtcoxQYn1fwbuEcn+n539vOHUwrY1SSKCeWE9sHJdMeoc15+LWOec1DrY2l1gOeawvuksA7begWjelgIBLqDl+U5DCRWKlKDVo43+IGHvx3iDs5JpOLrHG+Aiw3S67e4T61/bdC/HQ3/9NLkuYcP8CLqHqr6Fu2lQmd6/NyKefz9zPGI9QlcAF2y45scSw9PVXqZB/s3TYSa1/jK+x8qfkfCLenc9SxrOSSd1jC7CtW8ylGxRg/fifkfUvEpdcSKxCV3/psJNZP6+xCt0DCoRdLxCzWEgSqxgtgackoN9Y3ZvShDPNVQ8AehqczFOh+7ok0/p7CSPcUvN+ZrH1ldJYS6l1Z1/vZCbqrbz0vfZgNRafGXno7CKAAAIIIIAAAggggAACCCCAAAIIIIAAAggggAACCCCAAAIIIIAAAggggAACCCCAAAIIIIAAAggggAACCCCAAAIIIIAAAggggAACCCCAAAIIIIAAAggggAACCCCAAAIIIIAAAggggAACCCCAAAIIIIAAAgiUFXgPbjgzId76xYEAAAAASUVORK5CYII=,11.068,/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw/sketches_CDM_included_only/shoe_sketch_CDM_photodraw_e11532111112405_S_age7.png
2,CDM_photodraw_e11532111112405,age7,7,S,cup,1532113576687.0,2018-07-20T19:06:16.687Z,4,"[u'M156.71875,146.51563l-5,1v1v2v2v2v3v2v2l-1,3v2v2v3v2v3v3v4v4v5v5v4v5v5l1,5v5v6v5v5v5v5v5l1,4v5v4v4l1,5v5v4l1,4l1,5v4l1,5v3l1,4l1,4v3l1,4l1,3v3v4l1,3v3l1,4v3v3v3l1,2v3v3l1,2v3l1,2v3v2v2l1,3v2v3l1,3v4v3v5l1,5v5v5v4v5v3v3l1,2v2v1v1l1,1v1v1l1,1v1l1,1v1v1v1v1v1v1v1v1v1v1v1v1v1v1v1l1,1h1h1h1l1,-1v-1h1h1l1,-1h1l1,-1h1h1h2h2h2h1h3h2h2h2h3h4h4l4,-1l6,-1l6,-1h6l6,-1l6,-1l6,-1l6,-1l7,-1l5,-1l6,-1h5l5,-1h4h4l4,-1h4h4l4,-1h4l3,-1h4l4,-1h4l3,-1l4,-1l3,-2l4,-1l4,-2l4,-2l4,-2l4,-2l4,-2l6,-4l4,-3l6,-4l5,-5l5,-5l5,-5l5,-6l4,-4l3,-5l2,-4l3,-3l1,-4l1,-3l1,-3l1,-3l1,-3v-3l1,-4v-5l1,-5l1,-6v-6l1,-6v-7v-5v-6v-5v-6v-4v-5l-1,-5l-1,-4l-2,-5l-2,-5l-2,-5l-2,-5l-3,-5l-2,-5l-3,-5l-2,-5l-3,-4l-3,-4l-2,-4l-3,-4l-4,-4l-3,-3l-3,-4l-2,-3l-3,-4l-3,-3l-2,-4l-2,-3l-2,-3l-2,-4l-3,-3l-1,-2l-1,-3l-2,-2l-1,-2l-1,-2l-1,-2l-1,-2v-1l-1,-1v-1l-1,-1l-1,-1v-1v-1v-1v-1v-1v-1h-1v-1v-1v-1v-1v-1v-1h-1v-1h-1v-1v-1l-1,-1h-1v-1v-1v-1v1', u'M384.71875,326.51563l-2,11l-3,22v8v8v7v7l1,6l3,6l2,5', u'M351.71875,429.51563v-6v-1v-2v-2v-2v-2l-1,-3v-4l-1,-4l-1,-5l-1,-5l-2,-5l-1,-5l-2,-5l-1,-5l-1,-5l-2,-5l-1,-4l-1,-5l-1,-4l-2,-4l-1,-4l-1,-5l-2,-4l-2,-4l-2,-5l-1,-5l-2,-5l-1,-5l-2,-5l-1,-5l-1,-4l-1,-5v-4l-1,-4v-4l-1,-4v-4v-3l-1,-5v-4l-1,-5l-1,-4v-4l-1,-5l-1,-4v-5v-4l-1,-4v-5l-1,-4v-3l-1,-4v-4l-1,-4l-1,-3l-1,-4l-1,-3v-4l-1,-3l-1,-4v-3l-1,-3v-2v-3l-1,-3v-2l-1,-2v-3v-2l-1,-2v-2v-2v-2v-2v-2v-1v-2l-1,-1v-1v-1v-1v-1v-1v-1v-1h-1', u'M362.71875,428.51563l-2,5v2v2v2l-1,1l-1,1l-1,2l-1,1l-2,3l-3,2l-4,3l-3,3l-4,3l-4,3l-4,2l-4,2l-5,2l-4,2l-4,2l-5,1l-5,1l-5,1l-5,1h-5l-5,1h-5h-4h-5h-5h-4h-5h-4h-4h-5h-4l-5,-2l-4,-1l-4,-2l-5,-2l-4,-1l-5,-2l-4,-1l-4,-2l-4,-1l-5,-2l-4,-2l-3,-2l-4,-2l-3,-2l-3,-2l-1,-1l-1,-1l-1,-1h-1l-1,-1']","[1532113565407.0, 1532113568918.0, 1532113570430.0, 1532113571968.0]",iVBORw0KGgoAAAANSUhEUgAAAJYAAACWCAYAAAA8AXHiAAAAAXNSR0IArs4c6QAABoBJREFUeAHtnburJUUQh69vFt0VYZVdFEFEMRBxYX0EJstmCyYa6P9gaCQbCLKYGKipgpEYLGyimZGZiiAYqIHCgoqKgi98v6vwtsycO9PTfaaru+bM13CYM/2o+vVXdXrmzJ07Z2+PAgEIQAACEIAABCAAAQhAAAIQgAAEIAABCEAAAhCAAAQgAAEIQAACEIAABCAAAQhAAAIQgAAEIAABCEAAAhCAAAQgAAEIQAACEIAABCAAAQhAAAIQgAAEIAABCEDAKYF/nOpapKxLF6ka0e4JkFj9EF3d3x3dY3UbRfNfg6fEuk4kPTGh11MzyRWJhqfE+kZ0Hoto9dR0iScxaIkTaL0CqP/jcYm91tZ6e2LYGSfQOlDPi7QcDdr3mvHp0OKBwD0iIieoFpqvzNTwUGZ/C83YnCDwl7Sfm+hTozk3uXP715iDCx+eTt5dAMkU8Yj0J7kGoJFYA1Ayqs7v9z2aMWYVXS9fxSzzJnlEuv+QMUQvPeiqxSWIDjRWrA4MefuivL7vVyXtPSO9OCQmoarbycvJu8562wTRcbfWxebXG4fCcrHhkNhhyaGwA6PA2x/FxrYrXgH3fkyQWAdj8YlUfXqwOqnm8H6vr5J673AnEutgcJ+VqpsOVifX6CHxenldkTxiBzt6SqzLnPB9roAOTa7f5cU5bAGYc0zotylP5yaltJSyM4ft6sd6CkIpLfc5+8CsMslKBbMEvJJa1JZeQKU0IlAymHOnUFpLaXtz52c+3tPJu/lkGzo4Kb5Xl1wNefdcewKvWq7tqZu/42l+82ezIAuewF8Qbn8XZnen2PM0x8LT82vOG3QLPRY2XUaUc6y6YTkt7laTXHXRjnvzBtxKj5XdcbINWlix6kP/TlyuIrnqox326A22pR5L28N0K9eyYsWBn4o3z2rVb4k7W/jre5vQHhK3v8hL74KgGBPwdnh4Web7p+Gcvc3XcKptTXsD/aDgsNRkabttJJ15V9DeDs2Wwbe07Sy0beV8Ie63vdfcSrll8C1tW/FYpN2zotobbEs9lrYXmQCWor3BttRjadsyRkm2uY4Vx/SZNH8U70LrEgh4/BRbabKy6yLOrFguwrB7Ijwmlv5ni7fyvjdB6MkjcLd093iIsNBkYTOP9sp6ewS+jaapMVPtiw67x0OhV6D6JBlKIgFvf0JJlF29m96FUHKFuaP6DHBYNIAlcWpi6bPgU8pt0imWiPrAkKdTDNGnHIFYQMp5ybf0uQxJ1fah9H034kLt3B5pp8mAQGrwDFxPmkzVpv3uilhLtRMxQVMuAYV+f+6gSv1TE2Kq31R7pemsy80fMt2vnU75V9H1RoK2qcSZak9wQZdcAg/LAM/gU7TF+nwr89OTd0oDArHANJDTc5miLdYn1tZztOQdLpBuF71bthu29+WW4xhWiIDnT/U7MscpfWPtY/WFsGFmioD3AEzpG2rXOv1pl1UUDoV1wvzbvhsvjxyvM2uHXoY+8Z5kqr5HI4K6+h+Xft39yDCarAksIRAxjaGN52FZZ0qmfX1M4yuZY2p3D8kz5FfPpfQbYKzP0DjqjAm8KfbfNvYx13wsaVb/wwGcvM9Lr3MDw/WGwLf2608MtK+iihv9tg/zezL0gY3hYRXj8UQbYLzsLuFQqKxCIulvSev7x7SS4u/pLkuMSUguVqlO9LyeY/0sGu/t6PT29kkR1E0okspbhCJ6QuAiXao36WUQ1RW0bW6rC/Lq0OuK1YrXGXGsr5A8m9sPpE1Xp7BCha1UUZZCQIOqN/2VKjeKIX16zGayDO2/JP2uynCsNigdArt2ueGIzE1XEX1I/1D5SSpLrzKaVK8OOaPOJ4Gwknws8sL71K0+xKPGr8jr/fmqibIgAt0kel1060oz9Go1paCvlX/8FiAQgujly4bqeaHAvDDhhEBIsGON9GgyqYabG/nHrSGBG8R2SDDdHjb0FUy/1vEZ6tjuMIGnOgHXJCtd9CdP1K5eGKWslMBZmXdYyS5mMtA/H4V7qIIN3erlCQoE/icQLgN0kyTlvSYnBQIQgAAEIAABCEAAAhCAAAQgAAEIQAACEIAABCAAAQhAAAIQgAAEIAABCEAAAhCAAAQgAAEIQAACEIAABCAAAQhAAAIQgAAEIAABCEAAAhCAAAQgAAEIQAACEIAABCAAAQhAAAIQgAAEIAABCEAAAhCAAAQgAAEIQAACEIAABCAAAQhAAAIQGCXwL/huF7AiM8K8AAAAAElFTkSuQmCC,6.561,/Users/brialong/Documents/GitHub/kiddraw/analysis/photodraw/sketches_CDM_included_only/cup_sketch_CDM_photodraw_e11532111112405_S_age7.png
