,session_id,trial_num,category,age,submit_time,submit_date,num_strokes,draw_duration,filename
0,cdm_run_v31525887455403,0,square,age2,1525887473780.0,2018-05-09T17:37:53.780Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age2_cdm_run_v31525887455403.png
1,cdm_run_v31525887854758,0,square,age6,1525888044823.0,2018-05-09T17:47:24.822Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age6_cdm_run_v31525887854758.png
2,cdm_run_v31525887854758,1,shape,age6,1525888061964.0,2018-05-09T17:47:41.964Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age6_cdm_run_v31525887854758.png
3,cdm_run_v31525887854758,2,this circle,age6,1525888070941.0,2018-05-09T17:47:50.941Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age6_cdm_run_v31525887854758.png
4,cdm_run_v31525887854758,3,a cup,age6,1525888087740.0,2018-05-09T17:48:07.740Z,4,2.089,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a cup_sketch_age6_cdm_run_v31525887854758.png
5,cdm_run_v31525887854758,4,a tree,age6,1525888108373.0,2018-05-09T17:48:28.373Z,3,4.501,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a tree_sketch_age6_cdm_run_v31525887854758.png
6,cdm_run_v31525887854758,5,a fish,age6,1525888141343.0,2018-05-09T17:49:01.343Z,16,20.512,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a fish_sketch_age6_cdm_run_v31525887854758.png
7,cdm_run_v31525887854758,6,a dog,age6,1525888177242.0,2018-05-09T17:49:37.242Z,14,21.167,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a dog_sketch_age6_cdm_run_v31525887854758.png
8,cdm_run_v31525888228961,0,square,age4,1525889076928.0,2018-05-09T18:04:36.928Z,2,1.155,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age4_cdm_run_v31525888228961.png
9,cdm_run_v31525888228961,1,shape,age4,1525889085950.0,2018-05-09T18:04:45.950Z,2,0.742,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age4_cdm_run_v31525888228961.png
10,cdm_run_v31525889090419,1,shape,age4,1525889152070.0,2018-05-09T18:05:52.070Z,4,2.095,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age4_cdm_run_v31525889090419.png
11,cdm_run_v31525889224904,0,square,age2,1525889239032.0,2018-05-09T18:07:19.032Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age2_cdm_run_v31525889224904.png
12,cdm_run_v31525889224904,1,shape,age2,1525889258074.0,2018-05-09T18:07:38.074Z,14,4.868,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age2_cdm_run_v31525889224904.png
13,cdm_run_v31525890266406,6,a fish,age9,1525890410711.0,2018-05-09T18:26:50.711Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a fish_sketch_age9_cdm_run_v31525890266406.png
14,cdm_run_v31525890266406,7,a person,age9,1525890418971.0,2018-05-09T18:26:58.971Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a person_sketch_age9_cdm_run_v31525890266406.png
15,cdm_run_v31525890491721,0,square,age6,1525890526438.0,2018-05-09T18:28:46.438Z,3,0.937,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age6_cdm_run_v31525890491721.png
16,cdm_run_v31525891444648,1,shape,age6,1525891507226.0,2018-05-09T18:45:07.226Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age6_cdm_run_v31525891444648.png
17,cdm_run_v31525891444648,3,a boat,age6,1525891545609.0,2018-05-09T18:45:45.609Z,8,16.335,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a boat_sketch_age6_cdm_run_v31525891444648.png
18,cdm_run_v31525891444648,4,a fish,age6,1525891561227.0,2018-05-09T18:46:01.227Z,6,6.883,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a fish_sketch_age6_cdm_run_v31525891444648.png
19,cdm_run_v31525891444648,5,a person,age6,1525891597132.0,2018-05-09T18:46:37.132Z,20,24.019,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a person_sketch_age6_cdm_run_v31525891444648.png
20,cdm_run_v31525891444648,6,a house,age6,1525891617638.0,2018-05-09T18:46:57.638Z,8,10.108,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a house_sketch_age6_cdm_run_v31525891444648.png
21,cdm_run_v31525891444648,7,a tree,age6,1525891642964.0,2018-05-09T18:47:22.964Z,10,13.928,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a tree_sketch_age6_cdm_run_v31525891444648.png
22,cdm_run_v31525891444648,8,a dog,age6,1525891675948.0,2018-05-09T18:47:55.948Z,16,23.01,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a dog_sketch_age6_cdm_run_v31525891444648.png
23,cdm_run_v31525891444648,9,a car,age6,1525891694707.0,2018-05-09T18:48:14.707Z,4,6.967,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a car_sketch_age6_cdm_run_v31525891444648.png
24,cdm_run_v31525891444648,10,a cup,age6,1525891709733.0,2018-05-09T18:48:29.733Z,3,4.234,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a cup_sketch_age6_cdm_run_v31525891444648.png
25,cdm_run_v31525891444648,11,something you love,age6,1525891747270.0,2018-05-09T18:49:07.270Z,15,22.637,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/something you love_sketch_age6_cdm_run_v31525891444648.png
26,cdm_run_v31525891752621,0,square,age6,1525891833008.0,2018-05-09T18:50:33.008Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age6_cdm_run_v31525891752621.png
27,cdm_run_v31525891955621,1,shape,age6,1525892090635.0,2018-05-09T18:54:50.635Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age6_cdm_run_v31525891955621.png
28,cdm_run_v31525891955621,2,this circle,age6,1525892104150.0,2018-05-09T18:55:04.150Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age6_cdm_run_v31525891955621.png
29,cdm_run_v31525891955621,3,a tree,age6,1525892119866.0,2018-05-09T18:55:19.866Z,4,4.74,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a tree_sketch_age6_cdm_run_v31525891955621.png
30,cdm_run_v31525891955621,4,a fish,age6,1525892147279.0,2018-05-09T18:55:47.279Z,6,16.44,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a fish_sketch_age6_cdm_run_v31525891955621.png
31,cdm_run_v31525892637212,0,square,age2,1525892808652.0,2018-05-09T19:06:48.652Z,33,12.387,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age2_cdm_run_v31525892637212.png
32,cdm_run_v31525892637212,2,this circle,age2,1525892822992.0,2018-05-09T19:07:02.992Z,3,8.293,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age2_cdm_run_v31525892637212.png
33,cdm_run_v31525892849063,0,square,age2,1525892936980.0,2018-05-09T19:08:56.979Z,3,8.643,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age2_cdm_run_v31525892849063.png
34,cdm_run_v31525893072119,1,shape,age6,1525893130554.0,2018-05-09T19:12:10.554Z,10,5.348,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age6_cdm_run_v31525893072119.png
35,cdm_run_v31525893072119,2,this circle,age6,1525893142895.0,2018-05-09T19:12:22.895Z,2,1.509,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age6_cdm_run_v31525893072119.png
36,cdm_run_v31525893144594,0,square,age6,1525893172213.0,2018-05-09T19:12:52.213Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age6_cdm_run_v31525893144594.png
37,cdm_run_v31525893174061,0,square,age2,1525893202577.0,2018-05-09T19:13:22.577Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age2_cdm_run_v31525893174061.png
38,cdm_run_v31525893174061,1,shape,age2,1525893219440.0,2018-05-09T19:13:39.440Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age2_cdm_run_v31525893174061.png
39,cdm_run_v31525893174061,2,this circle,age2,1525893232996.0,2018-05-09T19:13:52.996Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age2_cdm_run_v31525893174061.png
40,cdm_run_v31525893174061,3,a car,age2,1525893257450.0,2018-05-09T19:14:17.450Z,14,9.732,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a car_sketch_age2_cdm_run_v31525893174061.png
41,cdm_run_v31525893174061,4,a person,age2,1525893276356.0,2018-05-09T19:14:36.356Z,11,8.633,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a person_sketch_age2_cdm_run_v31525893174061.png
42,cdm_run_v31525893174061,5,a house,age2,1525893302732.0,2018-05-09T19:15:02.732Z,10,16.696,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a house_sketch_age2_cdm_run_v31525893174061.png
43,cdm_run_v31525893174061,6,a fish,age2,1525893327654.0,2018-05-09T19:15:27.654Z,14,16.057,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a fish_sketch_age2_cdm_run_v31525893174061.png
44,cdm_run_v31525893174061,7,a cup,age2,1525893340571.0,2018-05-09T19:15:40.571Z,3,3.8,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a cup_sketch_age2_cdm_run_v31525893174061.png
45,cdm_run_v31525893174061,8,a dog,age2,1525893369914.0,2018-05-09T19:16:09.913Z,11,14.692,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a dog_sketch_age2_cdm_run_v31525893174061.png
46,cdm_run_v31525893174061,9,a tree,age2,1525893383679.0,2018-05-09T19:16:23.679Z,2,3.531,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a tree_sketch_age2_cdm_run_v31525893174061.png
47,cdm_run_v31525893423612,0,square,age6,1525893590056.0,2018-05-09T19:19:50.055Z,3,5.395,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age6_cdm_run_v31525893423612.png
48,cdm_run_v31525893423612,1,shape,age6,1525893611250.0,2018-05-09T19:20:11.250Z,9,1.531,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age6_cdm_run_v31525893423612.png
49,cdm_run_v31525893423612,2,this circle,age6,1525893621985.0,2018-05-09T19:20:21.985Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age6_cdm_run_v31525893423612.png
50,cdm_run_v31525893423612,3,a dog,age6,1525893644108.0,2018-05-09T19:20:44.108Z,15,13.043,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a dog_sketch_age6_cdm_run_v31525893423612.png
51,cdm_run_v31525893423612,4,a fish,age6,1525893671055.0,2018-05-09T19:21:11.055Z,17,18.186,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a fish_sketch_age6_cdm_run_v31525893423612.png
52,cdm_run_v31525893423612,5,a tree,age6,1525893691535.0,2018-05-09T19:21:31.535Z,15,12.402,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a tree_sketch_age6_cdm_run_v31525893423612.png
53,cdm_run_v31525893700992,0,square,age10,1525893721827.0,2018-05-09T19:22:01.827Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age10_cdm_run_v31525893700992.png
54,cdm_run_v31525893700992,1,shape,age10,1525893737788.0,2018-05-09T19:22:17.787Z,2,9.002,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age10_cdm_run_v31525893700992.png
55,cdm_run_v31525893768237,0,square,age3,1525893871575.0,2018-05-09T19:24:31.575Z,21,4.381,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age3_cdm_run_v31525893768237.png
56,cdm_run_v31525893768237,1,shape,age3,1525893885152.0,2018-05-09T19:24:45.152Z,4,0.319,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age3_cdm_run_v31525893768237.png
57,cdm_run_v31525893768237,2,this circle,age3,1525893899008.0,2018-05-09T19:24:59.008Z,4,0.073,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age3_cdm_run_v31525893768237.png
58,cdm_run_v31525893768237,3,a car,age3,1525893905889.0,2018-05-09T19:25:05.889Z,3,0.002,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a car_sketch_age3_cdm_run_v31525893768237.png
59,cdm_run_v31525893908164,0,square,age4,1525893928737.0,2018-05-09T19:25:28.737Z,8,1.415,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age4_cdm_run_v31525893908164.png
60,cdm_run_v31525893976840,0,square,age5,1525894118268.0,2018-05-09T19:28:38.268Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age5_cdm_run_v31525893976840.png
61,cdm_run_v31525893976840,1,shape,age5,1525894144211.0,2018-05-09T19:29:04.211Z,2,9.522,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age5_cdm_run_v31525893976840.png
62,cdm_run_v31525893976840,2,this circle,age5,1525894157751.0,2018-05-09T19:29:17.751Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age5_cdm_run_v31525893976840.png
63,cdm_run_v31525893976840,3,a cup,age5,1525894171423.0,2018-05-09T19:29:31.423Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a cup_sketch_age5_cdm_run_v31525893976840.png
64,cdm_run_v31525893976840,4,a person,age5,1525894190434.0,2018-05-09T19:29:50.434Z,10,9.999,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a person_sketch_age5_cdm_run_v31525893976840.png
65,cdm_run_v31525893976840,5,a boat,age5,1525894209024.0,2018-05-09T19:30:09.024Z,4,5.97,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a boat_sketch_age5_cdm_run_v31525893976840.png
66,cdm_run_v31525893976840,6,a fish,age5,1525894236233.0,2018-05-09T19:30:36.232Z,7,17.554,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a fish_sketch_age5_cdm_run_v31525893976840.png
67,cdm_run_v31525893976840,7,a dog,age5,1525894270657.0,2018-05-09T19:31:10.657Z,17,21.115,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a dog_sketch_age5_cdm_run_v31525893976840.png
68,cdm_run_v31525893976840,8,a car,age5,1525894293162.0,2018-05-09T19:31:33.162Z,6,13.806,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a car_sketch_age5_cdm_run_v31525893976840.png
69,cdm_run_v31525893976840,9,a house,age5,1525894308547.0,2018-05-09T19:31:48.547Z,12,7.452,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a house_sketch_age5_cdm_run_v31525893976840.png
70,cdm_run_v31525893976840,10,a tree,age5,1525894323182.0,2018-05-09T19:32:03.181Z,8,6.83,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a tree_sketch_age5_cdm_run_v31525893976840.png
71,cdm_run_v31525893976840,11,something you love,age5,1525894360682.0,2018-05-09T19:32:40.682Z,16,22.326,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/something you love_sketch_age5_cdm_run_v31525893976840.png
72,cdm_run_v31525894399483,0,square,age2,1525894636656.0,2018-05-09T19:37:16.656Z,3,1.615,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age2_cdm_run_v31525894399483.png
73,cdm_run_v31525894638556,0,square,age2,1525894664711.0,2018-05-09T19:37:44.711Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age2_cdm_run_v31525894638556.png
74,cdm_run_v31525894638556,1,shape,age2,1525894677676.0,2018-05-09T19:37:57.676Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age2_cdm_run_v31525894638556.png
75,cdm_run_v31525894638556,2,this circle,age2,1525894689489.0,2018-05-09T19:38:09.489Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age2_cdm_run_v31525894638556.png
76,cdm_run_v31525894697860,1,shape,age2,1525894724112.0,2018-05-09T19:38:44.112Z,86,8.334,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age2_cdm_run_v31525894697860.png
77,cdm_run_v31525894697860,2,this circle,age2,1525894733982.0,2018-05-09T19:38:53.982Z,13,3.322,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age2_cdm_run_v31525894697860.png
78,cdm_run_v31525894697860,3,a car,age2,1525894755479.0,2018-05-09T19:39:15.479Z,8,8.148,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a car_sketch_age2_cdm_run_v31525894697860.png
79,cdm_run_v31525895728803,0,square,age6,1525895939885.0,2018-05-09T19:58:59.885Z,2,8.11,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age6_cdm_run_v31525895728803.png
80,cdm_run_v31525895728803,1,shape,age6,1525895959956.0,2018-05-09T19:59:19.956Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age6_cdm_run_v31525895728803.png
81,cdm_run_v31525895728803,2,this circle,age6,1525895973758.0,2018-05-09T19:59:33.758Z,5,5.101,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age6_cdm_run_v31525895728803.png
82,cdm_run_v31525895728803,3,a person,age6,1525896007254.0,2018-05-09T20:00:07.254Z,23,24.511,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a person_sketch_age6_cdm_run_v31525895728803.png
83,cdm_run_v31525895728803,4,a tree,age6,1525896034632.0,2018-05-09T20:00:34.632Z,12,15.607,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a tree_sketch_age6_cdm_run_v31525895728803.png
84,cdm_run_v31525895728803,5,a car,age6,1525896051270.0,2018-05-09T20:00:51.270Z,6,7.178,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a car_sketch_age6_cdm_run_v31525895728803.png
85,cdm_run_v31525895728803,6,a fish,age6,1525896068442.0,2018-05-09T20:01:08.442Z,4,8.929,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a fish_sketch_age6_cdm_run_v31525895728803.png
86,cdm_run_v31525895728803,7,a boat,age6,1525896086335.0,2018-05-09T20:01:26.335Z,4,6.105,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a boat_sketch_age6_cdm_run_v31525895728803.png
87,cdm_run_v31525895728803,8,a house,age6,1525896109086.0,2018-05-09T20:01:49.086Z,10,12.444,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a house_sketch_age6_cdm_run_v31525895728803.png
88,cdm_run_v31525895728803,9,a dog,age6,1525896123109.0,2018-05-09T20:02:03.108Z,3,4.13,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a dog_sketch_age6_cdm_run_v31525895728803.png
89,cdm_run_v31525897661521,0,square,age2,1525897908738.0,2018-05-09T20:31:48.738Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age2_cdm_run_v31525897661521.png
90,cdm_run_v31525897661521,1,shape,age2,1525897932065.0,2018-05-09T20:32:12.065Z,37,20.128,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age2_cdm_run_v31525897661521.png
91,cdm_run_v31525897661521,2,this circle,age2,1525897952029.0,2018-05-09T20:32:32.029Z,31,19.318,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age2_cdm_run_v31525897661521.png
92,cdm_run_v31525897661521,3,a car,age2,1525897976028.0,2018-05-09T20:32:56.028Z,2,5.21,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a car_sketch_age2_cdm_run_v31525897661521.png
93,cdm_run_v31525897661521,4,a cup,age2,1525898006143.0,2018-05-09T20:33:26.143Z,18,16.505,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a cup_sketch_age2_cdm_run_v31525897661521.png
94,cdm_run_v31525899254114,0,square,age4,1525899275033.0,2018-05-09T20:54:35.033Z,9,4.79,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age4_cdm_run_v31525899254114.png
95,cdm_run_v31525899254114,1,shape,age4,1525899299698.0,2018-05-09T20:54:59.698Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age4_cdm_run_v31525899254114.png
96,cdm_run_v31525899254114,2,this circle,age4,1525899325617.0,2018-05-09T20:55:25.617Z,2,10.284,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age4_cdm_run_v31525899254114.png
97,cdm_run_v31525899254114,3,a dog,age4,1525899351590.0,2018-05-09T20:55:51.590Z,18,15.511,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a dog_sketch_age4_cdm_run_v31525899254114.png
98,cdm_run_v31525899254114,4,a tree,age4,1525899387414.0,2018-05-09T20:56:27.414Z,12,13.742,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a tree_sketch_age4_cdm_run_v31525899254114.png
99,cdm_run_v31525899254114,5,a fish,age4,1525899407923.0,2018-05-09T20:56:47.922Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a fish_sketch_age4_cdm_run_v31525899254114.png
100,cdm_run_v31525899254114,6,a house,age4,1525899433418.0,2018-05-09T20:57:13.418Z,4,12.168,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a house_sketch_age4_cdm_run_v31525899254114.png
101,cdm_run_v31525899254114,7,a person,age4,1525899460623.0,2018-05-09T20:57:40.623Z,22,12.222,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a person_sketch_age4_cdm_run_v31525899254114.png
102,cdm_run_v31525899254114,8,a boat,age4,1525899477762.0,2018-05-09T20:57:57.762Z,4,6.983,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a boat_sketch_age4_cdm_run_v31525899254114.png
103,cdm_run_v31525899254114,9,a cup,age4,1525899499496.0,2018-05-09T20:58:19.496Z,20,6.951,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a cup_sketch_age4_cdm_run_v31525899254114.png
104,cdm_run_v31525899254114,10,a car,age4,1525899520171.0,2018-05-09T20:58:40.171Z,16,12.579,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a car_sketch_age4_cdm_run_v31525899254114.png
105,cdm_run_v31525899254114,11,something you love,age4,1525899557649.0,2018-05-09T20:59:17.649Z,33,37.045,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/something you love_sketch_age4_cdm_run_v31525899254114.png
106,cdm_run_v31525901322190,0,square,age2,1525901353321.0,2018-05-09T21:29:13.321Z,6,5.03,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age2_cdm_run_v31525901322190.png
107,cdm_run_v31525901322190,1,shape,age2,1525901366663.0,2018-05-09T21:29:26.663Z,12,4.414,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/shape_sketch_age2_cdm_run_v31525901322190.png
108,cdm_run_v31525901322190,2,this circle,age2,1525901377654.0,2018-05-09T21:29:37.654Z,1,0.0,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/this circle_sketch_age2_cdm_run_v31525901322190.png
109,cdm_run_v31525901322190,3,a tree,age2,1525901392987.0,2018-05-09T21:29:52.987Z,22,5.368,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a tree_sketch_age2_cdm_run_v31525901322190.png
110,cdm_run_v31525901322190,4,a car,age2,1525901403384.0,2018-05-09T21:30:03.384Z,6,7.918,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a car_sketch_age2_cdm_run_v31525901322190.png
111,cdm_run_v31525901322190,5,a fish,age2,1525901422923.0,2018-05-09T21:30:22.923Z,3,7.547,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a fish_sketch_age2_cdm_run_v31525901322190.png
112,cdm_run_v31525901322190,6,a house,age2,1525901452898.0,2018-05-09T21:30:52.898Z,7,17.343,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a house_sketch_age2_cdm_run_v31525901322190.png
113,cdm_run_v31525901322190,7,a dog,age2,1525901480312.0,2018-05-09T21:31:20.312Z,10,11.813,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a dog_sketch_age2_cdm_run_v31525901322190.png
114,cdm_run_v31525901322190,8,a boat,age2,1525901505075.0,2018-05-09T21:31:45.075Z,41,8.983,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a boat_sketch_age2_cdm_run_v31525901322190.png
115,cdm_run_v31525901322190,9,a person,age2,1525901536114.0,2018-05-09T21:32:16.113Z,43,18.853,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/a person_sketch_age2_cdm_run_v31525901322190.png
116,cdm_run_v31525901322190,11,something you love,age2,1525901576720.0,2018-05-09T21:32:56.720Z,42,17.756,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/something you love_sketch_age2_cdm_run_v31525901322190.png
117,cdm_run_v31525901714819,0,square,age3,1525901913589.0,2018-05-09T21:38:33.589Z,7,18.416,/Users/brialong/Documents/GitHub/kiddraw/analysis/museumstation/python/sketches/square_sketch_age3_cdm_run_v31525901714819.png
